"time in ms","power in W"
"143","+1.29278351E-05"
"269","+1.29265336E-05"
"411","+1.29473428E-05"
"554","+1.29666050E-05"
"696","+1.29437803E-05"
"836","+1.29326336E-05"
"977","+1.29361533E-05"
"1125","+1.29502505E-05"
"1263","+1.29756118E-05"
"1403","+1.29336759E-05"
"1540","+1.29372302E-05"
"1684","+1.29286163E-05"
"1827","+1.29684367E-05"
"1972","+1.29708296E-05"
"2223","+1.29634673E-05"
"2370","+1.29562277E-05"
"2511","+1.29318796E-05"
"2652","+1.29543887E-05"
"2804","+1.29417476E-05"
"2947","+1.29637010E-05"
"3186","+1.29541895E-05"
"3327","+1.29307937E-05"
"3472","+1.29388100E-05"
"3632","+1.29468353E-05"
"3769","+1.29319933E-05"
"3910","+1.29286163E-05"
"4086","+1.29526225E-05"
"4198","+1.29393566E-05"
"4350","+1.29270829E-05"
"4498","+1.29416894E-05"
"4650","+1.29649461E-05"
"4819","+1.29414884E-05"
"4968","+1.29355822E-05"
"5220","+1.29748651E-05"
"5357","+1.29271884E-05"
"5505","+1.29725922E-05"
"5693","+1.29678019E-05"
"5971","+1.29446480E-05"
"5983","+1.29338696E-05"
"6243","+1.29346981E-05"
"6365","+1.29683776E-05"
"6508","+1.29558193E-05"
"6664","+1.29676810E-05"
"6805","+1.29697064E-05"
"6975","+1.29620030E-05"
"7094","+1.29465807E-05"
"7226","+1.29225918E-05"
"7372","+1.29656401E-05"
"7516","+1.29344526E-05"
"7653","+1.29356213E-05"
"7795","+1.29575628E-05"
"7939","+1.29661948E-05"
"8083","+1.29319596E-05"
"8222","+1.29766622E-05"
"8362","+1.29629116E-05"
"8507","+1.29311456E-05"
"8645","+1.29333939E-05"
"8789","+1.29733071E-05"
"8935","+1.29560176E-05"
"9100","+1.29365662E-05"
"9230","+1.29279370E-05"
"9391","+1.29570280E-05"
"9537","+1.29629207E-05"
"9688","+1.29532937E-05"
"9830","+1.29678810E-05"
"9974","+1.29616155E-05"
"10120","+1.29318660E-05"
"10264","+1.29581904E-05"
"10404","+1.29546315E-05"
"10544","+1.29604186E-05"
"10700","+1.29504360E-05"
"10828","+1.29307000E-05"
"10977","+1.29210803E-05"
"11121","+1.29734972E-05"
"11269","+1.29518958E-05"
"11413","+1.29399841E-05"
"11585","+1.29611817E-05"
"11691","+1.29762511E-05"
"11845","+1.29404652E-05"
"11970","+1.29335558E-05"
"12143","+1.29419586E-05"
"12250","+1.29572636E-05"
"12417","+1.29649134E-05"
"12534","+1.29591754E-05"
"12675","+1.29227910E-05"
"12817","+1.29316959E-05"
"12992","+1.29557720E-05"
"13100","+1.29517757E-05"
"13346","+1.29232603E-05"
"13498","+1.29146520E-05"
"13639","+1.29722603E-05"
"13781","+1.29174823E-05"
"13926","+1.29360596E-05"
"14064","+1.29186774E-05"
"14335","+1.29193340E-05"
"14451","+1.29132059E-05"
"14601","+1.29771597E-05"
"14745","+1.29413984E-05"
"14911","+1.29643549E-05"
"15015","+1.29626897E-05"
"15178","+1.29133568E-05"
"15301","+1.29671862E-05"
"15474","+1.29749342E-05"
"15586","+1.29372838E-05"
"15804","+1.29687105E-05"
"15859","+1.29649534E-05"
"16001","+1.29512064E-05"
"16143","+1.29116443E-05"
"16281","+1.29245109E-05"
"16424","+1.29660884E-05"
