"time in ms","power in W"
"151","+2.55331315E-06"
"264","+2.52545010E-06"
"399","+2.54392808E-06"
"541","+2.53747703E-06"
"682","+2.54811744E-06"
"824","+2.54195311E-06"
"965","+2.53162602E-06"
"1213","+2.53617713E-06"
"1384","+2.52766336E-06"
"1504","+2.53452322E-06"
"1648","+2.54737711E-06"
"1788","+2.54546853E-06"
"1938","+2.54441625E-06"
"2182","+2.52862287E-06"
"2327","+2.53327585E-06"
"2465","+2.57247393E-06"
"2604","+2.55008968E-06"
"2750","+2.53310691E-06"
"2893","+2.54627412E-06"
"3035","+2.53540293E-06"
"3187","+2.54905876E-06"
"3312","+2.53509711E-06"
"3460","+2.55165560E-06"
"3600","+2.56131693E-06"
"3738","+2.53375833E-06"
"3881","+2.53854182E-06"
"4040","+2.56018507E-06"
"4180","+2.53768462E-06"
"4322","+2.55685836E-06"
"4466","+2.54188376E-06"
"4597","+2.54502493E-06"
"4737","+2.55585064E-06"
"4885","+2.55559371E-06"
"5032","+2.55029772E-06"
"5336","+2.56796829E-06"
"5476","+2.55601185E-06"
"5621","+2.54681299E-06"
"5765","+2.56155181E-06"
"5908","+2.55147097E-06"
"6055","+2.55250916E-06"
"6206","+2.55752161E-06"
"6336","+2.54834299E-06"
"6476","+2.56842100E-06"
"6627","+2.56493831E-06"
"6817","+2.55629334E-06"
"6914","+2.55253053E-06"
"7056","+2.56394264E-06"
"7195","+2.57272427E-06"
"7338","+2.57157285E-06"
"7479","+2.56987028E-06"
"7637","+2.56846624E-06"
"7781","+2.54855968E-06"
"7919","+2.54770111E-06"
"8061","+2.56366184E-06"
"8240","+2.56582325E-06"
"8346","+2.54957877E-06"
"8487","+2.56934595E-06"
"8633","+2.56349676E-06"
"8774","+2.57772604E-06"
"8920","+2.57145030E-06"
"9065","+2.54810425E-06"
"9221","+2.55054783E-06"
"9359","+2.56926455E-06"
"9506","+2.55701275E-06"
"9654","+2.58431919E-06"
"9808","+2.55243208E-06"
"9951","+2.57532020E-06"
"10095","+2.55502073E-06"
"10248","+2.57042689E-06"
"10385","+2.53773715E-06"
"10543","+2.57487363E-06"
"10660","+2.57525812E-06"
"10852","+2.55583132E-06"
"11009","+2.55994314E-06"
"11257","+2.57718034E-06"
"11407","+2.58117916E-06"
"11546","+2.57398801E-06"
"11682","+2.58024147E-06"
"11848","+2.55846203E-06"
"11964","+2.58097998E-06"
"12129","+2.56480007E-06"
"12243","+2.57039483E-06"
"12396","+2.55919326E-06"
"12564","+2.56159774E-06"
"12710","+2.56147678E-06"
"12858","+2.58211981E-06"
"13004","+2.56021940E-06"
"13256","+2.55123882E-06"
"13398","+2.55971145E-06"
"13548","+2.56120256E-06"
"13696","+2.56845738E-06"
"13838","+2.58398700E-06"
"14007","+2.57182364E-06"
"14134","+2.57329657E-06"
"14273","+2.57992997E-06"
"14454","+2.56488534E-06"
"14569","+2.57671650E-06"
"14718","+2.55994087E-06"
"14863","+2.57713168E-06"
"15008","+2.57520878E-06"
"15155","+2.57018110E-06"
"15324","+2.57341799E-06"
"15450","+2.57195734E-06"
"15601","+2.58860950E-06"
"15741","+2.59181138E-06"
"15885","+2.56918747E-06"
"16030","+2.56804947E-06"
"16178","+2.57260376E-06"
"16327","+2.58738373E-06"
"16479","+2.58389900E-06"
"16628","+2.57415263E-06"
"16777","+2.57818692E-06"
"16924","+2.57403167E-06"
"17075","+2.57067745E-06"
"17228","+2.58886871E-06"
"17365","+2.58429213E-06"
"17513","+2.59081571E-06"
"17660","+2.57495458E-06"
"17808","+2.56812905E-06"
"17954","+2.58062687E-06"
"18095","+2.57310899E-06"
"18246","+2.56532553E-06"
"18394","+2.57872512E-06"
"18539","+2.59465514E-06"
"18692","+2.56571502E-06"
"18848","+2.57927854E-06"
"18991","+2.58099931E-06"
"19140","+2.57733041E-06"
"19291","+2.57129091E-06"
"19433","+2.57501551E-06"
"19581","+2.59022045E-06"
"19728","+2.59357489E-06"
"19879","+2.57285024E-06"
"20021","+2.57204510E-06"
"20163","+2.59441640E-06"
"20309","+2.57571924E-06"
"20457","+2.56678209E-06"
"20604","+2.58455339E-06"
"20748","+2.56727594E-06"
"20899","+2.56014482E-06"
"21046","+2.59004082E-06"
"21194","+2.58187947E-06"
"21341","+2.57733086E-06"
"21490","+2.56466910E-06"
"21633","+2.60060415E-06"
"21772","+2.58113869E-06"
"21919","+2.57244187E-06"
"22068","+2.58103250E-06"
"22212","+2.58230102E-06"
"22375","+2.56458384E-06"
"22528","+2.57061197E-06"
"22654","+2.58912428E-06"
"22790","+2.59151830E-06"
"22931","+2.58414093E-06"
"23078","+2.59188641E-06"
"23217","+2.59753847E-06"
"23394","+2.59216154E-06"
"23544","+2.59475178E-06"
"23664","+2.58017303E-06"
"23815","+2.59030367E-06"
"23960","+2.58795285E-06"
"24104","+2.58391833E-06"
"24247","+2.57211241E-06"
"24398","+2.56955491E-06"
"24545","+2.57282932E-06"
"24694","+2.59301669E-06"
"24844","+2.60223783E-06"
"24997","+2.57510533E-06"
"25140","+2.58026739E-06"
"25292","+2.59358330E-06"
"25441","+2.57481724E-06"
"25591","+2.58675573E-06"
"25741","+2.57566330E-06"
"25887","+2.57399211E-06"
"26037","+2.59501849E-06"
"26186","+2.58770274E-06"
"26331","+2.59620879E-06"
"26482","+2.59947751E-06"
"26626","+2.59391663E-06"
"26784","+2.59959370E-06"
"26921","+2.59403760E-06"
"27072","+2.59516310E-06"
"27217","+2.57180341E-06"
"27368","+2.56476346E-06"
"27511","+2.58977320E-06"
"27664","+2.58012983E-06"
"27809","+2.58611135E-06"
"27957","+2.60099409E-06"
"28103","+2.58566047E-06"
"28275","+2.58198497E-06"
"28428","+2.58894966E-06"
"28685","+2.59066428E-06"
"28829","+2.59403305E-06"
"28981","+2.58001228E-06"
"29130","+2.57935062E-06"
"29274","+2.58232467E-06"
"29420","+2.58043997E-06"
"29674","+2.58815044E-06"
"29818","+2.57487795E-06"
"29976","+2.57961983E-06"
"30127","+2.59568151E-06"
"30274","+2.57958618E-06"
"30424","+2.59545254E-06"
"30677","+2.57919442E-06"
"30830","+2.60063530E-06"
"30980","+2.60688671E-06"
"31126","+2.59751778E-06"
"31275","+2.58689965E-06"
