"time in ms","power in W"
"255","+3.95336276E-04"
"418","+3.95378418E-04"
"604","+3.95426701E-04"
"798","+3.95356939E-04"
"991","+3.95380892E-04"
"1194","+3.95388663E-04"
"1389","+3.95335519E-04"
"1579","+3.95338167E-04"
"1765","+3.95372917E-04"
"1949","+3.95325595E-04"
"2233","+3.95372394E-04"
"2424","+3.95330600E-04"
"2605","+3.95309442E-04"
"2777","+3.95342329E-04"
"2963","+3.95336887E-04"
"3240","+3.95323441E-04"
"3418","+3.95341340E-04"
"3595","+3.95351351E-04"
"3781","+3.95345327E-04"
"3983","+3.95348325E-04"
"4268","+3.95350187E-04"
"4467","+3.95331852E-04"
"4656","+3.95340292E-04"
"4848","+3.95351293E-04"
"5036","+3.95341835E-04"
"5226","+3.95334384E-04"
"5420","+3.95340350E-04"
"5603","+3.95325507E-04"
"5787","+3.95312905E-04"
"5978","+3.95303941E-04"
"6263","+3.95353622E-04"
"6443","+3.95297160E-04"
"6616","+3.95333103E-04"
"6802","+3.95351351E-04"
"6990","+3.95332638E-04"
"7279","+3.95294337E-04"
"7463","+3.95335868E-04"
"7653","+3.95357609E-04"
"7839","+3.95316194E-04"
"8018","+3.95335373E-04"
"8201","+3.95358104E-04"
"8395","+3.95334995E-04"
"8579","+3.95332259E-04"
"8771","+3.95341020E-04"
"8966","+3.95317678E-04"
"9254","+3.95335141E-04"
"9442","+3.95324751E-04"
"9624","+3.95317940E-04"
"9817","+3.95318028E-04"
"10006","+3.95336101E-04"
"10289","+3.95337003E-04"
"10470","+3.95307405E-04"
"10646","+3.95302224E-04"
"10826","+3.95320589E-04"
"11002","+3.95306997E-04"
"11287","+3.95352661E-04"
"11483","+3.95327952E-04"
"11653","+3.95310926E-04"
"11838","+3.95322772E-04"
"12019","+3.95335985E-04"
"12212","+3.95339623E-04"
"12390","+3.95331124E-04"
"12582","+3.95309879E-04"
"12755","+3.95361625E-04"
"12940","+3.95299663E-04"
"13124","+3.95295880E-04"
"13300","+3.95319657E-04"
"13481","+3.95311275E-04"
"13670","+3.95341020E-04"
"13874","+3.95324634E-04"
"14076","+3.95351002E-04"
"14357","+3.95372888E-04"
"14539","+3.95335199E-04"
"14714","+3.95325245E-04"
"14901","+3.95361276E-04"
"15076","+3.95359006E-04"
"15357","+3.95331735E-04"
"15540","+3.95322044E-04"
"15726","+3.95314419E-04"
"15918","+3.95321724E-04"
"16111","+3.95295647E-04"
"16296","+3.95259965E-04"
"16472","+3.95262585E-04"
"16652","+3.95288633E-04"
"16837","+3.95275361E-04"
"17028","+3.95249604E-04"
"17215","+3.95306153E-04"
"17405","+3.95313546E-04"
"17599","+3.95294395E-04"
"17797","+3.95337091E-04"
"17993","+3.95294715E-04"
"18177","+3.95335752E-04"
"18469","+3.95311479E-04"
"18648","+3.95330484E-04"
"18842","+3.95307987E-04"
"19037","+3.95329756E-04"
"19234","+3.95325391E-04"
"19438","+3.95296549E-04"
"19619","+3.95345909E-04"
"19803","+3.95318144E-04"
"19995","+3.95353243E-04"
"20182","+3.95365321E-04"
"20461","+3.95320356E-04"
"20647","+3.95320094E-04"
"20829","+3.95308365E-04"
"21028","+3.95290932E-04"
"21231","+3.95336858E-04"
"21424","+3.95336247E-04"
"21632","+3.95325449E-04"
"21828","+3.95344279E-04"
"22012","+3.95341631E-04"
"22199","+3.95284907E-04"
"22495","+3.95317795E-04"
"22677","+3.95311567E-04"
"22861","+3.95317678E-04"
"23059","+3.95330280E-04"
"23254","+3.95324227E-04"
"23455","+3.95316922E-04"
"23637","+3.95323412E-04"
"23829","+3.95343610E-04"
"24020","+3.95333918E-04"
"24200","+3.95300332E-04"
"24483","+3.95339070E-04"
"24668","+3.95321840E-04"
"24855","+3.95342737E-04"
"25048","+3.95295065E-04"
"25233","+3.95327574E-04"
"25435","+3.95360665E-04"
