"time in ms","power in W"
"240","+2.41730777E-05"
"360","+2.41752168E-05"
"501","+2.41911694E-05"
"641","+2.41849884E-05"
"790","+2.41914822E-05"
"935","+2.41918369E-05"
"1170","+2.41748821E-05"
"1316","+2.41821999E-05"
"1459","+2.41783619E-05"
"1609","+2.41827565E-05"
"1754","+2.41860726E-05"
"1902","+2.41850848E-05"
"2045","+2.41920989E-05"
"2188","+2.41795278E-05"
"2339","+2.41829002E-05"
"2538","+2.41807757E-05"
"2639","+2.41902053E-05"
"2793","+2.41890993E-05"
"2938","+2.41896942E-05"
"3095","+2.41869020E-05"
"3241","+2.41837497E-05"
"3387","+2.41866910E-05"
"3532","+2.41865855E-05"
"3682","+2.41856542E-05"
"3830","+2.41897924E-05"
"3982","+2.41913440E-05"
"4127","+2.41881335E-05"
"4271","+2.41860271E-05"
"4429","+2.41928774E-05"
"4632","+2.41888592E-05"
"4715","+2.41884863E-05"
"4868","+2.41860471E-05"
"5019","+2.41884718E-05"
"5164","+2.41872094E-05"
"5410","+2.41910893E-05"
"5556","+2.41885064E-05"
"5712","+2.41878461E-05"
"5856","+2.41869402E-05"
"6003","+2.41949037E-05"
"6143","+2.41851321E-05"
"6294","+2.41892121E-05"
"6442","+2.41902835E-05"
"6594","+2.41939688E-05"
"6745","+2.41874495E-05"
"6894","+2.41858743E-05"
"7046","+2.41848738E-05"
"7190","+2.41852740E-05"
"7341","+2.41915368E-05"
"7498","+2.41895268E-05"
"7650","+2.41833386E-05"
"7802","+2.41998569E-05"
"7952","+2.41864527E-05"
"8097","+2.41967718E-05"
"8343","+2.41824455E-05"
"8492","+2.41923262E-05"
"8645","+2.41925281E-05"
"8793","+2.41846501E-05"
"8947","+2.41992857E-05"
"9093","+2.41827383E-05"
"9243","+2.42002861E-05"
"9483","+2.41862635E-05"
"9629","+2.41946254E-05"
"9774","+2.42039314E-05"
"9923","+2.41795424E-05"
"10068","+2.42048754E-05"
"10219","+2.42016249E-05"
"10469","+2.41901398E-05"
"10615","+2.41932266E-05"
"10761","+2.42033530E-05"
"10909","+2.41986909E-05"
"11058","+2.42023943E-05"
"11207","+2.42014539E-05"
"11450","+2.42046262E-05"
"11588","+2.42031456E-05"
"11732","+2.42083079E-05"
"11885","+2.42034421E-05"
"12028","+2.42030092E-05"
"12180","+2.42016868E-05"
"12419","+2.41896032E-05"
"12553","+2.42136884E-05"
"12697","+2.41944035E-05"
"12849","+2.41905273E-05"
"12997","+2.42007663E-05"
"13152","+2.42156275E-05"
"13296","+2.41974594E-05"
"13437","+2.41988182E-05"
"13581","+2.42155584E-05"
"13734","+2.42050592E-05"
"13889","+2.42001297E-05"
"14038","+2.42083934E-05"
"14183","+2.42065162E-05"
"14333","+2.42142560E-05"
"14480","+2.42215756E-05"
"14629","+2.42043425E-05"
"14784","+2.42124752E-05"
"14935","+2.42036076E-05"
"15086","+2.42128372E-05"
"15239","+2.42166643E-05"
"15484","+2.42191982E-05"
"15632","+2.42148544E-05"
"15777","+2.42193491E-05"
"15926","+2.42080296E-05"
"16077","+2.42153128E-05"
"16230","+2.42160568E-05"
"16382","+2.42189817E-05"
"16531","+2.42060887E-05"
"16672","+2.42118131E-05"
"16815","+2.42167225E-05"
"16969","+2.42091101E-05"
"17130","+2.42176247E-05"
"17276","+2.42200931E-05"
"17433","+2.42077604E-05"
"17591","+2.42183578E-05"
"17725","+2.42038877E-05"
"17880","+2.42158003E-05"
"18035","+2.42157294E-05"
"18185","+2.42213227E-05"
"18340","+2.42210826E-05"
"18590","+2.42193128E-05"
"18740","+2.42178394E-05"
"18886","+2.42101687E-05"
"19043","+2.42190108E-05"
"19190","+2.42150381E-05"
"19334","+2.42198275E-05"
"19490","+2.42161132E-05"
"19641","+2.42157039E-05"
"19792","+2.42173282E-05"
"19944","+2.42137539E-05"
"20092","+2.42162114E-05"
"20245","+2.42136321E-05"
"20392","+2.42171827E-05"
"20546","+2.42170936E-05"
"20702","+2.42180358E-05"
"20853","+2.42129354E-05"
"20998","+2.42107799E-05"
"21152","+2.42226979E-05"
"21309","+2.42235965E-05"
"21462","+2.42181850E-05"
"21709","+2.42124370E-05"
"21855","+2.42209153E-05"
"22007","+2.42165042E-05"
"22156","+2.42187234E-05"
"22297","+2.42205624E-05"
"22439","+2.42204696E-05"
"22585","+2.42257302E-05"
"22729","+2.42144997E-05"
"22879","+2.42194601E-05"
"23035","+2.42143833E-05"
"23184","+2.42238893E-05"
"23337","+2.42227361E-05"
"23487","+2.42214428E-05"
"23645","+2.42172282E-05"
"23792","+2.42212263E-05"
"23944","+2.42217502E-05"
"24103","+2.42160222E-05"
"24252","+2.42178121E-05"
"24401","+2.42211408E-05"
"24554","+2.42254428E-05"
"24807","+2.42275328E-05"
"24958","+2.42134611E-05"
"25104","+2.42249389E-05"
"25254","+2.42129554E-05"
"25404","+2.42341321E-05"
"25555","+2.42283659E-05"
"25812","+2.42254755E-05"
"25957","+2.42267652E-05"
"26105","+2.42232454E-05"
"26251","+2.42243041E-05"
"26402","+2.42351489E-05"
"26560","+2.42297119E-05"
"26805","+2.42281349E-05"
"26952","+2.42350943E-05"
"27105","+2.42282185E-05"
"27253","+2.42355236E-05"
"27399","+2.42356655E-05"
"27554","+2.42260703E-05"
"27811","+2.42268688E-05"
"27959","+2.42335518E-05"
"28104","+2.42345432E-05"
"28255","+2.42389378E-05"
"28404","+2.42277856E-05"
"28553","+2.42389215E-05"
"28703","+2.42404712E-05"
"28845","+2.42295027E-05"
"28992","+2.42474634E-05"
"29140","+2.42471979E-05"
"29290","+2.42356982E-05"
"29448","+2.42384285E-05"
"29602","+2.42438327E-05"
"29757","+2.42180358E-05"
"29907","+2.42286387E-05"
"30056","+2.42217739E-05"
"30198","+2.42379210E-05"
"30356","+2.42287042E-05"
"30514","+2.42353944E-05"
"30666","+2.42310889E-05"
"30909","+2.42256301E-05"
"31060","+2.42345250E-05"
"31218","+2.42347123E-05"
"31371","+2.42319820E-05"
"31519","+2.42362657E-05"
"31674","+2.42381084E-05"
"31913","+2.42396982E-05"
"32063","+2.42350452E-05"
"32209","+2.42463902E-05"
"32368","+2.42357473E-05"
"32514","+2.42315509E-05"
"32669","+2.42359602E-05"
"32921","+2.42400511E-05"
"33074","+2.42468759E-05"
"33224","+2.42458464E-05"
"33376","+2.42351707E-05"
"33521","+2.42413662E-05"
"33680","+2.42540173E-05"
"33920","+2.42390015E-05"
"34070","+2.42316146E-05"
"34219","+2.42375099E-05"
"34365","+2.42461374E-05"
"34524","+2.42385577E-05"
"34681","+2.42519764E-05"
"34933","+2.42433198E-05"
"35081","+2.42414553E-05"
"35244","+2.42461829E-05"
"35398","+2.42492752E-05"
"35557","+2.42413589E-05"
"35716","+2.42533224E-05"
"35959","+2.42478600E-05"
"36105","+2.42512469E-05"
"36251","+2.42415463E-05"
"36389","+2.42443075E-05"
"36546","+2.42418682E-05"
"36698","+2.42413207E-05"
"36948","+2.42515162E-05"
"37111","+2.42533297E-05"
"37261","+2.42479855E-05"
"37415","+2.42482347E-05"
"37560","+2.42528258E-05"
"37719","+2.42500682E-05"
"37959","+2.42453898E-05"
"38108","+2.42513415E-05"
"38255","+2.42472233E-05"
"38397","+2.42482929E-05"
"38547","+2.42449132E-05"
"38702","+2.42456354E-05"
"38946","+2.42450933E-05"
"39087","+2.42502356E-05"
"39243","+2.42450096E-05"
"39401","+2.42509795E-05"
"39554","+2.42509250E-05"
"39713","+2.42390943E-05"
"39960","+2.42427541E-05"
"40118","+2.42461083E-05"
"40274","+2.42460319E-05"
"40434","+2.42474380E-05"
"40592","+2.42475107E-05"
"40756","+2.42465903E-05"
"41009","+2.42448587E-05"
"41169","+2.42468032E-05"
"41318","+2.42441492E-05"
"41462","+2.42523347E-05"
"41621","+2.42487931E-05"
"41784","+2.42449369E-05"
"41938","+2.42533260E-05"
"42102","+2.42522892E-05"
"42251","+2.42535280E-05"
"42400","+2.42589376E-05"
"42557","+2.42589304E-05"
"42719","+2.42556562E-05"
"42964","+2.42569058E-05"
"43116","+2.42574952E-05"
"43280","+2.42527167E-05"
"43440","+2.42562728E-05"
"43590","+2.42583174E-05"
"43751","+2.42586229E-05"
"43991","+2.42480892E-05"
"44137","+2.42651422E-05"
"44280","+2.42529113E-05"
"44421","+2.42668993E-05"
"44564","+2.42569822E-05"
"44711","+2.42630194E-05"
"44972","+2.42555725E-05"
"45123","+2.42666410E-05"
"45275","+2.42586320E-05"
"45427","+2.42583610E-05"
"45586","+2.42571077E-05"
"45735","+2.42687856E-05"
"45980","+2.42602600E-05"
"46124","+2.42699898E-05"
"46279","+2.42620772E-05"
"46432","+2.42578390E-05"
"46583","+2.42557107E-05"
"46727","+2.42617425E-05"
"46980","+2.42659171E-05"
"47131","+2.42550996E-05"
"47284","+2.42655442E-05"
"47434","+2.42668248E-05"
"47591","+2.42710594E-05"
"47741","+2.42669757E-05"
"47998","+2.42704300E-05"
"48156","+2.42681635E-05"
"48312","+2.42566439E-05"
"48461","+2.42518054E-05"
"48612","+2.42558544E-05"
"48776","+2.42624101E-05"
"48930","+2.42587721E-05"
"49088","+2.42586848E-05"
"49242","+2.42627248E-05"
"49398","+2.42632977E-05"
"49547","+2.42638707E-05"
"49698","+2.42675942E-05"
"49847","+2.42584247E-05"
"49997","+2.42675087E-05"
"50144","+2.42733768E-05"
"50296","+2.42613860E-05"
"50445","+2.42698770E-05"
"50597","+2.42655133E-05"
"50749","+2.42610549E-05"
"50908","+2.42719998E-05"
"51067","+2.42699043E-05"
"51217","+2.42639198E-05"
"51375","+2.42663045E-05"
"51536","+2.42634014E-05"
"51690","+2.42655187E-05"
"51850","+2.42673395E-05"
"52097","+2.42669958E-05"
"52238","+2.42670540E-05"
"52390","+2.42653350E-05"
"52542","+2.42697461E-05"
"52705","+2.42733913E-05"
"52866","+2.42754231E-05"
"53115","+2.42643091E-05"
"53263","+2.42636706E-05"
"53417","+2.42706901E-05"
"53563","+2.42683636E-05"
"53713","+2.42553106E-05"
"53868","+2.42680599E-05"
"54024","+2.42549686E-05"
"54173","+2.42628012E-05"
"54322","+2.42721853E-05"
"54476","+2.42583483E-05"
"54634","+2.42504648E-05"
"54787","+2.42526658E-05"
"54946","+2.42606293E-05"
"55105","+2.42619826E-05"
"55258","+2.42773622E-05"
"55411","+2.42629485E-05"
"55559","+2.42670394E-05"
"55720","+2.42499264E-05"
"55871","+2.42600290E-05"
"56116","+2.42646711E-05"
"56266","+2.42513725E-05"
"56419","+2.42700389E-05"
"56575","+2.42586539E-05"
"56723","+2.42716887E-05"
"56873","+2.42603528E-05"
"57119","+2.42655969E-05"
"57272","+2.42715469E-05"
"57426","+2.42571896E-05"
"57580","+2.42570750E-05"
"57742","+2.42601800E-05"
"57899","+2.42728656E-05"
"58143","+2.42589686E-05"
"58292","+2.42663173E-05"
"58441","+2.42630158E-05"
"58585","+2.42610877E-05"
"58733","+2.42691913E-05"
"58896","+2.42676379E-05"
"59144","+2.42658480E-05"
"59295","+2.42653296E-05"
"59451","+2.42696715E-05"
"59603","+2.42663609E-05"
"59768","+2.42581173E-05"
"59924","+2.42629230E-05"
"60179","+2.42628012E-05"
"60333","+2.42579918E-05"
"60493","+2.42623919E-05"
"60658","+2.42558908E-05"
"60819","+2.42584247E-05"
"60973","+2.42645783E-05"
"61122","+2.42626957E-05"
"61275","+2.42612696E-05"
"61452","+2.42658934E-05"
"61615","+2.42567839E-05"
"61782","+2.42588667E-05"
"61941","+2.42610840E-05"
"62100","+2.42618298E-05"
"62254","+2.42675796E-05"
"62417","+2.42573606E-05"
"62576","+2.42677252E-05"
"62740","+2.42633159E-05"
"62894","+2.42659607E-05"
"63160","+2.42485658E-05"
"63310","+2.42603528E-05"
"63467","+2.42601782E-05"
"63621","+2.42637489E-05"
"63774","+2.42548722E-05"
"63927","+2.42565366E-05"
"64186","+2.42609458E-05"
"64344","+2.42526057E-05"
"64507","+2.42702317E-05"
"64675","+2.42509523E-05"
"64839","+2.42497026E-05"
"64995","+2.42579554E-05"
"65148","+2.42594379E-05"
"65293","+2.42717870E-05"
"65453","+2.42431815E-05"
"65611","+2.42584883E-05"
"65777","+2.42473416E-05"
"65933","+2.42634505E-05"
"66180","+2.42549140E-05"
"66327","+2.42676488E-05"
"66489","+2.42572642E-05"
"66640","+2.42740425E-05"
"66809","+2.42494716E-05"
"66963","+2.42543065E-05"
"67143","+2.42554197E-05"
"67279","+2.42534152E-05"
"67429","+2.42692204E-05"
"67587","+2.42569549E-05"
"67755","+2.42540100E-05"
"67905","+2.42642946E-05"
"68171","+2.42663336E-05"
"68323","+2.42689930E-05"
"68476","+2.42565548E-05"
"68634","+2.42630158E-05"
"68790","+2.42619553E-05"
"68958","+2.42702372E-05"
"69219","+2.42597835E-05"
"69373","+2.42528640E-05"
"69541","+2.42608494E-05"
"69696","+2.42544429E-05"
"69855","+2.42637125E-05"
"70007","+2.42594087E-05"
"70160","+2.42608967E-05"
"70319","+2.42652259E-05"
"70474","+2.42608094E-05"
"70629","+2.42636379E-05"
"70792","+2.42605311E-05"
"70957","+2.42540009E-05"
"71223","+2.42627630E-05"
"71369","+2.42604128E-05"
"71531","+2.42577880E-05"
"71689","+2.42644946E-05"
"71854","+2.42541664E-05"
"72011","+2.42524602E-05"
"72163","+2.42513925E-05"
"72312","+2.42545939E-05"
"72473","+2.42593214E-05"
"72624","+2.42582119E-05"
"72792","+2.42583174E-05"
"72949","+2.42553015E-05"
"73200","+2.42592359E-05"
"73364","+2.42550177E-05"
"73534","+2.42564329E-05"
"73685","+2.42526203E-05"
"73840","+2.42591814E-05"
"74009","+2.42594815E-05"
"74173","+2.42599854E-05"
"74334","+2.42573988E-05"
"74487","+2.42512851E-05"
"74650","+2.42583737E-05"
"74820","+2.42558763E-05"
"74977","+2.42585302E-05"
"75134","+2.42610331E-05"
"75303","+2.42614060E-05"
"75473","+2.42653423E-05"
"75632","+2.42615624E-05"
"75804","+2.42594706E-05"
"75961","+2.42609713E-05"
"76212","+2.42527894E-05"
"76359","+2.42709812E-05"
"76509","+2.42607712E-05"
"76665","+2.42628939E-05"
"76821","+2.42558726E-05"
"76981","+2.42601145E-05"
"77144","+2.42666993E-05"
"77296","+2.42721944E-05"
"77447","+2.42542428E-05"
"77601","+2.42658080E-05"
"77759","+2.42630740E-05"
"77914","+2.42616115E-05"
"78071","+2.42517581E-05"
"78228","+2.42583683E-05"
"78389","+2.42618098E-05"
"78547","+2.42727256E-05"
"78705","+2.42535680E-05"
