"time in ms","power in W"
"141","+4.10154229E-04"
"260","+4.10143286E-04"
"391","+4.10150096E-04"
"522","+4.10085544E-04"
"654","+4.10167879E-04"
"793","+4.10135690E-04"
"925","+4.10181179E-04"
"1161","+4.10122477E-04"
"1305","+4.10166045E-04"
"1445","+4.10145585E-04"
"1571","+4.10152716E-04"
"1703","+4.10161942E-04"
"1834","+4.10107838E-04"
"1972","+4.10168810E-04"
"2200","+4.10130597E-04"
"2331","+4.10188513E-04"
"2470","+4.10223583E-04"
"2601","+4.10131004E-04"
"2730","+4.10184090E-04"
"2867","+4.10179433E-04"
"3001","+4.10135253E-04"
"3133","+4.10178065E-04"
"3261","+4.10183769E-04"
"3392","+4.10200388E-04"
"3521","+4.10122389E-04"
"3650","+4.10122710E-04"
"3790","+4.10136447E-04"
"3921","+4.10222536E-04"
"4157","+4.10184264E-04"
"4293","+4.10146167E-04"
"4420","+4.10172855E-04"
"4552","+4.10187844E-04"
"4690","+4.10207489E-04"
"4821","+4.10228618E-04"
"4951","+4.10148175E-04"
"5193","+4.10135137E-04"
"5321","+4.10174631E-04"
"5455","+4.10183071E-04"
"5590","+4.10199398E-04"
"5722","+4.10191598E-04"
"5861","+4.10224544E-04"
"5997","+4.10174311E-04"
"6130","+4.10154636E-04"
"6263","+4.10171517E-04"
"6401","+4.10149252E-04"
"6536","+4.10190667E-04"
"6670","+4.10114037E-04"
"6809","+4.10165580E-04"
"6943","+4.10169043E-04"
"7185","+4.10167995E-04"
"7324","+4.10172303E-04"
"7461","+4.10195906E-04"
"7600","+4.10177483E-04"
"7733","+4.10107372E-04"
"7870","+4.10218170E-04"
"8014","+4.10147157E-04"
"8140","+4.10181412E-04"
"8274","+4.10144567E-04"
"8412","+4.10160312E-04"
"8550","+4.10207314E-04"
"8682","+4.10186069E-04"
"8825","+4.10163309E-04"
"8956","+4.10198671E-04"
"9198","+4.10199835E-04"
"9338","+4.10184119E-04"
"9480","+4.10217210E-04"
"9620","+4.10198758E-04"
"9754","+4.10181121E-04"
"9896","+4.10201377E-04"
"10034","+4.10181907E-04"
"10171","+4.10247361E-04"
"10312","+4.10155946E-04"
"10441","+4.10200824E-04"
"10572","+4.10203240E-04"
"10710","+4.10153676E-04"
"10854","+4.10211855E-04"
"10980","+4.10199369E-04"
"11212","+4.10192035E-04"
"11351","+4.10171866E-04"
"11481","+4.10212058E-04"
"11618","+4.10158071E-04"
"11754","+4.10182751E-04"
"11890","+4.10243461E-04"
"12024","+4.10216511E-04"
"12160","+4.10227920E-04"
"12296","+4.10160574E-04"
"12425","+4.10167006E-04"
"12562","+4.10219247E-04"
"12700","+4.10214096E-04"
"12839","+4.10146546E-04"
"12980","+4.10249835E-04"
"13214","+4.10180975E-04"
"13350","+4.10297624E-04"
"13497","+4.10179957E-04"
"13630","+4.10203502E-04"
"13768","+4.10230656E-04"
"13902","+4.10156121E-04"
"14043","+4.10187000E-04"
"14180","+4.10139735E-04"
"14321","+4.10145585E-04"
"14462","+4.10181819E-04"
"14605","+4.10254142E-04"
"14742","+4.10193315E-04"
"14887","+4.10203676E-04"
"15020","+4.10204520E-04"
"15171","+4.10239561E-04"
"15291","+4.10217588E-04"
"15437","+4.10231558E-04"
"15573","+4.10170644E-04"
"15713","+4.10249631E-04"
"15853","+4.10246605E-04"
"15992","+4.10235749E-04"
"16234","+4.10241133E-04"
"16373","+4.10245004E-04"
"16510","+4.10230597E-04"
"16646","+4.10256616E-04"
"16785","+4.10219422E-04"
"16926","+4.10215813E-04"
"17066","+4.10247769E-04"
"17203","+4.10227629E-04"
"17345","+4.10224311E-04"
"17487","+4.10246546E-04"
"17624","+4.10286477E-04"
"17768","+4.10248118E-04"
"17903","+4.10219072E-04"
"18044","+4.10223991E-04"
"18277","+4.10198438E-04"
"18415","+4.10217937E-04"
"18558","+4.10257198E-04"
"18693","+4.10236244E-04"
"18830","+4.10251872E-04"
"18968","+4.10231616E-04"
"19103","+4.10222186E-04"
"19247","+4.10206034E-04"
"19382","+4.10189794E-04"
"19525","+4.10193665E-04"
"19662","+4.10256849E-04"
"19802","+4.10207402E-04"
"19930","+4.10247623E-04"
"20066","+4.10221517E-04"
"20202","+4.10206645E-04"
"20336","+4.10208013E-04"
"20472","+4.10231296E-04"
"20611","+4.10263019E-04"
"20751","+4.10250912E-04"
"20890","+4.10271721E-04"
"21025","+4.10195382E-04"
"21264","+4.10179025E-04"
"21405","+4.10230190E-04"
"21543","+4.10198467E-04"
"21685","+4.10215202E-04"
"21812","+4.10252076E-04"
"21958","+4.10207809E-04"
"22088","+4.10214852E-04"
"22223","+4.10163513E-04"
"22361","+4.10263543E-04"
"22506","+4.10231820E-04"
"22649","+4.10248176E-04"
"22796","+4.10229259E-04"
"22926","+4.10202163E-04"
"23071","+4.10240056E-04"
"23221","+4.10197943E-04"
"23347","+4.10214328E-04"
"23472","+4.10231616E-04"
"23611","+4.10257402E-04"
"23750","+4.10206238E-04"
"23887","+4.10189095E-04"
"24022","+4.10249952E-04"
"24261","+4.10216977E-04"
"24400","+4.10219451E-04"
"24537","+4.10262059E-04"
"24676","+4.10213135E-04"
"24816","+4.10255074E-04"
"24955","+4.10320121E-04"
"25091","+4.10251581E-04"
"25230","+4.10276029E-04"
"25360","+4.10259294E-04"
"25494","+4.10210341E-04"
"25632","+4.10256791E-04"
"25772","+4.10265842E-04"
"25912","+4.10291133E-04"
"26050","+4.10251436E-04"
"26284","+4.10249690E-04"
"26422","+4.10244305E-04"
"26561","+4.10233944E-04"
"26706","+4.10210050E-04"
"26846","+4.10217617E-04"
"26983","+4.10261535E-04"
"27122","+4.10290959E-04"
"27260","+4.10224253E-04"
"27401","+4.10217821E-04"
"27536","+4.10247536E-04"
"27674","+4.10232868E-04"
"27813","+4.10229986E-04"
"27953","+4.10238659E-04"
