"time in ms","power in W"
"135","+2.70583376E-04"
"255","+2.70592311E-04"
"385","+2.70569755E-04"
"505","+2.70630000E-04"
"639","+2.70565128E-04"
"765","+2.70547403E-04"
"897","+2.70633696E-04"
"1029","+2.70521559E-04"
"1170","+2.70508259E-04"
"1305","+2.70566234E-04"
"1436","+2.70529243E-04"
"1572","+2.70510209E-04"
"1713","+2.70540128E-04"
"1839","+2.70525867E-04"
"1978","+2.70475837E-04"
"2215","+2.70453922E-04"
"2347","+2.70518387E-04"
"2475","+2.70500430E-04"
"2612","+2.70575110E-04"
"2736","+2.70468445E-04"
"2877","+2.70551507E-04"
"3005","+2.70521356E-04"
"3235","+2.70469493E-04"
"3376","+2.70489545E-04"
"3506","+2.70558405E-04"
"3645","+2.70517892E-04"
"3788","+2.70529097E-04"
"3915","+2.70545046E-04"
"4060","+2.70508201E-04"
"4185","+2.70570134E-04"
"4315","+2.70489458E-04"
"4458","+2.70446879E-04"
"4588","+2.70480494E-04"
"4725","+2.70504504E-04"
"4856","+2.70508317E-04"
"4995","+2.70528020E-04"
"5231","+2.70527846E-04"
"5368","+2.70498276E-04"
"5506","+2.70537043E-04"
"5646","+2.70482386E-04"
"5775","+2.70507851E-04"
"5915","+2.70362594E-04"
"6046","+2.70468823E-04"
"6175","+2.70565884E-04"
"6319","+2.70473189E-04"
"6447","+2.70676886E-04"
"6586","+2.70446355E-04"
"6725","+2.70456832E-04"
"6856","+2.70491961E-04"
"6996","+2.70410645E-04"
"7235","+2.70542805E-04"
"7366","+2.70470366E-04"
"7506","+2.70373013E-04"
"7645","+2.70500226E-04"
"7777","+2.70372111E-04"
"7908","+2.70463934E-04"
"8050","+2.70438759E-04"
"8175","+2.70568707E-04"
"8322","+2.70482968E-04"
"8463","+2.70487886E-04"
"8601","+2.70446268E-04"
"8737","+2.70532561E-04"
"8877","+2.70468998E-04"
"9011","+2.70519842E-04"
"9252","+2.70454184E-04"
"9391","+2.70467106E-04"
"9531","+2.70464312E-04"
"9669","+2.70409073E-04"
"9806","+2.70456891E-04"
"9937","+2.70315213E-04"
"10079","+2.70513148E-04"
"10205","+2.70599907E-04"
"10339","+2.70456570E-04"
"10479","+2.70403747E-04"
"10620","+2.70455843E-04"
"10745","+2.70473247E-04"
"10880","+2.70489283E-04"
"11015","+2.70474324E-04"
"11256","+2.70458346E-04"
"11385","+2.70469172E-04"
"11522","+2.70481483E-04"
"11666","+2.70518649E-04"
"11807","+2.70498247E-04"
"11943","+2.70510849E-04"
"12083","+2.70482036E-04"
"12205","+2.70461722E-04"
"12341","+2.70470744E-04"
"12477","+2.70449178E-04"
"12618","+2.70491408E-04"
"12755","+2.70464981E-04"
"12886","+2.70430202E-04"
"13026","+2.70396209E-04"
"13270","+2.70438497E-04"
"13396","+2.70420802E-04"
"13537","+2.70463730E-04"
"13665","+2.70451914E-04"
"13803","+2.70397170E-04"
"13941","+2.70330027E-04"
"14077","+2.70387216E-04"
"14205","+2.70397577E-04"
"14346","+2.70404184E-04"
"14485","+2.70402728E-04"
"14617","+2.70403776E-04"
"14755","+2.70382501E-04"
"14888","+2.70378921E-04"
"15025","+2.70433258E-04"
"15257","+2.70412129E-04"
"15395","+2.70422839E-04"
"15532","+2.70350458E-04"
"15655","+2.70646997E-04"
"15795","+2.70388642E-04"
"15927","+2.70394114E-04"
"16071","+2.70412507E-04"
"16205","+2.70402117E-04"
"16336","+2.70407356E-04"
"16473","+2.70407734E-04"
"16615","+2.70403689E-04"
"16747","+2.70411896E-04"
"16893","+2.70371209E-04"
"17025","+2.70399294E-04"
"17269","+2.70333694E-04"
"17401","+2.70387944E-04"
"17542","+2.70388322E-04"
"17687","+2.70402874E-04"
"17829","+2.70412973E-04"
"17967","+2.70373945E-04"
"18109","+2.70409626E-04"
"18235","+2.70402932E-04"
"18375","+2.70399061E-04"
"18516","+2.70369201E-04"
"18662","+2.70373479E-04"
"18796","+2.70384509E-04"
"18938","+2.70425080E-04"
"19075","+2.70385266E-04"
"19227","+2.70377233E-04"
"19346","+2.70388817E-04"
"19487","+2.70376739E-04"
"19621","+2.70374789E-04"
"19761","+2.70359335E-04"
"19895","+2.70418008E-04"
"20025","+2.70349497E-04"
"20266","+2.70410994E-04"
"20398","+2.70365126E-04"
"20537","+2.70276825E-04"
"20683","+2.70330987E-04"
"20815","+2.70388700E-04"
"20959","+2.70322256E-04"
"21085","+2.70349032E-04"
"21230","+2.70309509E-04"
"21356","+2.70342105E-04"
"21488","+2.70326913E-04"
"21625","+2.70362361E-04"
"21760","+2.70343415E-04"
