"time in ms","power in W"
"142","+4.23772144E-04"
"263","+4.23772086E-04"
"393","+4.23769292E-04"
"533","+4.23791411E-04"
"664","+4.23773716E-04"
"802","+4.23770136E-04"
"936","+4.23774938E-04"
"1177","+4.23761812E-04"
"1312","+4.23794758E-04"
"1442","+4.23763995E-04"
"1582","+4.23791789E-04"
"1712","+4.23765596E-04"
"1852","+4.23770514E-04"
"1983","+4.23747144E-04"
"2122","+4.23779944E-04"
"2253","+4.23776888E-04"
"2392","+4.23772231E-04"
"2523","+4.23779013E-04"
"2662","+4.23819874E-04"
"2792","+4.23786754E-04"
"2932","+4.23806574E-04"
"3163","+4.23800986E-04"
"3302","+4.23805090E-04"
"3433","+4.23830992E-04"
"3572","+4.23811580E-04"
"3704","+4.23814548E-04"
"3843","+4.23821883E-04"
"3985","+4.23821039E-04"
"4212","+4.23822610E-04"
"4353","+4.23811551E-04"
"4487","+4.23819874E-04"
"4622","+4.23822086E-04"
"4762","+4.23851045E-04"
"4895","+4.23854508E-04"
"5033","+4.23831254E-04"
"5170","+4.23822348E-04"
"5303","+4.23814286E-04"
"5443","+4.23830526E-04"
"5582","+4.23834339E-04"
"5713","+4.23839054E-04"
"5852","+4.23839549E-04"
"5993","+4.23827762E-04"
"6225","+4.23805817E-04"
"6363","+4.23820253E-04"
"6496","+4.23825724E-04"
"6634","+4.23803489E-04"
"6772","+4.23782738E-04"
"6913","+4.23817924E-04"
"7047","+4.23802412E-04"
"7182","+4.23782854E-04"
"7322","+4.23825171E-04"
"7456","+4.23790829E-04"
"7596","+4.23804042E-04"
"7733","+4.23773716E-04"
"7872","+4.23750083E-04"
"8003","+4.23810619E-04"
"8243","+4.23838443E-04"
"8382","+4.23802499E-04"
"8522","+4.23769321E-04"
"8656","+4.23814898E-04"
"8795","+4.23820020E-04"
"8936","+4.23838210E-04"
"9076","+4.23802878E-04"
"9214","+4.23761492E-04"
"9355","+4.23765887E-04"
"9493","+4.23777034E-04"
"9633","+4.23796388E-04"
"9774","+4.23854333E-04"
"9912","+4.23800928E-04"
"10052","+4.23765479E-04"
"10187","+4.23793128E-04"
"10323","+4.23822727E-04"
"10456","+4.23797494E-04"
"10593","+4.23819030E-04"
"10733","+4.23801655E-04"
"10866","+4.23809863E-04"
"11003","+4.23777499E-04"
"11243","+4.23755468E-04"
"11376","+4.23760270E-04"
"11512","+4.23756457E-04"
"11648","+4.23765596E-04"
"11786","+4.23755904E-04"
"11925","+4.23773599E-04"
"12062","+4.23776568E-04"
"12195","+4.23770776E-04"
"12333","+4.23750200E-04"
"12472","+4.23742138E-04"
"12607","+4.23768739E-04"
"12748","+4.23747755E-04"
"12885","+4.23740537E-04"
"13023","+4.23774414E-04"
"13263","+4.23784368E-04"
"13402","+4.23745834E-04"
"13532","+4.23745601E-04"
"13672","+4.23751917E-04"
"13807","+4.23794729E-04"
"13946","+4.23739228E-04"
"14082","+4.23730293E-04"
"14215","+4.23765974E-04"
"14352","+4.23779275E-04"
"14488","+4.23745951E-04"
"14624","+4.23773803E-04"
"14762","+4.23780875E-04"
"14903","+4.23780060E-04"
"15034","+4.23777092E-04"
"15273","+4.23739431E-04"
"15412","+4.23759309E-04"
"15552","+4.23746940E-04"
"15686","+4.23746242E-04"
"15822","+4.23754827E-04"
"15962","+4.23757912E-04"
"16095","+4.23752586E-04"
"16232","+4.23722959E-04"
"16372","+4.23764461E-04"
"16512","+4.23771591E-04"
"16647","+4.23711375E-04"
"16785","+4.23748803E-04"
"16922","+4.23778140E-04"
"17062","+4.23796417E-04"
"17302","+4.23763704E-04"
"17442","+4.23758058E-04"
"17576","+4.23745252E-04"
"17716","+4.23740974E-04"
"17854","+4.23723599E-04"
"17996","+4.23749298E-04"
"18133","+4.23772755E-04"
"18272","+4.23812045E-04"
"18413","+4.23752528E-04"
"18548","+4.23770020E-04"
"18689","+4.23787511E-04"
