"time in ms","power in W"
"135","+4.14109178E-04"
"266","+4.14229318E-04"
"396","+4.14282171E-04"
"540","+4.14276350E-04"
"671","+4.14020760E-04"
"809","+4.14168142E-04"
"947","+4.14125534E-04"
"1187","+4.14204929E-04"
"1325","+4.14217182E-04"
"1455","+4.14161594E-04"
"1595","+4.14122245E-04"
"1734","+4.14353126E-04"
"1865","+4.14019043E-04"
"1997","+4.14071925E-04"
"2135","+4.14234761E-04"
"2267","+4.14238719E-04"
"2405","+4.14144393E-04"
"2546","+4.14344890E-04"
"2676","+4.14142763E-04"
"2819","+4.14320937E-04"
"2949","+4.14173148E-04"
"3191","+4.14155307E-04"
"3328","+4.14120877E-04"
"3469","+4.14349634E-04"
"3605","+4.14182839E-04"
"3751","+4.14322567E-04"
"3885","+4.14301408E-04"
"4019","+4.14302835E-04"
"4157","+4.14252630E-04"
"4295","+4.14079201E-04"
"4435","+4.14214039E-04"
"4568","+4.14175825E-04"
"4704","+4.14124748E-04"
"4845","+4.14193113E-04"
"4985","+4.14136797E-04"
"5136","+4.14025650E-04"
"5257","+4.14296286E-04"
"5398","+4.13997332E-04"
"5535","+4.14322509E-04"
"5667","+4.14309558E-04"
"5806","+4.14033275E-04"
"5957","+4.14072856E-04"
"6185","+4.14024660E-04"
"6321","+4.14308131E-04"
"6459","+4.14122740E-04"
"6600","+4.14134003E-04"
"6738","+4.14125650E-04"
"6878","+4.14360635E-04"
"7015","+4.13969945E-04"
"7164","+4.14314185E-04"
"7290","+4.14128968E-04"
"7432","+4.14271199E-04"
"7575","+4.14095586E-04"
"7712","+4.14311042E-04"
"7855","+4.13970585E-04"
"7994","+4.14176873E-04"
"8145","+4.14249458E-04"
"8280","+4.14298062E-04"
"8415","+4.14311420E-04"
"8553","+4.14346898E-04"
"8695","+4.14097391E-04"
"8835","+4.13983915E-04"
"8975","+4.14351991E-04"
"9219","+4.14066773E-04"
"9355","+4.13951580E-04"
"9495","+4.14315175E-04"
"9635","+4.14333015E-04"
"9775","+4.14273585E-04"
"9915","+4.14251059E-04"
"10058","+4.13994479E-04"
"10189","+4.13971662E-04"
"10329","+4.14298556E-04"
"10465","+4.14278882E-04"
"10612","+4.14302689E-04"
"10737","+4.13994188E-04"
"10877","+4.13974747E-04"
"11015","+4.14316659E-04"
"11251","+4.13985195E-04"
"11390","+4.13996924E-04"
"11529","+4.14185430E-04"
"11667","+4.14147740E-04"
"11807","+4.13986796E-04"
"11945","+4.14048875E-04"
"12090","+4.14057606E-04"
"12218","+4.14225040E-04"
"12355","+4.13995265E-04"
"12495","+4.13997826E-04"
"12639","+4.14139300E-04"
"12771","+4.14231734E-04"
"12915","+4.14008216E-04"
"13050","+4.13989386E-04"
"13208","+4.14056442E-04"
"13330","+4.14349517E-04"
"13469","+4.14269220E-04"
"13611","+4.14050708E-04"
"13752","+4.14028298E-04"
"13895","+4.13972302E-04"
"14032","+4.14054259E-04"
"14271","+4.14001697E-04"
"14413","+4.14254057E-04"
"14555","+4.14076552E-04"
"14698","+4.13958711E-04"
"14831","+4.14100563E-04"
"14971","+4.14351729E-04"
"15115","+4.14321432E-04"
"15248","+4.14075330E-04"
"15389","+4.14121721E-04"
"15532","+4.14159789E-04"
"15675","+4.14334791E-04"
"15813","+4.14219423E-04"
"15953","+4.14279377E-04"
"16094","+4.14040551E-04"
"16235","+4.14155860E-04"
"16374","+4.14309441E-04"
"16515","+4.14065900E-04"
"16653","+4.14050446E-04"
"16795","+4.14141512E-04"
"16927","+4.14016395E-04"
"17067","+4.14167473E-04"
"17306","+4.14048292E-04"
"17447","+4.14320704E-04"
"17587","+4.14062553E-04"
"17728","+4.14307113E-04"
"17870","+4.14182345E-04"
"18011","+4.14020149E-04"
"18165","+4.14156792E-04"
"18305","+4.14031878E-04"
"18443","+4.14224894E-04"
"18584","+4.14002250E-04"
"18728","+4.14171227E-04"
"18870","+4.14157286E-04"
"19015","+4.14190436E-04"
"19155","+4.14263253E-04"
"19300","+4.14059876E-04"
"19431","+4.14144277E-04"
"19579","+4.14264039E-04"
"19715","+4.14335373E-04"
"19863","+4.14020382E-04"
"20005","+4.14226437E-04"
"20147","+4.14098118E-04"
"20295","+4.14244452E-04"
"20430","+4.14315960E-04"
"20565","+4.14302485E-04"
"20707","+4.14246286E-04"
"20846","+4.14229871E-04"
"20988","+4.14193375E-04"
"21122","+4.14280832E-04"
"21364","+4.14009264E-04"
"21505","+4.14330250E-04"
"21658","+4.14289883E-04"
"21782","+4.13982198E-04"
"21924","+4.14283684E-04"
"22065","+4.14329377E-04"
"22205","+4.13972157E-04"
"22345","+4.14011942E-04"
"22491","+4.14143695E-04"
"22630","+4.14101174E-04"
"22773","+4.14033770E-04"
"22915","+4.14236390E-04"
"23055","+4.14278969E-04"
"23195","+4.14242648E-04"
"23336","+4.14030103E-04"
"23472","+4.14317765E-04"
"23615","+4.14024369E-04"
"23755","+4.14333947E-04"
"23892","+4.14003531E-04"
"24031","+4.14326467E-04"
"24178","+4.14188398E-04"
"24335","+4.14172217E-04"
"24456","+4.14034061E-04"
"24595","+4.14206879E-04"
"24737","+4.14015813E-04"
"24878","+4.13993053E-04"
"25020","+4.14021866E-04"
"25160","+4.13999165E-04"
"25402","+4.14022477E-04"
"25545","+4.14138136E-04"
"25686","+4.14110080E-04"
"25825","+4.14339127E-04"
"25966","+4.14107257E-04"
"26107","+4.14137583E-04"
"26251","+4.14135633E-04"
"26392","+4.14286362E-04"
"26537","+4.14267386E-04"
"26678","+4.14346694E-04"
"26821","+4.14361857E-04"
"26961","+4.14058537E-04"
"27102","+4.14224836E-04"
"27245","+4.14070993E-04"
"27381","+4.13983507E-04"
"27524","+4.14177106E-04"
"27666","+4.14320268E-04"
"27806","+4.13970556E-04"
"27948","+4.14104172E-04"
"28088","+4.14313457E-04"
"28231","+4.13977396E-04"
"28374","+4.14317299E-04"
"28514","+4.14049602E-04"
"28652","+4.14011418E-04"
"28794","+4.14155569E-04"
"28937","+4.14025271E-04"
"29081","+4.14330600E-04"
"29222","+4.14006237E-04"
"29379","+4.14197915E-04"
"29508","+4.14121809E-04"
"29657","+4.14183072E-04"
"29804","+4.14318958E-04"
"29946","+4.14003793E-04"
"30087","+4.14261915E-04"
"30230","+4.14135226E-04"
"30376","+4.14225360E-04"
"30517","+4.14321927E-04"
"30657","+4.14113048E-04"
"30800","+4.14168957E-04"
"30944","+4.14009148E-04"
"31089","+4.13979113E-04"
