"time in ms","power in dBm"
"15839","-4.42673874E+00"
"15996","-4.42727280E+00"
"16251","-4.42800903E+00"
"16404","-4.42789459E+00"
"16560","-4.42793274E+00"
"16715","-4.42789078E+00"
"16867","-4.42834473E+00"
"17024","-4.42519760E+00"
"17281","-4.42586517E+00"
"17441","-4.42865372E+00"
"17597","-4.42520142E+00"
"17752","-4.42647552E+00"
"17908","-4.42743683E+00"
"18067","-4.42732239E+00"
"18225","-4.42528152E+00"
"18377","-4.42491913E+00"
"18527","-4.42830658E+00"
"18684","-4.42830658E+00"
"18842","-4.42866516E+00"
"19003","-4.42584229E+00"
"19258","-4.42851257E+00"
"19412","-4.42650604E+00"
"19567","-4.42784500E+00"
"19720","-4.42739105E+00"
"19877","-4.42582321E+00"
"20037","-4.42777252E+00"
"20291","-4.42764282E+00"
"20449","-4.42594528E+00"
"20606","-4.42809677E+00"
"20757","-4.42614365E+00"
"20905","-4.42764664E+00"
"21059","-4.42761230E+00"
"21310","-4.42712784E+00"
"21468","-4.42526627E+00"
"21632","-4.42488480E+00"
"21786","-4.42742157E+00"
"21942","-4.42534637E+00"
"22098","-4.42663574E+00"
"22252","-4.42845535E+00"
"22403","-4.42585373E+00"
"22557","-4.42784882E+00"
"22712","-4.42776108E+00"
"22865","-4.42744827E+00"
"23013","-4.42424393E+00"
"23265","-4.42429733E+00"
"23416","-4.42713165E+00"
"23570","-4.42654800E+00"
"23723","-4.42601013E+00"
"23875","-4.42568207E+00"
"24029","-4.42587280E+00"
"24284","-4.42764282E+00"
"24438","-4.42771149E+00"
"24589","-4.42568207E+00"
"24748","-4.42477417E+00"
"24903","-4.42626190E+00"
"25058","-4.42840576E+00"
"25309","-4.42449188E+00"
"25464","-4.42740631E+00"
"25624","-4.42693710E+00"
"25783","-4.42481613E+00"
"25940","-4.42832565E+00"
"26098","-4.42570877E+00"
"26252","-4.42906570E+00"
"26409","-4.42721939E+00"
"26567","-4.42418671E+00"
"26718","-4.42519379E+00"
"26872","-4.42654037E+00"
"27023","-4.42548370E+00"
"27280","-4.42599869E+00"
"27434","-4.42779541E+00"
"27586","-4.42917633E+00"
"27742","-4.42619324E+00"
"27895","-4.42611694E+00"
"28051","-4.42799759E+00"
"28307","-4.42921829E+00"
"28463","-4.42675018E+00"
"28625","-4.42322922E+00"
"28783","-4.42423248E+00"
"28937","-4.42408371E+00"
"29092","-4.42210388E+00"
"29245","-4.42565536E+00"
"29401","-4.42290878E+00"
"29556","-4.42707062E+00"
"29713","-4.42798615E+00"
"29870","-4.42440796E+00"
"30025","-4.42554855E+00"
"30285","-4.42589951E+00"
"30441","-4.42405319E+00"
"30592","-4.42446518E+00"
"30750","-4.42536163E+00"
"30908","-4.42779160E+00"
"31068","-4.42535400E+00"
"31322","-4.42531586E+00"
"31477","-4.42699051E+00"
"31634","-4.42490768E+00"
"31791","-4.42535400E+00"
"31948","-4.42348099E+00"
"32105","-4.42581940E+00"
"32265","-4.42372894E+00"
"32421","-4.42564774E+00"
"32580","-4.42563629E+00"
"32741","-4.42558289E+00"
"32899","-4.42391968E+00"
"33050","-4.42630768E+00"
"33308","-4.42693329E+00"
"33470","-4.42360306E+00"
"33634","-4.42524719E+00"
"33792","-4.42387772E+00"
"33949","-4.42331696E+00"
"34110","-4.42584229E+00"
"34265","-4.42336273E+00"
"34424","-4.42545319E+00"
"34586","-4.42468262E+00"
"34747","-4.42653656E+00"
"34903","-4.42642975E+00"
"35062","-4.42711258E+00"
"35325","-4.42391586E+00"
"35486","-4.42499161E+00"
"35646","-4.42530441E+00"
"35806","-4.42764282E+00"
"35966","-4.42745209E+00"
"36123","-4.42684174E+00"
"36279","-4.42594910E+00"
"36435","-4.42508316E+00"
"36593","-4.42554474E+00"
"36753","-4.42483139E+00"
"36910","-4.42734909E+00"
"37072","-4.42388535E+00"
"37331","-4.42651367E+00"
"37491","-4.42433167E+00"
"37655","-4.42392349E+00"
"37810","-4.42582321E+00"
"37989","-4.42330551E+00"
"38144","-4.42414474E+00"
"38302","-4.42335510E+00"
"38462","-4.42441940E+00"
"38623","-4.42177582E+00"
"38787","-4.42418289E+00"
"38948","-4.42244720E+00"
"39105","-4.42491150E+00"
"39265","-4.42507935E+00"
"39423","-4.42173767E+00"
"39580","-4.42422867E+00"
"39739","-4.42248535E+00"
"39900","-4.42236710E+00"
"40056","-4.42425156E+00"
"40316","-4.42337418E+00"
"40476","-4.42528152E+00"
"40638","-4.42327118E+00"
"40804","-4.42509460E+00"
"40967","-4.42556381E+00"
"41124","-4.42339706E+00"
"41288","-4.42615891E+00"
"41445","-4.42302322E+00"
"41604","-4.42424774E+00"
"41765","-4.42752075E+00"
"41924","-4.42374039E+00"
"42088","-4.42778778E+00"
"42351","-4.42639923E+00"
"42512","-4.42502975E+00"
"42668","-4.42462921E+00"
"42824","-4.42651749E+00"
"42983","-4.42477417E+00"
"43144","-4.42126846E+00"
"43301","-4.42366791E+00"
"43460","-4.42200470E+00"
"43621","-4.42135620E+00"
"43792","-4.42496490E+00"
"43956","-4.42484665E+00"
"44118","-4.42214203E+00"
"44380","-4.42181778E+00"
"44542","-4.42364883E+00"
"44704","-4.42633438E+00"
"44864","-4.42350769E+00"
"45026","-4.42406082E+00"
"45188","-4.42604446E+00"
"45344","-4.42340469E+00"
"45505","-4.42706299E+00"
"45679","-4.42573929E+00"
"45831","-4.42333221E+00"
"45988","-4.42095566E+00"
"46143","-4.42308426E+00"
"46405","-4.42396545E+00"
"46577","-4.42442322E+00"
"46735","-4.42098236E+00"
"46909","-4.42290115E+00"
"47081","-4.42353439E+00"
"47249","-4.42077255E+00"
"47411","-4.42295456E+00"
"47573","-4.42358017E+00"
"47735","-4.42638016E+00"
"47900","-4.42355728E+00"
"48058","-4.42277527E+00"
"48228","-4.42210388E+00"
"48389","-4.42110443E+00"
"48547","-4.42637253E+00"
"48709","-4.42270660E+00"
"48873","-4.42538071E+00"
"49037","-4.42566681E+00"
"49200","-4.42394638E+00"
"49462","-4.42245102E+00"
"49623","-4.42511749E+00"
"49786","-4.42561340E+00"
"49951","-4.42472076E+00"
"50116","-4.42096710E+00"
"50281","-4.42561340E+00"
"50441","-4.42265701E+00"
"50602","-4.42530441E+00"
"50764","-4.42304993E+00"
"50921","-4.42306137E+00"
"51088","-4.42436981E+00"
"51249","-4.42423248E+00"
"51414","-4.42451477E+00"
"51575","-4.42331696E+00"
"51738","-4.42443848E+00"
"51902","-4.42449570E+00"
"52061","-4.42189026E+00"
"52216","-4.42330933E+00"
"52479","-4.42446899E+00"
"52643","-4.42202759E+00"
"52805","-4.42528915E+00"
"52964","-4.42259979E+00"
"53126","-4.42354965E+00"
"53289","-4.42295074E+00"
"53448","-4.42512131E+00"
"53616","-4.42237091E+00"
"53786","-4.42401123E+00"
"53949","-4.42543793E+00"
"54112","-4.42292404E+00"
"54276","-4.42488480E+00"
"54438","-4.42175674E+00"
"54602","-4.42341995E+00"
"54766","-4.42071152E+00"
"54926","-4.42470551E+00"
"55087","-4.42276001E+00"
"55248","-4.42596054E+00"
"55514","-4.42263031E+00"
"55671","-4.42326355E+00"
"55832","-4.42208099E+00"
"55995","-4.42318726E+00"
"56159","-4.42337799E+00"
"56323","-4.42540359E+00"
"56482","-4.42351151E+00"
"56643","-4.42288971E+00"
"56809","-4.42624283E+00"
"56971","-4.42333603E+00"
"57137","-4.42117691E+00"
"57300","-4.42602158E+00"
"57463","-4.42119598E+00"
"57634","-4.42538834E+00"
"57800","-4.42152023E+00"
"57962","-4.42333221E+00"
"58127","-4.42434311E+00"
"58285","-4.42116928E+00"
"58451","-4.42100906E+00"
"58609","-4.42080688E+00"
"58779","-4.42317581E+00"
"58944","-4.42222595E+00"
"59110","-4.42427063E+00"
"59277","-4.42283249E+00"
"59543","-4.42187881E+00"
"59705","-4.42310333E+00"
"59869","-4.42089462E+00"
"60061","-4.42174149E+00"
"60231","-4.42391968E+00"
"60396","-4.42238235E+00"
"60566","-4.42343521E+00"
"60730","-4.42362595E+00"
"60898","-4.42241669E+00"
"61056","-4.42247009E+00"
"61220","-4.42275238E+00"
"61397","-4.42059708E+00"
"61560","-4.42197037E+00"
"61728","-4.42279053E+00"
"61894","-4.42210770E+00"
"62061","-4.42132187E+00"
"62226","-4.42374420E+00"
"62390","-4.42121124E+00"
"62553","-4.42150497E+00"
"62718","-4.41909409E+00"
"62888","-4.41918564E+00"
"63055","-4.42060471E+00"
"63217","-4.41856003E+00"
"63383","-4.42043304E+00"
"63541","-4.41996765E+00"
"63699","-4.42255783E+00"
"63869","-4.41893768E+00"
"64036","-4.41685867E+00"
"64208","-4.42094421E+00"
"64378","-4.42114639E+00"
"64542","-4.42069626E+00"
"64703","-4.41944122E+00"
"64875","-4.41824722E+00"
"65042","-4.41722870E+00"
"65208","-4.41893768E+00"
"65373","-4.41924667E+00"
"65649","-4.41860580E+00"
"65817","-4.41954803E+00"
"65984","-4.41834259E+00"
"66151","-4.41899490E+00"
"66321","-4.41906738E+00"
"66586","-4.41661453E+00"
"66754","-4.41891861E+00"
"66918","-4.41850662E+00"
"67087","-4.41760254E+00"
"67253","-4.41903687E+00"
"67417","-4.41791534E+00"
"67582","-4.41683960E+00"
"67746","-4.41830063E+00"
"67913","-4.41724014E+00"
"68079","-4.41986847E+00"
"68243","-4.41909027E+00"
"68410","-4.41667175E+00"
"68576","-4.41997910E+00"
"68742","-4.41880417E+00"
"68907","-4.41727066E+00"
"69077","-4.42097092E+00"
"69243","-4.41920090E+00"
"69413","-4.41736984E+00"
"69582","-4.41814423E+00"
"69750","-4.42028809E+00"
"69914","-4.41802597E+00"
"70086","-4.41930771E+00"
"70250","-4.41899490E+00"
"70420","-4.41867828E+00"
"70588","-4.41845322E+00"
"70756","-4.41693115E+00"
"70920","-4.41772461E+00"
"71092","-4.41845703E+00"
"71267","-4.41656113E+00"
"71439","-4.41684723E+00"
"71607","-4.41743851E+00"
"71772","-4.41741943E+00"
"71940","-4.41646576E+00"
"72105","-4.41640854E+00"
"72275","-4.41928864E+00"
"72444","-4.41675568E+00"
"72617","-4.41835022E+00"
"72782","-4.41881180E+00"
"72947","-4.41954803E+00"
"73117","-4.41857147E+00"
"73280","-4.41651917E+00"
"73452","-4.41936111E+00"
"73619","-4.41934204E+00"
"73783","-4.41708755E+00"
"73950","-4.41917419E+00"
"74123","-4.42004395E+00"
"74294","-4.41707611E+00"
"74461","-4.41903305E+00"
"74635","-4.41942596E+00"
"74806","-4.42117310E+00"
"74968","-4.41884232E+00"
"75135","-4.41926575E+00"
"75319","-4.41825104E+00"
"75490","-4.41754532E+00"
"75659","-4.41682434E+00"
"75833","-4.41899490E+00"
"76003","-4.41986465E+00"
"76172","-4.41947937E+00"
"76347","-4.42041779E+00"
"76515","-4.41979599E+00"
"76681","-4.41944122E+00"
"76852","-4.42079544E+00"
"77022","-4.41896057E+00"
"77188","-4.41819763E+00"
"77358","-4.41678238E+00"
"77528","-4.42011261E+00"
"77699","-4.41952133E+00"
"77871","-4.41942978E+00"
"78037","-4.41824341E+00"
"78207","-4.41526413E+00"
"78378","-4.42067337E+00"
"78543","-4.41779709E+00"
"78817","-4.41781998E+00"
"78982","-4.41635895E+00"
"79152","-4.41929245E+00"
"79319","-4.41808319E+00"
"79489","-4.41654968E+00"
"79757","-4.41593552E+00"
"79926","-4.41796875E+00"
"80096","-4.41943741E+00"
"80265","-4.41501999E+00"
"80431","-4.41924286E+00"
"80606","-4.41702652E+00"
"80774","-4.41637421E+00"
"80942","-4.41416550E+00"
"81117","-4.41728210E+00"
"81287","-4.41755295E+00"
"81461","-4.41533279E+00"
"81641","-4.41550827E+00"
"81802","-4.41464996E+00"
"81985","-4.41469193E+00"
"82156","-4.41529465E+00"
"82324","-4.41568375E+00"
"82494","-4.41639709E+00"
"82668","-4.41591263E+00"
"82839","-4.41639328E+00"
"83008","-4.41482544E+00"
"83186","-4.41668701E+00"
"83360","-4.41540909E+00"
"83533","-4.41574860E+00"
"83705","-4.41835022E+00"
"83879","-4.41567993E+00"
"84045","-4.41841125E+00"
"84218","-4.41543961E+00"
"84393","-4.41500854E+00"
"84564","-4.41289902E+00"
"84736","-4.41582870E+00"
"84902","-4.41515732E+00"
"85069","-4.41724396E+00"
"85239","-4.41492844E+00"
"85411","-4.41500092E+00"
"85583","-4.41563416E+00"
"85750","-4.41704941E+00"
"85921","-4.41688538E+00"
"86090","-4.41513062E+00"
"86263","-4.41470337E+00"
"86436","-4.41384506E+00"
"86606","-4.41739655E+00"
"86780","-4.41564178E+00"
"86945","-4.41526794E+00"
"87121","-4.41754532E+00"
"87294","-4.41488647E+00"
"87465","-4.41354752E+00"
"87636","-4.41308975E+00"
"87800","-4.41635513E+00"
"87970","-4.41685867E+00"
"88144","-4.41422653E+00"
"88317","-4.41306305E+00"
"88492","-4.41533661E+00"
"88670","-4.41357422E+00"
"88846","-4.41383362E+00"
"89014","-4.41598511E+00"
"89169","-4.41413116E+00"
"89343","-4.41494751E+00"
"89512","-4.41368866E+00"
"89681","-4.41418076E+00"
"89855","-4.41556931E+00"
"90017","-4.41533279E+00"
"90187","-4.41283417E+00"
"90360","-4.41231155E+00"
"90531","-4.41226196E+00"
"90700","-4.41508484E+00"
"90874","-4.41407394E+00"
"91046","-4.41379929E+00"
"91216","-4.41291428E+00"
"91387","-4.41335678E+00"
"91557","-4.41245651E+00"
"91726","-4.41590118E+00"
"91901","-4.41477966E+00"
"92074","-4.41560745E+00"
