"time in ms","power in dBm"
"30869","-4.41205978E+00"
"31067","-4.41116333E+00"
"31253","-4.40988922E+00"
"31452","-4.41299438E+00"
"31650","-4.40886307E+00"
"31838","-4.41012955E+00"
"32032","-4.41071320E+00"
"32232","-4.40885925E+00"
"32420","-4.40956879E+00"
"32629","-4.41132736E+00"
"32815","-4.41450882E+00"
"33020","-4.41053009E+00"
"33211","-4.41170883E+00"
"33410","-4.41098404E+00"
"33717","-4.41301727E+00"
"33921","-4.40995407E+00"
"34113","-4.41419601E+00"
"34300","-4.40599060E+00"
"34502","-4.41191864E+00"
"34697","-4.41029739E+00"
"34887","-4.40779495E+00"
"35082","-4.40586090E+00"
"35273","-4.40787506E+00"
"35467","-4.40844727E+00"
"35668","-4.40669632E+00"
"35884","-4.40559769E+00"
"36089","-4.40653610E+00"
"36274","-4.40982819E+00"
"36467","-4.40702438E+00"
"36677","-4.41008377E+00"
"36864","-4.40481567E+00"
"37069","-4.40614319E+00"
"37267","-4.40416336E+00"
"37476","-4.40252304E+00"
"37773","-4.40417862E+00"
"37968","-4.40644836E+00"
"38165","-4.40262985E+00"
"38369","-4.40577698E+00"
"38566","-4.40453339E+00"
"38763","-4.40270615E+00"
"38956","-4.40501022E+00"
"39151","-4.40844727E+00"
"39360","-4.40573502E+00"
"39562","-4.40858459E+00"
"39769","-4.40504074E+00"
"39971","-4.40349579E+00"
"40169","-4.40457535E+00"
"40376","-4.40581894E+00"
"40584","-4.41016388E+00"
"40786","-4.40647125E+00"
"40981","-4.40914536E+00"
"41184","-4.40649796E+00"
"41381","-4.40961456E+00"
"41582","-4.41039658E+00"
"41882","-4.41199112E+00"
"42097","-4.40737534E+00"
"42292","-4.40944290E+00"
"42502","-4.41315842E+00"
"42801","-4.41249466E+00"
"43011","-4.41211700E+00"
"43208","-4.41102982E+00"
"43409","-4.41384125E+00"
"43607","-4.41604233E+00"
"43809","-4.41408920E+00"
"44008","-4.41299438E+00"
"44215","-4.41368103E+00"
"44418","-4.40928268E+00"
"44623","-4.40943527E+00"
"44823","-4.41392899E+00"
"45028","-4.41202545E+00"
"45229","-4.41411972E+00"
"45443","-4.41413116E+00"
"45638","-4.40805817E+00"
"45845","-4.41646576E+00"
"46052","-4.41050339E+00"
"46259","-4.41195679E+00"
"46458","-4.41139984E+00"
"46668","-4.41422653E+00"
"46978","-4.40779495E+00"
"47188","-4.40940094E+00"
"47390","-4.41385651E+00"
"47593","-4.41411972E+00"
"47911","-4.41197968E+00"
"48123","-4.41227722E+00"
"48323","-4.41136932E+00"
"48532","-4.41112137E+00"
"48729","-4.41613007E+00"
"48941","-4.41098404E+00"
"49142","-4.41011810E+00"
"49347","-4.40944672E+00"
"49548","-4.41064453E+00"
"49758","-4.41165924E+00"
"50084","-4.41530991E+00"
"50296","-4.41589355E+00"
"50498","-4.41490173E+00"
"50709","-4.41514206E+00"
"51010","-4.41621780E+00"
"51211","-4.41787720E+00"
"51419","-4.41713333E+00"
"51618","-4.41429901E+00"
"51819","-4.41949844E+00"
"52033","-4.41646957E+00"
"52230","-4.41805267E+00"
"52433","-4.41250992E+00"
"52644","-4.41581726E+00"
"52852","-4.41524506E+00"
"53163","-4.41871262E+00"
"53374","-4.41831589E+00"
"53573","-4.41240311E+00"
"53774","-4.41441727E+00"
"54080","-4.41409683E+00"
"54293","-4.41640091E+00"
"54493","-4.41406250E+00"
"54698","-4.41542816E+00"
"54908","-4.41563034E+00"
"55110","-4.41894531E+00"
"55309","-4.41773605E+00"
"55520","-4.41845322E+00"
"55726","-4.41289520E+00"
"55944","-4.41357803E+00"
"56145","-4.41254425E+00"
"56348","-4.41633606E+00"
"56551","-4.41430664E+00"
"56753","-4.41205978E+00"
"56954","-4.41678619E+00"
"57156","-4.41797638E+00"
"57358","-4.41653442E+00"
"57563","-4.41802979E+00"
"57768","-4.41756439E+00"
"57981","-4.42091370E+00"
"58180","-4.41769028E+00"
"58399","-4.41954803E+00"
"58630","-4.41757584E+00"
"58839","-4.41788483E+00"
"59064","-4.41862869E+00"
"59272","-4.42171097E+00"
"59494","-4.42196274E+00"
"59713","-4.42229080E+00"
"59915","-4.41933823E+00"
"60152","-4.42042923E+00"
"60472","-4.41818619E+00"
"60672","-4.41936493E+00"
"60916","-4.42085266E+00"
"61111","-4.41984940E+00"
"61446","-4.42044449E+00"
"61657","-4.42126083E+00"
"61885","-4.42085648E+00"
"62108","-4.42272949E+00"
"62421","-4.42071152E+00"
"62621","-4.42315674E+00"
"62828","-4.42158127E+00"
"63030","-4.42257690E+00"
"63243","-4.42300034E+00"
"63574","-4.42296600E+00"
"63784","-4.42579269E+00"
"63989","-4.42611694E+00"
"64203","-4.42211151E+00"
"64503","-4.42457199E+00"
"64713","-4.42325211E+00"
"64927","-4.42521286E+00"
"65138","-4.42229843E+00"
"65340","-4.42448425E+00"
"65539","-4.42490387E+00"
"65741","-4.42229080E+00"
"65947","-4.42312241E+00"
"66147","-4.42285538E+00"
"66350","-4.42342377E+00"
"66561","-4.42298889E+00"
"66766","-4.42318726E+00"
"66966","-4.42190552E+00"
"67190","-4.42182159E+00"
"67401","-4.42309570E+00"
"67611","-4.42455673E+00"
"67812","-4.42412949E+00"
"68022","-4.42459106E+00"
"68224","-4.42461395E+00"
"68430","-4.42321777E+00"
"68739","-4.42057419E+00"
"68956","-4.42324829E+00"
"69164","-4.42451859E+00"
"69387","-4.42445374E+00"
"69715","-4.42345810E+00"
"69914","-4.42441177E+00"
"70117","-4.42366791E+00"
"70329","-4.42500687E+00"
"70555","-4.42408752E+00"
"70766","-4.42553711E+00"
"70974","-4.42565918E+00"
"71203","-4.42467880E+00"
"71418","-4.42256165E+00"
"71627","-4.42407608E+00"
"71839","-4.42572784E+00"
"72068","-4.42406082E+00"
"72284","-4.42403030E+00"
"72496","-4.42454910E+00"
"72711","-4.42874527E+00"
"72924","-4.42608643E+00"
"73132","-4.42397690E+00"
"73343","-4.42821121E+00"
"73548","-4.42777634E+00"
"73756","-4.42376709E+00"
"74071","-4.42464828E+00"
"74283","-4.42579651E+00"
"74488","-4.42457199E+00"
"74692","-4.42511749E+00"
"75002","-4.42776108E+00"
"75213","-4.42753601E+00"
"75422","-4.42694855E+00"
"75639","-4.42732239E+00"
"75844","-4.42327881E+00"
"76050","-4.42792511E+00"
