"time in ms","power in dBm"
"33431","-4.20774460E+00"
"33586","-4.20502853E+00"
"33747","-4.20123672E+00"
"33907","-4.20160294E+00"
"34064","-4.20424271E+00"
"34222","-4.20083237E+00"
"34482","-4.20538712E+00"
"34642","-4.20349121E+00"
"34797","-4.20012665E+00"
"34958","-4.20333862E+00"
"35115","-4.20555115E+00"
"35274","-4.20183182E+00"
"35431","-4.20369720E+00"
"35585","-4.20333099E+00"
"35747","-4.20251846E+00"
"35907","-4.20167923E+00"
"36066","-4.20491409E+00"
"36231","-4.20272064E+00"
"36488","-4.20573044E+00"
"36650","-4.20624924E+00"
"36812","-4.20705414E+00"
"36972","-4.20148087E+00"
"37132","-4.20482254E+00"
"37287","-4.20593262E+00"
"37456","-4.20361710E+00"
"37613","-4.20882034E+00"
"37774","-4.20368195E+00"
"37935","-4.20700455E+00"
"38094","-4.20597839E+00"
"38257","-4.20204163E+00"
"38517","-4.20752716E+00"
"38675","-4.20557404E+00"
"38833","-4.20527649E+00"
"38988","-4.20525360E+00"
"39154","-4.20812225E+00"
"39315","-4.20394516E+00"
"39478","-4.20243454E+00"
"39636","-4.20582581E+00"
"39790","-4.20893478E+00"
"39954","-4.20368195E+00"
"40115","-4.20716858E+00"
"40276","-4.20629120E+00"
"40538","-4.20647812E+00"
"40701","-4.20421219E+00"
"40860","-4.20817184E+00"
"41021","-4.20415115E+00"
"41175","-4.20162964E+00"
"41335","-4.20372391E+00"
"41492","-4.20434189E+00"
"41647","-4.20440292E+00"
"41810","-4.20382690E+00"
"41974","-4.20391083E+00"
"42135","-4.20451736E+00"
"42293","-4.20447540E+00"
"42556","-4.20119095E+00"
"42715","-4.20553970E+00"
"42870","-4.20174408E+00"
"43031","-4.20159912E+00"
"43194","-4.20550156E+00"
"43355","-4.20328903E+00"
"43519","-4.20399475E+00"
"43679","-4.20145798E+00"
"43838","-4.20401001E+00"
"43997","-4.20468521E+00"
"44164","-4.20120621E+00"
"44329","-4.20188522E+00"
"44494","-4.20141602E+00"
"44657","-4.20143127E+00"
"44821","-4.20717621E+00"
"44979","-4.20451355E+00"
"45143","-4.20453644E+00"
"45308","-4.20367813E+00"
"45567","-4.20774841E+00"
"45735","-4.20295715E+00"
"45895","-4.20802689E+00"
"46055","-4.20412064E+00"
"46216","-4.20545578E+00"
"46378","-4.20095444E+00"
"46531","-4.20572281E+00"
"46697","-4.20703125E+00"
"46861","-4.20472336E+00"
"47024","-4.20496750E+00"
"47187","-4.20574951E+00"
"47349","-4.20925140E+00"
"47512","-4.20259094E+00"
"47669","-4.20635986E+00"
"47827","-4.20145035E+00"
"47986","-4.20384979E+00"
"48146","-4.20664597E+00"
"48312","-4.20043945E+00"
"48572","-4.20149994E+00"
"48733","-4.20556259E+00"
"48901","-4.20539093E+00"
"49061","-4.20741653E+00"
"49222","-4.20430756E+00"
"49382","-4.20632553E+00"
"49541","-4.20669174E+00"
"49704","-4.20363617E+00"
"49866","-4.20911789E+00"
"50027","-4.20477676E+00"
"50189","-4.20418167E+00"
"50349","-4.20435333E+00"
"50611","-4.20755386E+00"
"50774","-4.20694733E+00"
"50934","-4.20859528E+00"
"51094","-4.20718765E+00"
"51256","-4.20438385E+00"
"51419","-4.20799637E+00"
"51577","-4.20808792E+00"
"51739","-4.20508575E+00"
"51901","-4.20373917E+00"
"52060","-4.20817566E+00"
"52221","-4.20503616E+00"
"52383","-4.20714188E+00"
"52550","-4.20669556E+00"
"52710","-4.20268631E+00"
"52873","-4.20158005E+00"
"53037","-4.20503998E+00"
"53199","-4.20743561E+00"
"53362","-4.20591736E+00"
"53623","-4.20258331E+00"
"53787","-4.20572281E+00"
"53947","-4.20510864E+00"
"54110","-4.20248413E+00"
"54274","-4.20660782E+00"
"54446","-4.20705032E+00"
"54612","-4.20281601E+00"
"54771","-4.20807648E+00"
"54931","-4.20725250E+00"
"55094","-4.21017456E+00"
"55257","-4.20554352E+00"
"55421","-4.20671844E+00"
"55584","-4.20450211E+00"
"55751","-4.20795822E+00"
"55916","-4.20901108E+00"
"56080","-4.20492935E+00"
"56238","-4.20555496E+00"
"56396","-4.20616150E+00"
"56662","-4.20635223E+00"
"56827","-4.20310211E+00"
"56990","-4.20553970E+00"
"57157","-4.20270157E+00"
"57318","-4.20777893E+00"
"57480","-4.20307922E+00"
"57637","-4.20474243E+00"
"57800","-4.20579910E+00"
"57967","-4.20912552E+00"
"58131","-4.20672226E+00"
"58294","-4.20806503E+00"
"58455","-4.20332718E+00"
"58722","-4.20736694E+00"
"58890","-4.20591736E+00"
"59050","-4.20619965E+00"
"59211","-4.20998001E+00"
"59373","-4.20532227E+00"
"59539","-4.20697784E+00"
"59700","-4.20549011E+00"
"59863","-4.20876312E+00"
"60024","-4.20505905E+00"
"60186","-4.20349503E+00"
"60352","-4.20487595E+00"
"60516","-4.20836639E+00"
"60684","-4.20750046E+00"
"60843","-4.20631409E+00"
"61006","-4.20109177E+00"
"61171","-4.20520020E+00"
"61332","-4.20452499E+00"
"61492","-4.20666122E+00"
"61755","-4.20180893E+00"
"61921","-4.20610428E+00"
"62083","-4.20477676E+00"
"62248","-4.20476913E+00"
"62417","-4.20835876E+00"
"62579","-4.20326233E+00"
"62745","-4.20928192E+00"
"62909","-4.20453262E+00"
"63070","-4.20933151E+00"
"63239","-4.20398712E+00"
"63403","-4.20472336E+00"
"63561","-4.20571899E+00"
"63723","-4.20254135E+00"
"63893","-4.20580673E+00"
"64065","-4.20811844E+00"
"64234","-4.20579147E+00"
"64398","-4.20756531E+00"
"64558","-4.20307541E+00"
"64724","-4.20462418E+00"
"64889","-4.20596695E+00"
"65053","-4.20722198E+00"
"65219","-4.20882034E+00"
"65387","-4.20455551E+00"
"65553","-4.20956421E+00"
"65730","-4.20444107E+00"
"65900","-4.20193863E+00"
"66063","-4.20579529E+00"
"66230","-4.20270157E+00"
"66404","-4.20855713E+00"
"66569","-4.20968628E+00"
"66734","-4.20865631E+00"
"66897","-4.20568848E+00"
"67066","-4.20544434E+00"
"67235","-4.20389175E+00"
"67400","-4.21006393E+00"
"67572","-4.20751190E+00"
"67747","-4.20947647E+00"
"67913","-4.20309830E+00"
"68079","-4.20569992E+00"
"68248","-4.20774841E+00"
"68411","-4.20382690E+00"
"68573","-4.20534897E+00"
"68731","-4.20670319E+00"
"68905","-4.20906067E+00"
"69064","-4.20860672E+00"
"69231","-4.20502472E+00"
"69407","-4.20820999E+00"
"69572","-4.20918655E+00"
"69835","-4.20693207E+00"
"70011","-4.20712280E+00"
"70190","-4.20777893E+00"
"70355","-4.21082687E+00"
"70524","-4.20777893E+00"
"70794","-4.20895004E+00"
"70962","-4.20343399E+00"
"71130","-4.20519257E+00"
"71301","-4.20753479E+00"
"71470","-4.20691299E+00"
"71636","-4.20682526E+00"
"71804","-4.20840454E+00"
"71979","-4.20949173E+00"
"72148","-4.20862198E+00"
"72325","-4.20690536E+00"
