"time in ms","power in dBm"
"21903","-4.20447159E+00"
"22059","-4.20173645E+00"
"22316","-4.20086670E+00"
"22477","-4.20507050E+00"
"22632","-4.20126724E+00"
"22791","-4.20222855E+00"
"22944","-4.20300674E+00"
"23100","-4.20509338E+00"
"23262","-4.20546341E+00"
"23415","-4.20266342E+00"
"23566","-4.20645523E+00"
"23722","-4.20413589E+00"
"23877","-4.20611954E+00"
"24028","-4.20278549E+00"
"24284","-4.20404053E+00"
"24436","-4.20267487E+00"
"24591","-4.20358658E+00"
"24751","-4.20358658E+00"
"24914","-4.20309067E+00"
"25076","-4.20124817E+00"
"25329","-4.19995499E+00"
"25483","-4.20329285E+00"
"25640","-4.20230865E+00"
"25797","-4.20210648E+00"
"25953","-4.20063400E+00"
"26113","-4.20349884E+00"
"26271","-4.20196152E+00"
"26423","-4.20376587E+00"
"26580","-4.19972610E+00"
"26740","-4.20258713E+00"
"26895","-4.20396042E+00"
"27053","-4.20527649E+00"
"27305","-4.20037079E+00"
"27465","-4.20240402E+00"
"27618","-4.20279694E+00"
"27770","-4.20388412E+00"
"27927","-4.20374680E+00"
"28088","-4.20161819E+00"
"28244","-4.20153427E+00"
"28398","-4.20248795E+00"
"28554","-4.19847107E+00"
"28708","-4.20125580E+00"
"28861","-4.20145798E+00"
"29015","-4.20351410E+00"
"29167","-4.20498657E+00"
"29320","-4.20311356E+00"
"29472","-4.20368576E+00"
"29624","-4.20243454E+00"
"29776","-4.20428085E+00"
"29930","-4.20118713E+00"
"30085","-4.20106506E+00"
"30343","-4.20402908E+00"
"30497","-4.20177460E+00"
"30655","-4.19987106E+00"
"30810","-4.20285034E+00"
"30965","-4.20206451E+00"
"31126","-4.20247650E+00"
"31390","-4.19934464E+00"
"31541","-4.20258331E+00"
"31694","-4.20226669E+00"
"31853","-4.20024490E+00"
"32011","-4.19910431E+00"
"32168","-4.20273209E+00"
"32322","-4.20277786E+00"
"32479","-4.20276642E+00"
"32635","-4.19871140E+00"
"32793","-4.19992447E+00"
"32953","-4.20325851E+00"
"33109","-4.19974136E+00"
"33367","-4.20125198E+00"
"33520","-4.20177078E+00"
"33726","-4.20140839E+00"
"33864","-4.20156860E+00"
"34035","-4.19883347E+00"
"34213","-4.20413589E+00"
"34381","-4.20330429E+00"
"34569","-4.20223999E+00"
"34725","-4.20059586E+00"
"34943","-4.20135498E+00"
"35093","-4.20252228E+00"
"35238","-4.20561600E+00"
"35393","-4.20389175E+00"
"35552","-4.20481491E+00"
"35707","-4.20056915E+00"
"35865","-4.20474625E+00"
"36028","-4.20054245E+00"
"36186","-4.20246887E+00"
"36442","-4.20348740E+00"
"36600","-4.20326233E+00"
"36756","-4.19906235E+00"
"36916","-4.20361710E+00"
"37077","-4.20012665E+00"
"37238","-4.20357132E+00"
"37396","-4.20364761E+00"
"37552","-4.20155334E+00"
"37708","-4.20163345E+00"
"37868","-4.20200729E+00"
"38027","-4.20055008E+00"
"38185","-4.20227051E+00"
"38447","-4.20349503E+00"
"38605","-4.20255661E+00"
"38760","-4.20098877E+00"
"38918","-4.20323181E+00"
"39077","-4.20238876E+00"
"39235","-4.20459366E+00"
"39389","-4.20295715E+00"
"39545","-4.20170212E+00"
"39703","-4.19983292E+00"
"39859","-4.20219803E+00"
"40018","-4.20259476E+00"
"40180","-4.19913864E+00"
"40439","-4.20243073E+00"
"40598","-4.20055771E+00"
"40760","-4.20072937E+00"
"40917","-4.20450211E+00"
"41080","-4.20271683E+00"
"41235","-4.20380783E+00"
"41396","-4.20384598E+00"
"41550","-4.20327377E+00"
"41712","-4.20170593E+00"
"41868","-4.20563889E+00"
"42029","-4.20165634E+00"
"42191","-4.20368195E+00"
"42451","-4.20206833E+00"
"42608","-4.20139694E+00"
"42770","-4.20180130E+00"
"42930","-4.20145416E+00"
"43084","-4.20439148E+00"
"43245","-4.20351410E+00"
"43398","-4.20005798E+00"
"43560","-4.20312881E+00"
"43715","-4.20409012E+00"
"43877","-4.20027924E+00"
"44041","-4.20548248E+00"
"44198","-4.20184708E+00"
"44463","-4.20237350E+00"
"44622","-4.20227051E+00"
"44780","-4.20336151E+00"
"44939","-4.20469666E+00"
"45103","-4.20297241E+00"
"45264","-4.20438766E+00"
"45420","-4.20309067E+00"
"45577","-4.20333862E+00"
"45739","-4.20558167E+00"
"45903","-4.20220947E+00"
"46068","-4.20408630E+00"
"46232","-4.20145798E+00"
"46502","-4.20365524E+00"
"46668","-4.20116425E+00"
"46830","-4.20045471E+00"
"46984","-4.20600510E+00"
"47146","-4.20217514E+00"
"47313","-4.20403671E+00"
"47477","-4.20159149E+00"
"47636","-4.20376205E+00"
"47800","-4.20113373E+00"
"47960","-4.20455170E+00"
"48124","-4.20162201E+00"
"48288","-4.20026779E+00"
"48453","-4.20286560E+00"
"48612","-4.20263290E+00"
"48767","-4.20101547E+00"
"48925","-4.20252228E+00"
"49089","-4.20438004E+00"
"49250","-4.19957352E+00"
"49512","-4.20640182E+00"
"49675","-4.20182037E+00"
"49836","-4.20354843E+00"
"50000","-4.20266342E+00"
"50159","-4.20614243E+00"
"50320","-4.20238113E+00"
"50486","-4.20396805E+00"
"50651","-4.20077133E+00"
"50811","-4.20341110E+00"
"50971","-4.20009613E+00"
"51133","-4.20117569E+00"
"51297","-4.20017624E+00"
"51462","-4.20191574E+00"
"51627","-4.19956589E+00"
"51786","-4.20313263E+00"
"51945","-4.20079803E+00"
"52107","-4.20185089E+00"
"52266","-4.19924545E+00"
"52526","-4.20154572E+00"
"52692","-4.19988632E+00"
"52855","-4.20042419E+00"
"53019","-4.20269012E+00"
"53187","-4.20060730E+00"
"53349","-4.19921494E+00"
"53512","-4.20304489E+00"
"53671","-4.19884491E+00"
"53833","-4.20214462E+00"
"53996","-4.20355225E+00"
"54158","-4.20302963E+00"
"54316","-4.20163345E+00"
"54584","-4.20306015E+00"
"54742","-4.20292282E+00"
"54911","-4.20005798E+00"
"55066","-4.20228577E+00"
"55225","-4.20295334E+00"
"55388","-4.20063019E+00"
"55546","-4.19869995E+00"
"55710","-4.20362854E+00"
"55876","-4.19925308E+00"
"56042","-4.20122147E+00"
"56205","-4.20185471E+00"
"56368","-4.19853592E+00"
"56525","-4.20227051E+00"
"56692","-4.19961548E+00"
"56854","-4.20043945E+00"
"57020","-4.20046234E+00"
"57183","-4.20317078E+00"
"57346","-4.19943619E+00"
"57615","-4.20321655E+00"
"57775","-4.20338821E+00"
"57936","-4.20352554E+00"
"58102","-4.20385361E+00"
"58262","-4.20244980E+00"
"58423","-4.20010757E+00"
"58584","-4.20146942E+00"
"58746","-4.20031357E+00"
"58912","-4.20100403E+00"
"59074","-4.20072174E+00"
"59234","-4.20203018E+00"
"59392","-4.19951630E+00"
"59556","-4.20145416E+00"
"59713","-4.20232773E+00"
"59877","-4.20128250E+00"
"60041","-4.19969559E+00"
"60206","-4.20184326E+00"
"60373","-4.19957733E+00"
"60633","-4.20195770E+00"
"60794","-4.19787979E+00"
"60959","-4.20158386E+00"
"61122","-4.20171356E+00"
"61287","-4.20172882E+00"
"61447","-4.20289993E+00"
"61609","-4.20106506E+00"
"61773","-4.19981003E+00"
"61937","-4.20356750E+00"
"62098","-4.20343018E+00"
"62269","-4.20066071E+00"
"62431","-4.20195770E+00"
"62595","-4.20129395E+00"
"62760","-4.19818878E+00"
"62923","-4.20169449E+00"
"63086","-4.20333099E+00"
"63254","-4.20449066E+00"
"63419","-4.19787979E+00"
"63587","-4.20027924E+00"
"63745","-4.20154190E+00"
"63909","-4.19863129E+00"
"64069","-4.20177841E+00"
"64234","-4.20327377E+00"
"64398","-4.20162582E+00"
"64665","-4.20194626E+00"
"64832","-4.20320129E+00"
"65004","-4.20238876E+00"
"65172","-4.20231247E+00"
"65343","-4.20169067E+00"
"65522","-4.20375443E+00"
"65697","-4.20185089E+00"
"65866","-4.20012665E+00"
"66035","-4.20179749E+00"
"66210","-4.19821930E+00"
"66371","-4.20106125E+00"
"66538","-4.20204926E+00"
"66699","-4.20251465E+00"
"66867","-4.20085907E+00"
"67031","-4.19925690E+00"
"67200","-4.19972229E+00"
"67370","-4.20050812E+00"
"67537","-4.20241165E+00"
"67704","-4.20310593E+00"
"67869","-4.20065308E+00"
"68038","-4.20313263E+00"
"68206","-4.20520782E+00"
"68377","-4.20242310E+00"
"68544","-4.20150375E+00"
"68709","-4.20411682E+00"
"68874","-4.20347977E+00"
"69045","-4.19890976E+00"
"69218","-4.20008087E+00"
"69389","-4.20130157E+00"
"69565","-4.20333481E+00"
"69727","-4.20200729E+00"
"69891","-4.20507431E+00"
"70055","-4.20438766E+00"
"70221","-4.20325089E+00"
"70388","-4.19935989E+00"
"70558","-4.20222473E+00"
"70724","-4.20235825E+00"
"70888","-4.20206833E+00"
"71053","-4.20243454E+00"
"71228","-4.19997787E+00"
"71403","-4.20114136E+00"
"71570","-4.20106888E+00"
"71732","-4.19888306E+00"
"71895","-4.20075989E+00"
"72066","-4.20236588E+00"
