"time in ms","power in W"
"1160","+2.75486149E-04"
"1280","+2.75477709E-04"
"1410","+2.75586033E-04"
"1540","+2.75406084E-04"
"1680","+2.75317463E-04"
"1810","+2.75823404E-04"
"1943","+2.75327475E-04"
"2180","+2.75869214E-04"
"2310","+2.75812868E-04"
"2440","+2.75678845E-04"
"2570","+2.75755534E-04"
"2701","+2.75319646E-04"
"2840","+2.75518512E-04"
"2970","+2.75604689E-04"
"3120","+2.75592145E-04"
"3240","+2.75834638E-04"
"3370","+2.75654864E-04"
"3500","+2.75520899E-04"
"3630","+2.75937724E-04"
"3770","+2.75870116E-04"
"3900","+2.75926461E-04"
"4032","+2.75868893E-04"
"4160","+2.75416183E-04"
"4290","+2.75500672E-04"
"4420","+2.75496248E-04"
"4560","+2.75721977E-04"
"4690","+2.75587314E-04"
"4820","+2.75989383E-04"
"4951","+2.75951315E-04"
"5191","+2.75455677E-04"
"5321","+2.75890663E-04"
"5460","+2.75414233E-04"
"5590","+2.75903585E-04"
"5721","+2.76057079E-04"
"5860","+2.75855389E-04"
"5990","+2.75462691E-04"
"6230","+2.75810977E-04"
"6360","+2.75504921E-04"
"6490","+2.75592552E-04"
"6630","+2.75741477E-04"
"6761","+2.75555125E-04"
"6907","+2.75892875E-04"
"7030","+2.75619823E-04"
"7160","+2.76037084E-04"
"7300","+2.75608938E-04"
"7430","+2.76061503E-04"
"7570","+2.75876373E-04"
"7700","+2.75962724E-04"
"7840","+2.75613478E-04"
"7970","+2.75556638E-04"
"8200","+2.75635248E-04"
"8340","+2.75914528E-04"
"8471","+2.76022358E-04"
"8610","+2.75838276E-04"
"8741","+2.75553175E-04"
"8880","+2.75609375E-04"
"9013","+2.75756640E-04"
"9160","+2.75937346E-04"
"9290","+2.75561644E-04"
"9426","+2.75580154E-04"
"9562","+2.75956030E-04"
"9700","+2.75468192E-04"
"9840","+2.75631639E-04"
"9971","+2.75842758E-04"
"10210","+2.75886414E-04"
"10347","+2.75996485E-04"
"10485","+2.75960600E-04"
"10624","+2.75704486E-04"
"10760","+2.76004517E-04"
"10891","+2.76031002E-04"
"11030","+2.75722065E-04"
"11160","+2.76017265E-04"
"11294","+2.75837985E-04"
"11430","+2.75900995E-04"
"11560","+2.76005070E-04"
"11691","+2.76010484E-04"
"11831","+2.75681319E-04"
"11960","+2.75665428E-04"
"12191","+2.75967846E-04"
"12331","+2.76139501E-04"
"12460","+2.75694183E-04"
"12592","+2.76055041E-04"
"12730","+2.75775528E-04"
"12860","+2.76028208E-04"
"12994","+2.75795173E-04"
"13230","+2.75580271E-04"
"13364","+2.76141625E-04"
"13500","+2.75637751E-04"
"13640","+2.75747530E-04"
"13770","+2.75776605E-04"
"13910","+2.76075763E-04"
"14044","+2.75604194E-04"
"14180","+2.76137871E-04"
"14311","+2.76151986E-04"
"14450","+2.76062288E-04"
"14584","+2.75862607E-04"
"14720","+2.75851053E-04"
"14853","+2.75804283E-04"
"14990","+2.75730737E-04"
"15231","+2.75939790E-04"
"15363","+2.75808532E-04"
"15500","+2.75760831E-04"
"15634","+2.76153529E-04"
"15770","+2.76061764E-04"
"15904","+2.76088307E-04"
"16040","+2.75998726E-04"
"16171","+2.75705504E-04"
"16310","+2.75564671E-04"
"16442","+2.75661412E-04"
"16580","+2.75979197E-04"
"16720","+2.75829079E-04"
"16850","+2.75789935E-04"
"16989","+2.75548809E-04"
"17222","+2.75937782E-04"
"17360","+2.76002014E-04"
"17493","+2.75541970E-04"
"17631","+2.75501690E-04"
"17770","+2.75941362E-04"
"17900","+2.76108796E-04"
"18040","+2.75720464E-04"
"18172","+2.75651459E-04"
"18310","+2.76051869E-04"
"18444","+2.75856437E-04"
"18582","+2.75546801E-04"
"18720","+2.75512954E-04"
"18852","+2.75569793E-04"
"18990","+2.75606901E-04"
"19225","+2.75706814E-04"
"19364","+2.75760278E-04"
"19501","+2.75846571E-04"
"19640","+2.75549799E-04"
"19777","+2.75502069E-04"
"19916","+2.75909901E-04"
"20054","+2.75679544E-04"
"20190","+2.75950937E-04"
"20330","+2.75746424E-04"
"20462","+2.75713886E-04"
"20600","+2.75609229E-04"
"20735","+2.75749742E-04"
"20870","+2.75762548E-04"
"21010","+2.76028470E-04"
"21242","+2.76164152E-04"
"21380","+2.75516883E-04"
"21520","+2.76075036E-04"
"21653","+2.75941595E-04"
"21790","+2.75812024E-04"
"21923","+2.75482424E-04"
"22060","+2.75672879E-04"
"22194","+2.75609782E-04"
"22331","+2.75940169E-04"
"22470","+2.76088249E-04"
"22602","+2.75919243E-04"
"22741","+2.76119594E-04"
"22880","+2.76071398E-04"
"23010","+2.76101055E-04"
"23250","+2.76089297E-04"
"23381","+2.76072155E-04"
"23520","+2.75968603E-04"
"23660","+2.75896193E-04"
"23793","+2.76081933E-04"
"23930","+2.75545404E-04"
"24063","+2.76111823E-04"
"24200","+2.75827624E-04"
"24333","+2.75948812E-04"
"24472","+2.75457744E-04"
"24610","+2.75956554E-04"
"24743","+2.75464874E-04"
"24880","+2.75883096E-04"
"25020","+2.75688275E-04"
"25254","+2.75769853E-04"
"25392","+2.75880797E-04"
"25530","+2.76033184E-04"
"25663","+2.76045786E-04"
"25803","+2.75563012E-04"
"25940","+2.75716593E-04"
"26075","+2.75927712E-04"
"26213","+2.75481638E-04"
"26351","+2.76004284E-04"
"26490","+2.75508501E-04"
"26623","+2.75574188E-04"
"26760","+2.76099949E-04"
