source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi32\in9_mzi32_v_10.0_o0.csv,3.098999462909091e-05,3.933318221322451e-08,3.0850777e-05,3.10625146e-05,0.1269221975801883,330,64.357,195.61398176291794
