source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi27\in9_mzi27_v_4.0_o1.csv,0.0004099493268390023,1.65611048145863e-07,0.000409529894,0.000410561624,0.04039793147676096,441,70.86,161.04545454545453
