source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi_in0_v_11.0_o0.csv,5.854691433237886e-08,2.131418887162755e-09,5.36442464e-08,6.31187618e-08,3.6405315488744594,454,71.006,156.74613686534215
