source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi_in0_v_11.0_o1.csv,1.1126464500575815e-07,3.0511755894811553e-09,1.04491193e-07,1.18723996e-07,2.7422687497212177,521,82.87,159.3653846153846
