source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi27\in9_mzi27_v_5.0_o1.csv,0.0004172644627464503,1.2520840508304023e-07,0.000416937954,0.00041798898,0.03000696590812307,493,77.03,156.5650406504065
