source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi_in0_v_2.0_o1.csv,1.0732687781995359e-07,3.804127049261522e-09,9.92058844e-08,1.16850011e-07,3.5444309259076205,431,67.637,157.2953488372093
