source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi32\in9_mzi32_v_2.0_o1.csv,0.00041524012148599676,2.0532707511456732e-07,0.000414689741,0.000415711635,0.049447792852909955,607,95.451,157.509900990099
