source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi27\in9_mzi27_v_10.0_o1.csv,0.00040659639986533665,8.654698927687498e-07,0.000404505117,0.000408257009,0.2128572444456937,401,64.833,162.0825
