source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi_in0_v_10.0_o0.csv,6.13636082021028e-08,2.0458545204505113e-09,5.74355603e-08,6.58110935e-08,3.3339866745000246,428,66.595,155.96018735362998
