source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi1\in9_mzi1_v_8.0_o0.csv,3.167640318397887e-05,1.8701844144276258e-08,3.16265869e-05,3.17252743e-05,0.059040302131699036,568,82.806,146.04232804232805
