source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi34\in9_mzi34_v_0.0_o1.csv,0.00041545889857961784,1.1650330269421546e-06,0.000413519185,0.000417154544,0.2804207662719949,471,77.302,164.4723404255319
