source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi4\in9_mzi4_v_0.0_o0.csv,4.1004119555555555e-05,4.556450766512137e-08,4.08806445e-05,4.10709945e-05,0.11112178034547734,477,69.038,145.03781512605042
