source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi_in0_v_2.0_o0.csv,6.974051615945945e-08,2.5509365800256554e-09,6.47893756e-08,7.53761284e-08,3.6577540868682714,407,64.507,158.88423645320196
