source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi49\in9_mzi49_v_0.0_o1.csv,0.0004257522465227818,1.681955246818213e-07,0.000425227568,0.000426172803,0.039505493172499614,417,59.719,143.55528846153845
