source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi_in0_v_1.0_o0.csv,7.929891210902439e-08,3.856882317982244e-09,7.06917902e-08,8.91276883e-08,4.86372664568159,410,64.156,156.8606356968215
