source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi_in0_v_7.0_o1.csv,1.145567812557652e-07,3.036564600919364e-09,1.07478463e-07,1.2090149e-07,2.650706983587273,477,75.481,158.5735294117647
