source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi8\in9_mzi8_v_5.0_o0.csv,3.0674726874867254e-05,1.0459886594058072e-07,3.04454697e-05,3.09049319e-05,0.34099363416429235,565,82.554,146.37234042553192
