source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi16\in9_mzi16_v_3.0_o1.csv,0.00039566670564344263,2.5698966651565585e-07,0.000395011593,0.000396247196,0.06495104663854219,488,70.712,145.19917864476386
