source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi_in0_v_8.0_o0.csv,6.421667857713676e-08,2.094796451972547e-09,6.00532317e-08,6.86985686e-08,3.262075364823311,468,73.768,157.96145610278373
