source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi36\in9_mzi36_v_2.0_o0.csv,3.8389140514452214e-05,2.5413629225871023e-08,3.83125807e-05,3.84291161e-05,0.06620004742305613,429,63.214,147.69626168224298
