source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi10\in9_mzi10_v_6.0_o0.csv,3.439593959090909e-05,9.147560950803013e-08,3.41494888e-05,3.45706176e-05,0.2659488608132319,440,63.214,143.99544419134395
