source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi_in0_v_6.0_o1.csv,1.1170317977804297e-07,3.0637102976215787e-09,1.0500019e-07,1.18797296e-07,2.7427243375786152,419,66.654,159.45933014354068
