source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi_in0_v_6.0_o0.csv,6.969957735295509e-08,3.5760128495469875e-09,6.19635472e-08,7.81052591e-08,5.130609087395525,423,67.185,159.20616113744074
