source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi_in0_v_12.0_o0.csv,5.8100608395569614e-08,2.0047965072379702e-09,5.44768994e-08,6.20713081e-08,3.450560265373819,474,75.241,159.07188160676532
