source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi8\in9_mzi8_v_5.0_o1.csv,0.00039496946806428563,2.91375953260002e-07,0.000393699505,0.000395914336,0.07377176638184532,420,60.283,143.87350835322195
