source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi_in0_v_8.0_o1.csv,1.1453095081596452e-07,2.99208328678253e-09,1.08035827e-07,1.21071665e-07,2.612466992953194,451,70.972,157.71555555555557
