source_file,arithmetic_average_W,standard_deviation_W,minimum_power_W,maximum_power_W,coefficient_of_variation_percent,number_of_measurements,total_measurement_time_s,average_sampling_interval_ms
mzi32\in9_mzi32_v_0.0_o1.csv,0.0004123572571885397,5.416258823969194e-07,0.000411455607,0.000413564674,0.13134869653798162,541,84.427,156.3462962962963
