"time in ms","power in W"
"237","+3.76514829E-04"
"358","+3.76639917E-04"
"488","+3.76478798E-04"
"618","+3.76393844E-04"
"747","+3.76715936E-04"
"879","+3.76669923E-04"
"1008","+3.76644748E-04"
"1138","+3.76462616E-04"
"1269","+3.76364769E-04"
"1408","+3.76673939E-04"
"1537","+3.76479846E-04"
"1669","+3.76338110E-04"
"1797","+3.76468262E-04"
"1928","+3.76568147E-04"
"2167","+3.76260694E-04"
"2298","+3.76543641E-04"
"2428","+3.76603188E-04"
"2558","+3.76605953E-04"
"2687","+3.76355980E-04"
"2817","+3.76256416E-04"
"2957","+3.76567157E-04"
"3188","+3.76423530E-04"
"3317","+3.76264157E-04"
"3457","+3.76645912E-04"
"3587","+3.76381620E-04"
"3718","+3.76258889E-04"
"3848","+3.76454875E-04"
"3988","+3.76340759E-04"
"4117","+3.76373209E-04"
"4248","+3.76590324E-04"
"4379","+3.76460841E-04"
"4517","+3.76299780E-04"
"4648","+3.76537617E-04"
"4787","+3.76364449E-04"
"4917","+3.76319047E-04"
"5048","+3.76563228E-04"
"5179","+3.76595039E-04"
"5317","+3.76323966E-04"
"5457","+3.76637530E-04"
"5590","+3.76345677E-04"
"5717","+3.76311218E-04"
"5859","+3.76645097E-04"
"5987","+3.76466545E-04"
"6218","+3.76344542E-04"
"6357","+3.76598036E-04"
"6488","+3.76398617E-04"
"6627","+3.76619952E-04"
"6758","+3.76554759E-04"
"6891","+3.76352138E-04"
"7028","+3.76611511E-04"
"7160","+3.76524084E-04"
"7298","+3.76565760E-04"
"7430","+3.76556942E-04"
"7567","+3.76228942E-04"
"7708","+3.76518263E-04"
"7838","+3.76299518E-04"
"7977","+3.76498821E-04"
"8208","+3.76488315E-04"
"8347","+3.76512646E-04"
"8479","+3.76512733E-04"
"8618","+3.76135838E-04"
"8758","+3.76373559E-04"
"8892","+3.76222801E-04"
"9028","+3.76417476E-04"
"9177","+3.76507378E-04"
"9297","+3.76433803E-04"
"9433","+3.76435404E-04"
"9572","+3.76101932E-04"
"9711","+3.76313255E-04"
"9847","+3.76300421E-04"
"9980","+3.76345502E-04"
"10219","+3.76039243E-04"
"10357","+3.76306474E-04"
"10488","+3.76020122E-04"
"10627","+3.76315438E-04"
"10758","+3.76283220E-04"
"10889","+3.76058480E-04"
"11029","+3.76317796E-04"
"11167","+3.75995412E-04"
"11287","+3.76030104E-04"
"11427","+3.76262586E-04"
"11558","+3.76179698E-04"
"11697","+3.76253243E-04"
"11828","+3.76304757E-04"
"11962","+3.76233103E-04"
"12198","+3.76269920E-04"
"12337","+3.75998934E-04"
"12468","+3.75955307E-04"
"12597","+3.76252778E-04"
"12739","+3.75998556E-04"
"12867","+3.75908596E-04"
"12998","+3.76215175E-04"
"13237","+3.75998847E-04"
"13368","+3.76016018E-04"
"13499","+3.76135431E-04"
"13638","+3.75918113E-04"
"13769","+3.75851785E-04"
"13907","+3.75996489E-04"
"14041","+3.75870528E-04"
"14177","+3.76190612E-04"
"14313","+3.76052456E-04"
