"time in ms","power in W"
"135","+3.13754608E-05"
"272","+3.13626624E-05"
"418","+3.13701457E-05"
"558","+3.14253266E-05"
"701","+3.14076424E-05"
"845","+3.14067183E-05"
"988","+3.13984674E-05"
"1131","+3.13849960E-05"
"1277","+3.14078825E-05"
"1420","+3.13836063E-05"
"1563","+3.13839009E-05"
"1703","+3.13754354E-05"
"1848","+3.14016288E-05"
"1995","+3.14013414E-05"
"2148","+3.13940000E-05"
"2286","+3.13720848E-05"
"2426","+3.13806195E-05"
"2567","+3.13927194E-05"
"2707","+3.13824603E-05"
"2848","+3.13772834E-05"
"2996","+3.13978890E-05"
"3140","+3.13866440E-05"
"3285","+3.13892160E-05"
"3426","+3.13793425E-05"
"3567","+3.13932942E-05"
"3712","+3.14035606E-05"
"3857","+3.13748351E-05"
"4005","+3.13777273E-05"
"4157","+3.13708515E-05"
"4297","+3.13751407E-05"
"4439","+3.13760574E-05"
"4584","+3.14052231E-05"
"4732","+3.13818782E-05"
"4879","+3.13824603E-05"
"5028","+3.13761448E-05"
"5178","+3.13949386E-05"
"5324","+3.13656928E-05"
"5470","+3.13997480E-05"
"5615","+3.13720193E-05"
"5762","+3.13926903E-05"
"5909","+3.13720047E-05"
"6053","+3.13846394E-05"
"6197","+3.13725759E-05"
"6342","+3.13748242E-05"
"6487","+3.13709716E-05"
"6633","+3.14036915E-05"
"6780","+3.13711280E-05"
"6928","+3.14047502E-05"
"7077","+3.13772689E-05"
"7222","+3.13812598E-05"
"7366","+3.13758246E-05"
"7516","+3.13838573E-05"
"7666","+3.13972887E-05"
"7817","+3.13759447E-05"
"7962","+3.14120080E-05"
"8108","+3.13900928E-05"
"8255","+3.13805831E-05"
"8400","+3.13790333E-05"
"8549","+3.13992205E-05"
"8699","+3.13878918E-05"
"8848","+3.14129611E-05"
"8998","+3.13786841E-05"
"9149","+3.14008648E-05"
"9297","+3.14032040E-05"
"9447","+3.14140234E-05"
"9593","+3.14159843E-05"
"9744","+3.13857090E-05"
"9892","+3.13945675E-05"
"10038","+3.13898272E-05"
"10189","+3.13993769E-05"
"10437","+3.14129575E-05"
"10576","+3.13990276E-05"
"10721","+3.13935780E-05"
"10868","+3.14148056E-05"
"11022","+3.13865712E-05"
"11173","+3.13817145E-05"
"11327","+3.13890741E-05"
"11462","+3.14175668E-05"
"11608","+3.14206045E-05"
"11756","+3.14174613E-05"
"11901","+3.13856945E-05"
"12046","+3.14092795E-05"
"12186","+3.14200443E-05"
"12336","+3.13856799E-05"
"12482","+3.13927485E-05"
"12631","+3.14209829E-05"
"12775","+3.13898017E-05"
"12918","+3.14197932E-05"
"13063","+3.13908058E-05"
"13212","+3.14170793E-05"
"13361","+3.14017016E-05"
"13512","+3.13954552E-05"
"13657","+3.14189674E-05"
"13800","+3.14233585E-05"
"13948","+3.13953242E-05"
"14096","+3.14020872E-05"
"14245","+3.14174285E-05"
"14386","+3.13969358E-05"
"14529","+3.14245262E-05"
"14677","+3.14200879E-05"
"14825","+3.14007884E-05"
"14973","+3.14165663E-05"
"15118","+3.13887940E-05"
"15266","+3.14186473E-05"
"15413","+3.14272293E-05"
"15558","+3.14227800E-05"
"15708","+3.14285971E-05"
"15858","+3.14291501E-05"
"16007","+3.13999481E-05"
"16158","+3.13851415E-05"
"16311","+3.13787568E-05"
"16459","+3.13896307E-05"
"16611","+3.14162862E-05"
"16761","+3.13840501E-05"
"16913","+3.14280805E-05"
"17061","+3.14154277E-05"
"17212","+3.13790770E-05"
"17356","+3.14105382E-05"
"17505","+3.13864912E-05"
"17657","+3.13915407E-05"
"17806","+3.13870150E-05"
"17958","+3.14296667E-05"
"18106","+3.14172867E-05"
"18255","+3.14269928E-05"
"18404","+3.13815472E-05"
"18552","+3.14234385E-05"
"18701","+3.14207246E-05"
"18849","+3.14212266E-05"
"18999","+3.13966812E-05"
"19151","+3.14145655E-05"
"19301","+3.13855380E-05"
"19444","+3.14277895E-05"
"19586","+3.14231511E-05"
"19732","+3.14054596E-05"
"19881","+3.13823766E-05"
"20027","+3.13808123E-05"
"20178","+3.14280151E-05"
"20327","+3.14219069E-05"
"20475","+3.13745986E-05"
"20623","+3.13804703E-05"
"20772","+3.14233585E-05"
"20918","+3.13885794E-05"
"21065","+3.13789460E-05"
"21212","+3.14225799E-05"
"21367","+3.13997298E-05"
"21517","+3.13857417E-05"
"21665","+3.14177159E-05"
"21808","+3.13804303E-05"
"21954","+3.14194222E-05"
"22101","+3.13964301E-05"
"22248","+3.14102072E-05"
"22395","+3.13912678E-05"
"22537","+3.13826022E-05"
"22680","+3.13933670E-05"
"22832","+3.13825185E-05"
"22985","+3.14249519E-05"
"23131","+3.13746568E-05"
"23277","+3.13734527E-05"
"23426","+3.13916535E-05"
"23570","+3.13894052E-05"
"23719","+3.13797937E-05"
"23887","+3.14150566E-05"
"24036","+3.14221834E-05"
"24184","+3.14001263E-05"
"24337","+3.14297540E-05"
"24487","+3.13721685E-05"
"24733","+3.14299759E-05"
"24885","+3.13884266E-05"
"25032","+3.14266108E-05"
"25181","+3.13942728E-05"
"25330","+3.14245735E-05"
"25476","+3.14182907E-05"
"25625","+3.13924465E-05"
"25775","+3.14202480E-05"
"25923","+3.14178615E-05"
"26069","+3.13977907E-05"
"26228","+3.13931814E-05"
"26380","+3.14099852E-05"
"26531","+3.14212630E-05"
"26785","+3.13984638E-05"
"26935","+3.14186400E-05"
"27088","+3.14059580E-05"
"27240","+3.14038516E-05"
"27395","+3.14199460E-05"
"27541","+3.14116296E-05"
"27791","+3.13892160E-05"
"27936","+3.13994678E-05"
"28086","+3.14099962E-05"
"28232","+3.13908859E-05"
"28383","+3.14267054E-05"
"28532","+3.14265671E-05"
"28681","+3.13850578E-05"
"28828","+3.14253593E-05"
"28975","+3.13873752E-05"
"29125","+3.14273057E-05"
"29269","+3.14263198E-05"
"29418","+3.14094468E-05"
"29579","+3.14170138E-05"
"29736","+3.14102435E-05"
"29879","+3.14263998E-05"
"30031","+3.13933269E-05"
"30176","+3.14013960E-05"
"30333","+3.14008576E-05"
"30482","+3.13917626E-05"
"30634","+3.14202262E-05"
"30784","+3.14138779E-05"
"30939","+3.14219105E-05"
"31089","+3.13966666E-05"
"31242","+3.14075915E-05"
"31392","+3.14300196E-05"
"31543","+3.13942437E-05"
"31692","+3.14046265E-05"
"31941","+3.14116733E-05"
"32089","+3.13906712E-05"
"32242","+3.14289719E-05"
"32391","+3.14263052E-05"
"32538","+3.14231656E-05"
"32691","+3.14616991E-05"
"32941","+3.14481549E-05"
"33099","+3.14218196E-05"
"33251","+3.14321514E-05"
"33406","+3.14521167E-05"
"33557","+3.14311728E-05"
"33711","+3.14315657E-05"
"33964","+3.14242461E-05"
"34116","+3.14251411E-05"
"34271","+3.14104218E-05"
"34426","+3.14388089E-05"
"34578","+3.14527679E-05"
"34729","+3.14621830E-05"
"34984","+3.14075187E-05"
"35132","+3.14313111E-05"
"35291","+3.14243553E-05"
"35448","+3.14146273E-05"
"35602","+3.13999408E-05"
"35757","+3.14119716E-05"
"35912","+3.14030658E-05"
"36060","+3.14143981E-05"
"36217","+3.14186400E-05"
"36370","+3.14196113E-05"
"36526","+3.13973032E-05"
"36676","+3.13993078E-05"
"36829","+3.14199933E-05"
"36978","+3.14175559E-05"
"37132","+3.14147801E-05"
"37286","+3.14199424E-05"
"37438","+3.14187091E-05"
"37595","+3.14082645E-05"
"37748","+3.14040553E-05"
"38001","+3.14235876E-05"
"38158","+3.14165081E-05"
"38317","+3.14054050E-05"
"38473","+3.14098688E-05"
"38629","+3.13923483E-05"
"38784","+3.14244353E-05"
"39041","+3.13872588E-05"
"39194","+3.14005374E-05"
"39348","+3.14001845E-05"
"39506","+3.14150639E-05"
"39660","+3.14061363E-05"
"39825","+3.14043427E-05"
"39957","+3.14145327E-05"
"40115","+3.13881901E-05"
"40271","+3.13931705E-05"
"40424","+3.13982127E-05"
"40572","+3.14056051E-05"
"40726","+3.14074423E-05"
"40883","+3.13938654E-05"
"41041","+3.13887358E-05"
"41197","+3.14083954E-05"
"41353","+3.13989549E-05"
"41508","+3.14104109E-05"
"41663","+3.13940509E-05"
"41818","+3.13983655E-05"
"42081","+3.14014251E-05"
