"time in ms","power in W"
"2162","+1.51381055E-05"
"2272","+1.52659395E-05"
"2412","+1.54795271E-05"
"2568","+1.52666889E-05"
"2722","+1.53564124E-05"
"2837","+1.51665608E-05"
"2980","+1.51881013E-05"
"3129","+1.53075162E-05"
"3268","+1.53484089E-05"
"3428","+1.54108493E-05"
"3547","+1.54363352E-05"
"3691","+1.54690206E-05"
"3832","+1.55134549E-05"
"3990","+1.54025929E-05"
"4123","+1.53138553E-05"
"4267","+1.55387661E-05"
"4391","+1.53834626E-05"
"4533","+1.51731019E-05"
"4672","+1.52304665E-05"
"4819","+1.54853569E-05"
"4963","+1.54647623E-05"
"5202","+1.54802547E-05"
"5343","+1.54722147E-05"
"5484","+1.55124326E-05"
"5629","+1.52379871E-05"
"5775","+1.53613310E-05"
"5914","+1.53217497E-05"
"6159","+1.54474710E-05"
"6301","+1.55527578E-05"
"6442","+1.53003966E-05"
"6588","+1.54354420E-05"
"6745","+1.52176844E-05"
"6888","+1.54765003E-05"
"7029","+1.53372603E-05"
"7171","+1.55616217E-05"
"7333","+1.53208712E-05"
"7458","+1.55831440E-05"
"7603","+1.54769550E-05"
"7743","+1.55952093E-05"
"7887","+1.56210372E-05"
"8033","+1.55668367E-05"
"8322","+1.55522193E-05"
"8353","+1.56076967E-05"
"8463","+1.53450728E-05"
"8609","+1.53813053E-05"
"8773","+1.53064884E-05"
"8894","+1.56411861E-05"
"9040","+1.55628040E-05"
"9181","+1.56716069E-05"
"9322","+1.53036890E-05"
"9474","+1.56852584E-05"
"9621","+1.54939626E-05"
"9768","+1.55369034E-05"
"9914","+1.57077848E-05"
"10059","+1.55978323E-05"
"10321","+1.53986257E-05"
"10445","+1.54024783E-05"
"10592","+1.54369918E-05"
"10733","+1.54268528E-05"
"10883","+1.57422091E-05"
"11025","+1.52978537E-05"
"11232","+1.55482976E-05"
"12165","+1.57106551E-05"
"12204","+1.53994024E-05"
"12312","+1.56897968E-05"
"12453","+1.53666315E-05"
"12595","+1.54158552E-05"
"12742","+1.55275357E-05"
"12890","+1.53330111E-05"
"13035","+1.54880108E-05"
"13275","+1.56981332E-05"
"13423","+1.55916969E-05"
"13563","+1.56374699E-05"
"13707","+1.54321569E-05"
"13855","+1.53891033E-05"
"14000","+1.56945753E-05"
"14244","+1.55843973E-05"
"14385","+1.57062805E-05"
"14526","+1.53422770E-05"
"14669","+1.54894569E-05"
"14820","+1.54308018E-05"
"15003","+1.56153965E-05"
"15104","+1.54943718E-05"
"15249","+1.55188973E-05"
"15393","+1.56381084E-05"
"15537","+1.56640817E-05"
"15686","+1.54883710E-05"
"15833","+1.54377485E-05"
"15975","+1.57773957E-05"
"16117","+1.56924161E-05"
"16265","+1.54718837E-05"
"16412","+1.54814370E-05"
"16555","+1.54158206E-05"
"16694","+1.57826871E-05"
"16838","+1.56959140E-05"
"16982","+1.57374743E-05"
"17128","+1.57337890E-05"
"17268","+1.55749876E-05"
"17415","+1.54286481E-05"
"17563","+1.54299796E-05"
"17706","+1.56227197E-05"
"17848","+1.57245304E-05"
"17995","+1.54737354E-05"
"18142","+1.57051782E-05"
"18292","+1.54795671E-05"
"18428","+1.56783553E-05"
"18575","+1.53863748E-05"
"18718","+1.57643281E-05"
"18867","+1.55153884E-05"
"19017","+1.57809955E-05"
"19167","+1.55737380E-05"
"19323","+1.55380294E-05"
"19471","+1.56514161E-05"
"19621","+1.57314480E-05"
"19768","+1.54947411E-05"
"19916","+1.54370518E-05"
"20052","+1.57870727E-05"
"20195","+1.57134727E-05"
"20341","+1.53951769E-05"
"20488","+1.54584250E-05"
"20632","+1.54391637E-05"
"20773","+1.54974823E-05"
"20920","+1.56411606E-05"
"21068","+1.56403457E-05"
"21216","+1.56602837E-05"
"21361","+1.55785619E-05"
"21512","+1.54327008E-05"
"21655","+1.55958824E-05"
"21799","+1.54797890E-05"
"21942","+1.54890859E-05"
"22086","+1.57529084E-05"
"22228","+1.56541555E-05"
"22371","+1.54686859E-05"
"22534","+1.56879305E-05"
"22662","+1.57025734E-05"
"22810","+1.57385457E-05"
"22957","+1.56737860E-05"
"23106","+1.55340676E-05"
"23264","+1.55535799E-05"
"23405","+1.54271602E-05"
"23548","+1.57136055E-05"
"23691","+1.54550453E-05"
"23833","+1.55906346E-05"
"23978","+1.56134702E-05"
"24125","+1.54385489E-05"
"24267","+1.55030739E-05"
"24408","+1.56797651E-05"
"24549","+1.55302896E-05"
"24692","+1.56930528E-05"
"24832","+1.55622965E-05"
"24976","+1.57979284E-05"
"25121","+1.56502920E-05"
"25262","+1.58180846E-05"
"25401","+1.57982904E-05"
"25551","+1.56895803E-05"
"25694","+1.54995832E-05"
"25843","+1.55061316E-05"
"25988","+1.55552480E-05"
"26131","+1.56808328E-05"
"26274","+1.53894216E-05"
"26417","+1.57989743E-05"
"26563","+1.57827762E-05"
"26706","+1.55453617E-05"
"26848","+1.57890918E-05"
"26992","+1.54430236E-05"
"27132","+1.55871458E-05"
"27276","+1.58481489E-05"
"27421","+1.56655933E-05"
"27570","+1.57287650E-05"
"27715","+1.55158905E-05"
"27874","+1.56386322E-05"
"28028","+1.56569768E-05"
"28175","+1.55023299E-05"
"28319","+1.55865473E-05"
"28465","+1.53977271E-05"
"28610","+1.54070731E-05"
"28757","+1.56351671E-05"
"28905","+1.56419683E-05"
"29051","+1.57174618E-05"
"29203","+1.56571841E-05"
"29353","+1.57485028E-05"
"29646","+1.56978786E-05"
"29673","+1.54267946E-05"
"29790","+1.56617189E-05"
"29937","+1.56234782E-05"
"30080","+1.54902191E-05"
"30226","+1.57017057E-05"
"30374","+1.55131456E-05"
"30517","+1.54519093E-05"
"30661","+1.54437566E-05"
"30808","+1.54811787E-05"
"30957","+1.54704121E-05"
"31101","+1.55527323E-05"
"31248","+1.55737089E-05"
"31411","+1.55415764E-05"
"31552","+1.54972749E-05"
"31692","+1.54945683E-05"
"31834","+1.54153004E-05"
"31976","+1.56239694E-05"
