"time in ms","power in W"
"1152","+7.04180566E-05"
"1262","+7.03173428E-05"
"1393","+7.02935431E-05"
"1512","+7.02188117E-05"
"1641","+7.01107347E-05"
"1771","+7.03823098E-05"
"1901","+7.04747144E-05"
"2031","+7.04558843E-05"
"2151","+7.02294492E-05"
"2281","+7.04553677E-05"
"2411","+7.03804544E-05"
"2541","+7.02161269E-05"
"2671","+7.02628095E-05"
"2793","+7.01918616E-05"
"2922","+7.02369362E-05"
"3052","+7.04475533E-05"
"3171","+7.01929239E-05"
"3301","+7.02625257E-05"
"3432","+7.02788602E-05"
"3561","+7.03912228E-05"
"3692","+7.03857149E-05"
"3821","+7.01832250E-05"
"3941","+7.02306206E-05"
"4072","+7.03132391E-05"
"4201","+7.02240141E-05"
"4333","+7.04221529E-05"
"4461","+7.01894314E-05"
"4595","+7.02171164E-05"
"4722","+7.01519457E-05"
"4851","+7.03265541E-05"
"4982","+7.02837933E-05"
"5211","+7.03941478E-05"
"5342","+7.03250189E-05"
"5471","+7.01714307E-05"
"5601","+7.01472381E-05"
"5731","+7.04354607E-05"
"5851","+7.03982223E-05"
"5984","+7.02056859E-05"
"6221","+7.01969548E-05"
"6353","+7.01448807E-05"
"6481","+7.03300757E-05"
"6611","+7.02167526E-05"
"6741","+7.01190729E-05"
"6871","+7.02782345E-05"
"7001","+7.02422913E-05"
"7231","+7.01598983E-05"
"7361","+7.03471887E-05"
"7492","+7.03225451E-05"
"7621","+7.02241450E-05"
"7756","+7.01752215E-05"
"7891","+7.01301396E-05"
"8022","+7.02246180E-05"
"8254","+7.02988400E-05"
"8391","+7.03197802E-05"
"8521","+7.00907549E-05"
"8655","+7.01083554E-05"
"8792","+7.01948084E-05"
"8921","+7.03028563E-05"
"9051","+7.01400349E-05"
"9191","+7.03166588E-05"
"9321","+7.00360470E-05"
"9451","+7.01087556E-05"
"9593","+7.02449615E-05"
"9721","+7.00097735E-05"
"9855","+7.02114776E-05"
"9991","+7.01801837E-05"
"10221","+7.01789832E-05"
"10361","+7.01415192E-05"
"10491","+7.01259123E-05"
"10623","+7.01008248E-05"
"10762","+7.01421523E-05"
"10891","+7.00484161E-05"
"11031","+7.01790341E-05"
"11261","+7.02101970E-05"
"11392","+7.00073069E-05"
"11531","+7.02739053E-05"
"11661","+7.02793041E-05"
"11791","+7.02833713E-05"
"11921","+6.99896555E-05"
"12051","+7.01374374E-05"
"12281","+7.02254183E-05"
"12412","+7.02771868E-05"
"12551","+7.00830933E-05"
"12681","+7.00283344E-05"
"12812","+7.02546240E-05"
"12955","+7.00863166E-05"
"13081","+7.01546815E-05"
"13211","+7.01574827E-05"
"13342","+7.02203833E-05"
"13471","+7.01913887E-05"
"13601","+7.00312667E-05"
"13733","+7.01921308E-05"
"13871","+6.99900193E-05"
"14001","+7.01089448E-05"
"14231","+6.99952798E-05"
"14361","+7.01410027E-05"
"14491","+7.00484306E-05"
"14632","+7.02353864E-05"
"14762","+7.00504606E-05"
"14892","+7.02043035E-05"
"15031","+7.02359030E-05"
"15261","+7.00394085E-05"
"15391","+7.00162127E-05"
"15524","+6.99663360E-05"
"15662","+7.01737299E-05"
"15795","+7.01875615E-05"
"15931","+7.00969686E-05"
"16071","+7.01788158E-05"
"16213","+7.02346879E-05"
"16363","+7.00281307E-05"
"16501","+7.00969395E-05"
"16631","+6.99663797E-05"
"16773","+7.00999371E-05"
"16912","+7.00504897E-05"
"17054","+7.00949895E-05"
"17193","+7.01883837E-05"
"17321","+7.01627141E-05"
"17462","+6.99932716E-05"
"17602","+7.01026074E-05"
"17732","+7.02347243E-05"
"17869","+7.02144462E-05"
"18006","+7.01236131E-05"
"18242","+7.00275050E-05"
"18375","+7.02234611E-05"
"18511","+7.01505487E-05"
"18644","+7.02074176E-05"
"18781","+7.00501405E-05"
"18911","+7.00290766E-05"
"19041","+7.00338787E-05"
"19281","+7.00931851E-05"
"19414","+7.01093304E-05"
"19551","+7.00283053E-05"
"19684","+7.02105172E-05"
"19821","+6.99773955E-05"
"19955","+7.01674071E-05"
"20091","+7.01850659E-05"
"20223","+6.99812226E-05"
"20362","+7.01756871E-05"
"20491","+7.00216478E-05"
"20631","+7.00037635E-05"
"20761","+7.02471734E-05"
"20895","+7.01041790E-05"
"21022","+7.01567260E-05"
"21261","+7.00483215E-05"
"21391","+7.01665194E-05"
"21531","+7.01363897E-05"
"21661","+7.02384350E-05"
"21791","+7.01438767E-05"
"21931","+7.01729805E-05"
"22061","+7.01068784E-05"
"22211","+7.02508405E-05"
"22331","+7.01463505E-05"
"22471","+7.01823956E-05"
"22603","+7.01555182E-05"
"22741","+7.01056779E-05"
"22876","+6.99560915E-05"
"23011","+6.99996090E-05"
"23242","+7.01729296E-05"
"23381","+6.99660231E-05"
"23512","+7.00041783E-05"
"23651","+7.01585595E-05"
"23781","+7.01872195E-05"
