"time in ms","power in W"
"245","+4.04505467E-04"
"394","+4.04443970E-04"
"567","+4.04334132E-04"
"739","+4.04428109E-04"
"929","+4.04338469E-04"
"1206","+4.04487771E-04"
"1380","+4.04571212E-04"
"1549","+4.04447987E-04"
"1716","+4.04208840E-04"
"1897","+4.04375547E-04"
"2069","+4.04230173E-04"
"2241","+4.04436520E-04"
"2413","+4.04137449E-04"
"2596","+4.04358463E-04"
"2770","+4.03937534E-04"
"2939","+4.04395832E-04"
"3111","+4.04325750E-04"
"3287","+4.04466380E-04"
"3458","+4.04096616E-04"
"3626","+4.04225109E-04"
"3817","+4.04312974E-04"
"4001","+4.04174469E-04"
"4177","+4.04306571E-04"
"4367","+4.04219260E-04"
"4541","+4.04074905E-04"
"4715","+4.04632679E-04"
"4889","+4.04374470E-04"
"5064","+4.04093182E-04"
"5238","+4.04283404E-04"
"5423","+4.04170947E-04"
"5600","+4.04238090E-04"
"5772","+4.04476043E-04"
"5951","+4.04468796E-04"
"6129","+4.04620107E-04"
"6304","+4.04420920E-04"
"6483","+4.04128543E-04"
"6656","+4.04303340E-04"
"6828","+4.04374819E-04"
"7003","+4.04172839E-04"
"7172","+4.04398481E-04"
"7346","+4.04131191E-04"
"7521","+4.04552877E-04"
"7704","+4.04156774E-04"
"7880","+4.04408405E-04"
"8057","+4.04101127E-04"
"8235","+4.04237944E-04"
"8417","+4.04169958E-04"
"8599","+4.04002727E-04"
"8775","+4.04518942E-04"
"8971","+4.04576596E-04"
"9143","+4.04268154E-04"
"9321","+4.04240505E-04"
"9514","+4.04435064E-04"
"9693","+4.04025486E-04"
"9881","+4.04258957E-04"
"10059","+4.04317718E-04"
"10235","+4.04025544E-04"
"10412","+4.04019724E-04"
"10586","+4.04068764E-04"
"10757","+4.04038845E-04"
"10928","+4.04269842E-04"
"11101","+4.04480408E-04"
"11296","+4.04399587E-04"
"11468","+4.04030114E-04"
"11638","+4.04573802E-04"
"11807","+4.04127728E-04"
"11984","+4.04068618E-04"
"12163","+4.04316146E-04"
"12341","+4.04221064E-04"
"12525","+4.04480204E-04"
"12700","+4.04488004E-04"
"12873","+4.04229213E-04"
"13053","+4.04100574E-04"
"13232","+4.04237479E-04"
"13405","+4.03897546E-04"
"13588","+4.04442515E-04"
"13768","+4.04115184E-04"
