"time in ms","power in W"
"248","+2.72895049E-05"
"401","+2.73027545E-05"
"561","+2.72922480E-05"
"725","+2.73157984E-05"
"896","+2.72987600E-05"
"1063","+2.72950583E-05"
"1228","+2.73311489E-05"
"1392","+2.72921134E-05"
"1554","+2.73005935E-05"
"1714","+2.73088499E-05"
"1876","+2.73169153E-05"
"2044","+2.73308196E-05"
"2219","+2.73123660E-05"
"2382","+2.73369697E-05"
"2543","+2.73195310E-05"
"2710","+2.73413571E-05"
"2876","+2.73027308E-05"
"3043","+2.73326841E-05"
"3209","+2.73104670E-05"
"3369","+2.73383648E-05"
"3536","+2.73235310E-05"
"3703","+2.73033711E-05"
"3873","+2.73302558E-05"
"4037","+2.73181904E-05"
"4208","+2.73420428E-05"
"4375","+2.73548158E-05"
"4548","+2.73252244E-05"
"4722","+2.73122932E-05"
"4891","+2.73453934E-05"
"5065","+2.73322003E-05"
"5229","+2.73622118E-05"
"5399","+2.73370279E-05"
"5565","+2.73713777E-05"
"5730","+2.73480400E-05"
"5901","+2.73551705E-05"
"6071","+2.73320693E-05"
"6251","+2.73392307E-05"
"6416","+2.73405440E-05"
"6580","+2.73550104E-05"
"6749","+2.73492387E-05"
"6916","+2.73348978E-05"
"7087","+2.73556197E-05"
"7257","+2.73549231E-05"
"7427","+2.73645528E-05"
"7594","+2.73398819E-05"
"7768","+2.73498699E-05"
"7934","+2.73813548E-05"
"8105","+2.73716705E-05"
"8279","+2.73866917E-05"
"8456","+2.73400874E-05"
"8637","+2.73711121E-05"
"8803","+2.73668757E-05"
"8972","+2.73522546E-05"
"9143","+2.73745372E-05"
"9311","+2.73819023E-05"
"9489","+2.73796450E-05"
"9665","+2.73671376E-05"
"9846","+2.73593450E-05"
"10014","+2.73571295E-05"
"10185","+2.73472397E-05"
"10358","+2.73610949E-05"
"10521","+2.73713158E-05"
"10686","+2.73951464E-05"
"10851","+2.73922760E-05"
"11017","+2.73766545E-05"
"11187","+2.73969144E-05"
"11357","+2.73937549E-05"
"11528","+2.73782171E-05"
"11693","+2.73863097E-05"
"11862","+2.73933947E-05"
"12035","+2.73892820E-05"
"12205","+2.73896476E-05"
"12377","+2.73806836E-05"
"12546","+2.73794631E-05"
"12718","+2.74153881E-05"
"12885","+2.73839560E-05"
"13051","+2.73958358E-05"
"13216","+2.73788592E-05"
"13380","+2.74125996E-05"
"13550","+2.73966434E-05"
"13716","+2.73951191E-05"
"13883","+2.74120357E-05"
"14050","+2.73828700E-05"
"14218","+2.73821188E-05"
"14384","+2.74170961E-05"
"14552","+2.74032082E-05"
"14723","+2.73967707E-05"
"14904","+2.73876885E-05"
"15069","+2.74146387E-05"
"15235","+2.74316044E-05"
"15406","+2.74146023E-05"
"15576","+2.73929363E-05"
"15744","+2.74100948E-05"
"15917","+2.74060749E-05"
"16090","+2.74167469E-05"
"16261","+2.74250779E-05"
"16431","+2.74019822E-05"
"16606","+2.74260128E-05"
"16777","+2.73939895E-05"
"16949","+2.73978876E-05"
"17118","+2.74147569E-05"
"17287","+2.74441882E-05"
"17456","+2.73982223E-05"
"17631","+2.73952810E-05"
"17799","+2.74032245E-05"
"17970","+2.74117992E-05"
"18146","+2.74479316E-05"
"18317","+2.74124177E-05"
"18491","+2.74067443E-05"
"18667","+2.74486174E-05"
"18841","+2.74547983E-05"
"19013","+2.74082558E-05"
"19184","+2.74293980E-05"
"19358","+2.74478152E-05"
"19528","+2.74462873E-05"
"19695","+2.74166996E-05"
"19860","+2.74639769E-05"
"20028","+2.74804024E-05"
"20199","+2.74275135E-05"
"20367","+2.74388640E-05"
"20535","+2.74272406E-05"
"20732","+2.74292124E-05"
"20893","+2.74355825E-05"
"21062","+2.74594186E-05"
"21231","+2.74388294E-05"
"21402","+2.74731356E-05"
"21572","+2.74439462E-05"
"21745","+2.74772046E-05"
"21918","+2.74467857E-05"
"22089","+2.74674148E-05"
"22259","+2.74555314E-05"
"22432","+2.74866143E-05"
"22603","+2.74516406E-05"
"22774","+2.74535414E-05"
"22944","+2.74430004E-05"
"23112","+2.74893246E-05"
"23287","+2.74752365E-05"
"23459","+2.74776721E-05"
"23629","+2.74618833E-05"
"23802","+2.75054008E-05"
"23976","+2.74726190E-05"
"24147","+2.74649974E-05"
"24320","+2.74666272E-05"
"24497","+2.75061193E-05"
"24668","+2.74578215E-05"
"24843","+2.74984250E-05"
"25018","+2.74777449E-05"
"25195","+2.75046295E-05"
"25368","+2.74964550E-05"
"25542","+2.74604736E-05"
"25720","+2.74961858E-05"
"25888","+2.74790946E-05"
"26059","+2.74873109E-05"
"26236","+2.74616323E-05"
"26409","+2.74871672E-05"
"26583","+2.74732338E-05"
"26756","+2.74710419E-05"
"26934","+2.75032235E-05"
"27104","+2.74920058E-05"
"27280","+2.75057337E-05"
"27455","+2.75122820E-05"
"27630","+2.74912964E-05"
"27804","+2.74952745E-05"
"27980","+2.74794947E-05"
"28150","+2.75103903E-05"
"28323","+2.74716676E-05"
"28500","+2.74979084E-05"
"28681","+2.75019320E-05"
"28856","+2.75203602E-05"
"29025","+2.75071234E-05"
"29201","+2.74884133E-05"
"29373","+2.74890899E-05"
"29545","+2.75303555E-05"
"29719","+2.75298771E-05"
"29887","+2.74978320E-05"
"30061","+2.75150323E-05"
"30229","+2.74672111E-05"
"30402","+2.75233688E-05"
"30570","+2.75265375E-05"
"30735","+2.74976956E-05"
"30907","+2.75183320E-05"
"31080","+2.74894974E-05"
"31250","+2.75186430E-05"
"31426","+2.75032908E-05"
"31596","+2.75151197E-05"
"31767","+2.75353250E-05"
"31938","+2.75095281E-05"
"32112","+2.75256261E-05"
"32284","+2.75340699E-05"
"32452","+2.75235179E-05"
"32620","+2.75183593E-05"
"32791","+2.75559105E-05"
"32964","+2.74922204E-05"
"33132","+2.75258681E-05"
"33303","+2.75265302E-05"
"33476","+2.75463026E-05"
"33648","+2.75058337E-05"
"33822","+2.75452039E-05"
"33992","+2.75398888E-05"
"34166","+2.75233779E-05"
"34342","+2.75428192E-05"
"34519","+2.75132934E-05"
"34693","+2.75539915E-05"
"34863","+2.75249331E-05"
"35036","+2.75731909E-05"
"35221","+2.75573166E-05"
"35417","+2.75224738E-05"
"35610","+2.75553048E-05"
"35799","+2.75699440E-05"
"36081","+2.75660987E-05"
"36258","+2.75204056E-05"
"36440","+2.75468465E-05"
"36638","+2.75548573E-05"
"36826","+2.75323528E-05"
"37121","+2.75632647E-05"
"37312","+2.75712337E-05"
"37484","+2.75305611E-05"
"37658","+2.75495058E-05"
"37842","+2.75635684E-05"
"38124","+2.75705461E-05"
"38324","+2.75604671E-05"
"38499","+2.75858256E-05"
"38680","+2.75674483E-05"
"38858","+2.75786751E-05"
