"time in ms","power in W"
"1140","+4.12760390E-04"
"1263","+4.12722060E-04"
"1380","+4.12875728E-04"
"1509","+4.14602197E-04"
"1639","+4.13779519E-04"
"1769","+4.14333655E-04"
"1899","+4.14121139E-04"
"2029","+4.14918090E-04"
"2159","+4.13464906E-04"
"2289","+4.14037990E-04"
"2419","+4.12904774E-04"
"2549","+4.14295995E-04"
"2680","+4.13654227E-04"
"2809","+4.12988855E-04"
"2939","+4.13391710E-04"
"3170","+4.13641072E-04"
"3299","+4.14707640E-04"
"3430","+4.13095579E-04"
"3559","+4.13144444E-04"
"3689","+4.14208887E-04"
"3819","+4.14166891E-04"
"3949","+4.13439324E-04"
"4180","+4.14429262E-04"
"4309","+4.14379494E-04"
"4440","+4.13526839E-04"
"4569","+4.13635658E-04"
"4699","+4.15156421E-04"
"4839","+4.15343558E-04"
"4959","+4.14778420E-04"
"5189","+4.14109556E-04"
"5319","+4.14082460E-04"
"5450","+4.14912502E-04"
"5579","+4.13721835E-04"
"5709","+4.15453309E-04"
"5839","+4.13636357E-04"
"5969","+4.15513321E-04"
"6201","+4.15386108E-04"
"6329","+4.15146293E-04"
"6459","+4.15173854E-04"
"6599","+4.14417213E-04"
"6729","+4.13552421E-04"
"6859","+4.15474642E-04"
"6979","+4.13706264E-04"
"7219","+4.15271003E-04"
"7349","+4.14496608E-04"
"7479","+4.13760339E-04"
"7610","+4.13905742E-04"
"7739","+4.15662042E-04"
"7869","+4.15515300E-04"
"8009","+4.14738024E-04"
"8240","+4.14430193E-04"
"8369","+4.14459122E-04"
"8500","+4.15912102E-04"
"8639","+4.15526301E-04"
"8769","+4.14845359E-04"
"8899","+4.14616923E-04"
"9029","+4.15383780E-04"
"9159","+4.15400282E-04"
"9290","+4.13985894E-04"
"9430","+4.15790098E-04"
"9563","+4.14125156E-04"
"9689","+4.15140006E-04"
"9819","+4.15429007E-04"
"9949","+4.15536953E-04"
"10180","+4.14649170E-04"
"10319","+4.15694696E-04"
"10449","+4.13863192E-04"
"10579","+4.14559589E-04"
"10714","+4.14153183E-04"
"10849","+4.14644019E-04"
"10979","+4.15535178E-04"
"11210","+4.15855844E-04"
"11349","+4.14443901E-04"
"11480","+4.15460701E-04"
"11610","+4.14252398E-04"
"11739","+4.15844435E-04"
"11869","+4.14557435E-04"
"12009","+4.14307346E-04"
"12239","+4.15273767E-04"
"12369","+4.14185808E-04"
"12499","+4.16005176E-04"
"12629","+4.14494629E-04"
"12769","+4.15723654E-04"
"12890","+4.15362912E-04"
"13020","+4.14557901E-04"
"13149","+4.15667979E-04"
"13289","+4.14100825E-04"
"13419","+4.15789604E-04"
"13549","+4.15700633E-04"
