"time in ms","power in W"
"140","+2.86450610E-04"
"260","+2.86533090E-04"
"401","+2.86505208E-04"
"536","+2.86749069E-04"
"679","+2.87379895E-04"
"821","+2.86652445E-04"
"967","+2.86488998E-04"
"1205","+2.87194969E-04"
"1347","+2.87115603E-04"
"1490","+2.86557566E-04"
"1665","+2.87238217E-04"
"1771","+2.86861672E-04"
"1912","+2.87096831E-04"
"2158","+2.86572555E-04"
"2300","+2.86791968E-04"
"2442","+2.86881666E-04"
"2576","+2.86626979E-04"
"2731","+2.86744878E-04"
"2876","+2.86741299E-04"
"3031","+2.87317147E-04"
"3167","+2.86830851E-04"
"3310","+2.86703056E-04"
"3460","+2.86605384E-04"
"3614","+2.86609284E-04"
"3747","+2.86469673E-04"
"3900","+2.87222065E-04"
"4049","+2.87042698E-04"
"4196","+2.86952592E-04"
"4325","+2.87319301E-04"
"4462","+2.86752213E-04"
"4607","+2.86920898E-04"
"4767","+2.86591792E-04"
"4911","+2.86603899E-04"
"5064","+2.87081319E-04"
"5203","+2.87517178E-04"
"5340","+2.87122995E-04"
"5480","+2.86977505E-04"
"5625","+2.86541705E-04"
"5772","+2.87487928E-04"
"5921","+2.87544477E-04"
"6074","+2.87695904E-04"
"6225","+2.86615774E-04"
"6372","+2.87341914E-04"
"6522","+2.87270843E-04"
"6667","+2.87181581E-04"
"6805","+2.86774215E-04"
"6955","+2.87454779E-04"
"7108","+2.87035655E-04"
"7252","+2.87326984E-04"
"7398","+2.87119561E-04"
"7569","+2.86709546E-04"
"7704","+2.87254894E-04"
"7855","+2.86762282E-04"
"8005","+2.87080009E-04"
"8155","+2.85271148E-04"
"8296","+2.86562718E-04"
"8438","+2.86666531E-04"
"8586","+2.87299481E-04"
"8739","+2.87607807E-04"
"8893","+2.86752183E-04"
"9048","+2.86985334E-04"
"9199","+2.86840630E-04"
"9339","+2.87528790E-04"
"9481","+2.86934141E-04"
"9633","+2.87329836E-04"
"9786","+2.87670729E-04"
"9938","+2.87029543E-04"
"10089","+2.87555187E-04"
"10238","+2.87262752E-04"
"10375","+2.87544040E-04"
"10510","+2.86876457E-04"
"10650","+2.87065253E-04"
"10793","+2.87149218E-04"
"10941","+2.87386327E-04"
"11087","+2.86899711E-04"
"11240","+2.86756753E-04"
"11386","+2.87506264E-04"
"11539","+2.87231320E-04"
"11684","+2.87028553E-04"
"11828","+2.87237839E-04"
"11978","+2.87719682E-04"
"12120","+2.87486124E-04"
"12266","+2.87431380E-04"
"12411","+2.87669478E-04"
"12542","+2.86807626E-04"
"12681","+2.87330797E-04"
"12821","+2.87117407E-04"
"12954","+2.87699979E-04"
"13103","+2.87482078E-04"
"13241","+2.86960858E-04"
"13414","+2.87444622E-04"
"13603","+2.87747738E-04"
"13783","+2.86864000E-04"
"13933","+2.87922128E-04"
"14094","+2.86458177E-04"
"14275","+2.87715317E-04"
"14441","+2.86974042E-04"
"14599","+2.86768860E-04"
"14821","+2.86842085E-04"
"14931","+2.87130184E-04"
"15086","+2.86864903E-04"
"15232","+2.87369301E-04"
"15471","+2.86762806E-04"
"15611","+2.87852105E-04"
"15744","+2.86917784E-04"
"15886","+2.87622330E-04"
"16026","+2.87636038E-04"
"16168","+2.87219213E-04"
"16318","+2.87376781E-04"
"16461","+2.87828298E-04"
"16601","+2.86934112E-04"
"16734","+2.87156290E-04"
"16879","+2.87460338E-04"
"17031","+2.87666568E-04"
"17188","+2.87222734E-04"
"17332","+2.87010364E-04"
"17480","+2.87183240E-04"
"17634","+2.86813796E-04"
"17780","+2.87915464E-04"
"17928","+2.88050040E-04"
"18064","+2.87869072E-04"
"18215","+2.87830684E-04"
"18374","+2.87924660E-04"
"18513","+2.86953495E-04"
"18660","+2.87792704E-04"
"18794","+2.87351082E-04"
"18932","+2.87297618E-04"
"19074","+2.87959178E-04"
"19218","+2.88086710E-04"
"19357","+2.88064475E-04"
"19500","+2.87168252E-04"
"19656","+2.86958093E-04"
"19767","+2.88041483E-04"
"19910","+2.87056260E-04"
"20053","+2.87433097E-04"
"20195","+2.87332630E-04"
"20342","+2.88147683E-04"
"20590","+2.88033305E-04"
"20732","+2.87514209E-04"
"20875","+2.87055067E-04"
"21021","+2.87056289E-04"
"21166","+2.87903182E-04"
"21310","+2.87870935E-04"
"21546","+2.88158160E-04"
"21688","+2.87444564E-04"
"21830","+2.87249306E-04"
"21970","+2.88119045E-04"
"22111","+2.88176583E-04"
"22258","+2.87953997E-04"
"22405","+2.88080890E-04"
"22550","+2.87467032E-04"
"22694","+2.87485833E-04"
"22836","+2.88096664E-04"
"22985","+2.88070616E-04"
"23129","+2.87922914E-04"
"23284","+2.87831936E-04"
"23440","+2.87964853E-04"
"23585","+2.87976349E-04"
"23733","+2.87610223E-04"
"23893","+2.87843082E-04"
"24051","+2.87700270E-04"
"24194","+2.88050971E-04"
"24340","+2.87520554E-04"
"24489","+2.87374423E-04"
"24641","+2.87732051E-04"
"24784","+2.87743373E-04"
"24927","+2.87405652E-04"
"25074","+2.88178475E-04"
"25217","+2.88130017E-04"
"25361","+2.88064155E-04"
"25512","+2.88251933E-04"
"25663","+2.87982373E-04"
"25812","+2.87475181E-04"
"25970","+2.87460134E-04"
"26123","+2.87606905E-04"
"26283","+2.88076728E-04"
"26443","+2.88130686E-04"
