"time in ms","power in W"
"141","+1.67642473E-04"
"269","+1.67529142E-04"
"412","+1.68018494E-04"
"555","+1.67597638E-04"
"698","+1.67876336E-04"
"842","+1.67848208E-04"
"988","+1.67938822E-04"
"1133","+1.67531427E-04"
"1279","+1.67741979E-04"
"1421","+1.67910228E-04"
"1576","+1.67746111E-04"
"1719","+1.67942402E-04"
"1866","+1.67589969E-04"
"2010","+1.67502076E-04"
"2180","+1.67605191E-04"
"2298","+1.67703969E-04"
"2442","+1.67658683E-04"
"2586","+1.67452978E-04"
"2729","+1.67498583E-04"
"2874","+1.67937586E-04"
"3016","+1.67904174E-04"
"3163","+1.67762715E-04"
"3307","+1.67608829E-04"
"3448","+1.67646955E-04"
"3599","+1.67940540E-04"
"3743","+1.67537233E-04"
"3887","+1.67687773E-04"
"4031","+1.67793420E-04"
"4173","+1.67449558E-04"
"4319","+1.67467966E-04"
"4463","+1.67478720E-04"
"4609","+1.67786362E-04"
"4755","+1.67973150E-04"
"4900","+1.67894148E-04"
"5047","+1.67787104E-04"
"5192","+1.67465623E-04"
"5336","+1.67565449E-04"
"5481","+1.67941849E-04"
"5625","+1.67572740E-04"
"5769","+1.67955397E-04"
"5915","+1.67506616E-04"
"6061","+1.67549326E-04"
"6234","+1.67814578E-04"
"6348","+1.67753824E-04"
"6494","+1.67880644E-04"
"6639","+1.67963430E-04"
"6782","+1.67937382E-04"
"6928","+1.67922684E-04"
"7077","+1.67528997E-04"
"7225","+1.67594335E-04"
"7373","+1.67502934E-04"
"7517","+1.67757113E-04"
"7664","+1.67850580E-04"
"7813","+1.67829654E-04"
"7962","+1.67974809E-04"
"8109","+1.67949518E-04"
"8256","+1.67482576E-04"
"8403","+1.67923237E-04"
"8555","+1.67528211E-04"
"8698","+1.67701277E-04"
"8848","+1.67968217E-04"
"8997","+1.67979451E-04"
"9144","+1.67494902E-04"
"9294","+1.67487233E-04"
"9439","+1.67536418E-04"
"9590","+1.67551014E-04"
"9738","+1.67701786E-04"
"9922","+1.67911363E-04"
"10032","+1.67888211E-04"
"10181","+1.67965132E-04"
"10322","+1.67541322E-04"
"10467","+1.68039609E-04"
"10606","+1.67477847E-04"
"10750","+1.67510632E-04"
