"time in ms","power in W"
"1252","+4.22930840E-04"
"1372","+4.22822370E-04"
"1505","+4.22910060E-04"
"1632","+4.22971614E-04"
"1763","+4.22763376E-04"
"1902","+4.22829180E-04"
"2033","+4.22605575E-04"
"2172","+4.22701793E-04"
"2303","+4.22996032E-04"
"2442","+4.22690850E-04"
"2572","+4.22890414E-04"
"2712","+4.22996149E-04"
"2844","+4.22690558E-04"
"2972","+4.23017278E-04"
"3215","+4.22736251E-04"
"3342","+4.22722514E-04"
"3472","+4.22744197E-04"
"3612","+4.22669778E-04"
"3743","+4.22771787E-04"
"3873","+4.22835321E-04"
"4015","+4.23055986E-04"
"4152","+4.22930985E-04"
"4272","+4.22885467E-04"
"4412","+4.23018879E-04"
"4543","+4.22885350E-04"
"4682","+4.23084857E-04"
"4815","+4.22868470E-04"
"4953","+4.23095364E-04"
"5183","+4.22828889E-04"
"5322","+4.22907440E-04"
"5465","+4.22731595E-04"
"5593","+4.23029676E-04"
"5734","+4.23011807E-04"
"5872","+4.22761630E-04"
"6013","+4.23090794E-04"
"6162","+4.22957761E-04"
"6283","+4.22963174E-04"
"6422","+4.23006219E-04"
"6553","+4.22748039E-04"
"6692","+4.23038204E-04"
"6823","+4.23096790E-04"
"6962","+4.23071673E-04"
"7195","+4.23058664E-04"
"7332","+4.22818091E-04"
"7472","+4.23065125E-04"
"7604","+4.22903075E-04"
"7743","+4.22865938E-04"
"7874","+4.23002610E-04"
"8013","+4.23041522E-04"
"8147","+4.22969140E-04"
"8283","+4.23123740E-04"
"8422","+4.23210644E-04"
"8562","+4.23167803E-04"
"8692","+4.23183141E-04"
"8832","+4.22925630E-04"
"8972","+4.22852288E-04"
"9203","+4.22918063E-04"
"9343","+4.23157704E-04"
"9474","+4.23195830E-04"
"9612","+4.22914018E-04"
"9753","+4.23169724E-04"
"9884","+4.22905112E-04"
"10022","+4.23141930E-04"
"10156","+4.23231220E-04"
"10293","+4.23229387E-04"
"10432","+4.23236459E-04"
"10569","+4.22857789E-04"
"10709","+4.23186255E-04"
