"time in ms","power in W"
"141","+3.76839802E-04"
"270","+3.76655487E-04"
"412","+3.76619777E-04"
"554","+3.76842305E-04"
"702","+3.76972137E-04"
"856","+3.76921089E-04"
"985","+3.76619195E-04"
"1129","+3.76998505E-04"
"1273","+3.76930460E-04"
"1414","+3.76777607E-04"
"1559","+3.76759970E-04"
"1702","+3.76703247E-04"
"1843","+3.76918528E-04"
"1991","+3.76584852E-04"
"2132","+3.76663345E-04"
"2308","+3.76905315E-04"
"2411","+3.76702315E-04"
"2579","+3.76727607E-04"
"2691","+3.76857992E-04"
"2833","+3.76562588E-04"
"2976","+3.76905082E-04"
"3217","+3.76791868E-04"
"3365","+3.76829150E-04"
"3503","+3.76678217E-04"
"3647","+3.76875571E-04"
"3792","+3.76620388E-04"
"3937","+3.76594777E-04"
"4181","+3.76863725E-04"
"4325","+3.76891519E-04"
"4472","+3.76900629E-04"
"4617","+3.76864453E-04"
"4774","+3.76869022E-04"
"4918","+3.76820710E-04"
"5192","+3.76840268E-04"
"5305","+3.76595359E-04"
"5449","+3.76838201E-04"
"5594","+3.76866024E-04"
"5741","+3.76608106E-04"
"5888","+3.76650743E-04"
"6030","+3.76759155E-04"
"6188","+3.76647309E-04"
"6323","+3.76845390E-04"
"6468","+3.76810378E-04"
"6617","+3.76846001E-04"
"6761","+3.76575976E-04"
"6907","+3.76571232E-04"
"7051","+3.76507145E-04"
"7193","+3.76814976E-04"
"7338","+3.76633630E-04"
"7485","+3.76602664E-04"
"7632","+3.76610376E-04"
"7819","+3.76662356E-04"
"7926","+3.76583805E-04"
"8075","+3.76801559E-04"
"8326","+3.76843062E-04"
"8473","+3.76818003E-04"
"8621","+3.76846234E-04"
"8769","+3.76796874E-04"
"8913","+3.76499549E-04"
"9063","+3.76490934E-04"
"9316","+3.76504584E-04"
"9464","+3.76494077E-04"
"9615","+3.76510929E-04"
"9771","+3.76544485E-04"
"9915","+3.76741489E-04"
"10064","+3.76530050E-04"
"10315","+3.76569078E-04"
"10462","+3.76611366E-04"
"10608","+3.76569194E-04"
"10754","+3.76604759E-04"
"10897","+3.76696669E-04"
"11073","+3.76713084E-04"
"11191","+3.76683980E-04"
"11333","+3.76554875E-04"
"11477","+3.76604876E-04"
"11622","+3.76861193E-04"
"11768","+3.76808981E-04"
"11912","+3.76888900E-04"
"12056","+3.76571232E-04"
"12202","+3.76741344E-04"
"12349","+3.76699085E-04"
"12496","+3.76618438E-04"
"12642","+3.76844400E-04"
"12785","+3.76820855E-04"
"12931","+3.76593613E-04"
"13079","+3.76632524E-04"
"13222","+3.76865093E-04"
"13368","+3.76833777E-04"
"13513","+3.76734912E-04"
"13658","+3.76748736E-04"
"13805","+3.76764510E-04"
"13951","+3.76672629E-04"
"14101","+3.76609416E-04"
"14244","+3.76671291E-04"
"14393","+3.76907876E-04"
"14543","+3.76825599E-04"
"14691","+3.76909709E-04"
"14844","+3.76892829E-04"
"14990","+3.76868382E-04"
"15135","+3.76879063E-04"
"15291","+3.76645708E-04"
"15433","+3.76628275E-04"
"15580","+3.76550044E-04"
"15729","+3.76654731E-04"
"15877","+3.76651587E-04"
"16026","+3.76711308E-04"
"16174","+3.76632059E-04"
"16327","+3.76672600E-04"
"16475","+3.76762706E-04"
"16623","+3.76613199E-04"
"16782","+3.76730139E-04"
"16930","+3.76597076E-04"
"17080","+3.76614655E-04"
"17332","+3.76619457E-04"
"17481","+3.76783457E-04"
"17630","+3.76711076E-04"
"17780","+3.76765354E-04"
"17930","+3.76602839E-04"
"18078","+3.76752432E-04"
"18228","+3.76694952E-04"
"18373","+3.76651355E-04"
"18523","+3.76615033E-04"
"18670","+3.76646989E-04"
"18824","+3.76610609E-04"
"18970","+3.76649958E-04"
"19115","+3.76664422E-04"
"19267","+3.76834272E-04"
"19410","+3.76850076E-04"
"19557","+3.76869517E-04"
"19704","+3.76562384E-04"
"19851","+3.76571930E-04"
"20002","+3.76640965E-04"
"20148","+3.76544893E-04"
"20295","+3.76562384E-04"
"20452","+3.76819284E-04"
"20586","+3.76843527E-04"
"20741","+3.76789772E-04"
