"time in ms","power in W"
"140","+3.85740095E-05"
"263","+3.86161228E-05"
"391","+3.85836393E-05"
"521","+3.85847525E-05"
"651","+3.86040701E-05"
"791","+3.85811763E-05"
"920","+3.85671301E-05"
"1153","+3.85898493E-05"
"1290","+3.85756466E-05"
"1423","+3.85841304E-05"
"1560","+3.85773201E-05"
"1691","+3.85802559E-05"
"1831","+3.86038300E-05"
"1962","+3.86091342E-05"
"2201","+3.85970234E-05"
"2332","+3.85954554E-05"
"2470","+3.85668900E-05"
"2600","+3.86046668E-05"
"2732","+3.86094071E-05"
"2871","+3.85736894E-05"
"3005","+3.86105021E-05"
"3141","+3.85654494E-05"
"3281","+3.85709536E-05"
"3412","+3.85994244E-05"
"3550","+3.85677085E-05"
"3691","+3.86066713E-05"
"3824","+3.86035426E-05"
"3961","+3.86101674E-05"
"4200","+3.85809435E-05"
"4335","+3.85674684E-05"
"4475","+3.86147585E-05"
"4611","+3.85801432E-05"
"4750","+3.85864187E-05"
"4881","+3.85725543E-05"
"5021","+3.85605745E-05"
"5150","+3.85978092E-05"
"5290","+3.85670137E-05"
"5433","+3.85997919E-05"
"5561","+3.86101528E-05"
"5700","+3.85646854E-05"
"5832","+3.85754538E-05"
"5971","+3.85857857E-05"
"6203","+3.85675303E-05"
"6340","+3.86048741E-05"
"6480","+3.85889616E-05"
"6613","+3.85765743E-05"
"6751","+3.85824751E-05"
"6891","+3.86072461E-05"
"7023","+3.85964631E-05"
"7161","+3.86009415E-05"
"7300","+3.85636195E-05"
"7431","+3.85729618E-05"
"7570","+3.85813619E-05"
"7711","+3.86094798E-05"
"7848","+3.85737367E-05"
"7986","+3.85975472E-05"
"8130","+3.85840831E-05"
"8260","+3.86059182E-05"
"8396","+3.85658132E-05"
"8535","+3.85876774E-05"
"8672","+3.86010652E-05"
"8810","+3.85855965E-05"
"8951","+3.85555468E-05"
"9193","+3.85790736E-05"
"9324","+3.85959611E-05"
"9461","+3.85979729E-05"
"9600","+3.85863495E-05"
"9732","+3.86031788E-05"
"9870","+3.86005195E-05"
"10003","+3.85897110E-05"
"10151","+3.86050451E-05"
"10281","+3.85879939E-05"
"10420","+3.85815438E-05"
"10551","+3.85569583E-05"
"10690","+3.85579660E-05"
"10823","+3.86066640E-05"
"10950","+3.85971180E-05"
"11191","+3.85663916E-05"
"11320","+3.85687563E-05"
"11463","+3.85940803E-05"
"11590","+3.85636922E-05"
"11750","+3.85948297E-05"
"11860","+3.85745807E-05"
"11991","+3.86021311E-05"
"12230","+3.85603125E-05"
"12360","+3.85942076E-05"
"12492","+3.85628809E-05"
"12633","+3.85869571E-05"
"12761","+3.86089159E-05"
"12900","+3.85931380E-05"
"13030","+3.85770945E-05"
"13170","+3.85971907E-05"
"13301","+3.85762614E-05"
"13441","+3.85893836E-05"
"13572","+3.85505336E-05"
"13710","+3.85842141E-05"
"13870","+3.85961212E-05"
"13981","+3.85923595E-05"
"14220","+3.85526000E-05"
"14350","+3.85894273E-05"
"14490","+3.85588537E-05"
