0.06542125356758932, -29.715666579264344
0.18643389302791036, -29.356128520354392
0.3074465324882314, -29.027524971879238
0.42845917194855243, -28.534032754151326
0.5494718114088735, -27.85137294943563
0.6704844508691945, -27.060788397070514
0.7914970903295155, -26.29952920787611
0.9070091552689128, -25.497866820236858
1.02252122020831, -24.765982937383825
1.1380332851477073, -24.00855193849366
1.2535453500871045, -23.28830371868137
1.3745579895474256, -22.65095214098971
1.4955706290077466, -21.964817843553345
1.6165832684680677, -21.473024209556137
1.7375959079283887, -20.973016481402944
1.8586085473887097, -20.48197050156633
1.9796211868490308, -19.986718572706444
2.100633826309352, -19.56224622183352
2.221646465769673, -19.15681605943899
2.342659105229994, -18.7917375415638
2.4636717446903145, -18.452929251214364
2.584684384150636, -18.17724261675038
2.7056970236109565, -17.849513449576435
2.826709663071278, -17.610481238993643
2.9477223025315986, -17.388300736008073
3.06873494199192, -17.17566655664418
3.1897475814522407, -16.992301763022894
3.3107602209125613, -16.846138347037865
3.4317728603728828, -16.751587742634754
3.5527854998332034, -16.635778451446026
3.673798139293525, -16.53158561002665
3.7948107787538454, -16.41300000377304
3.915823418214167, -16.44740962658389
4.0368360576744875, -16.48620668876832
4.157848697134809, -16.53158561002665
4.27886133659513, -16.66629154626696
4.399873976055451, -16.764748924410274
4.520886615515772, -16.921276953208277
4.641899254976093, -17.088211024077868
4.762911894436414, -17.397407161579
4.883924533896735, -17.823831761796907
4.999436598836132, -18.31768390060205
5.109448089254606, -18.99452013830373
5.197457281589385, -19.591714894770536
5.263464175840469, -20.154414199135253
5.323970495570629, -20.81603101885073
5.373475666258942, -21.48286381883932
5.417480262426332, -22.17425080201648
5.455984284072798, -22.915367436536506
5.48898773119834, -23.664211667241815
5.521991178323882, -24.614090784635856
5.549494050928501, -25.539201821016214
5.571496349012195, -26.43239725852354
5.591665122255582, -27.56606068800168
5.6100003706586605, -28.7035389704996
5.626502094221432, -29.85211415381262
5.6375032432632795, -30.812850269831074
5.648504392305127, -31.89622379206893
5.68425812669113, -33.340145914422074
5.714511286556211, -34.89127283088533
5.714511286556211, -36.545246235586134
5.705343662354671, -37.495765253659755
5.714511286556211, -39.414822188646085
5.723678910757751, -40.70284701661296
5.711210941843657, -42.57710121166625
5.720011861077134, -43.82520342537224
5.780518180807295, -31.988206146042817
5.775017606286371, -33.20839596081097
5.791519329849143, -30.812850269831074
5.804354003731297, -29.56693949061131
5.8278231216872385, -28.15707785880277
5.846525075058379, -26.87370817688953
5.868527373142074, -25.886276412910664
5.890529671225768, -25.061101202445276
5.918032543830387, -24.16428215335688
5.951035990955929, -23.258855638784162
5.984039438081471, -22.512031675317697
6.022543459727937, -21.72392595253652
6.066548055895327, -20.993615781426215
6.11605322658364, -20.330257168014317
6.1765595463138, -19.662363586905446
6.253567589606732, -19.028736908386367
6.3415767819415105, -18.34275659555437
6.44608769783906, -17.7842145412336
6.567100337299381, -17.299762506864205
6.688112976759703, -16.950094907587275
6.809125616220024, -16.712166158057535
6.930138255680344, -16.59662940137942
7.051150895140665, -16.520769788360827
7.172163534600987, -16.492681757428695
7.293176174061308, -16.607494886835514
7.414188813521628, -16.848343536442787
7.5352014529819495, -17.23196306905454
7.6452129434004235, -17.774388628929497
7.733222135735202, -18.368241420492588
7.799229029986286, -18.93990123698276
7.854234775195524, -19.538191710670457
7.903739945883837, -20.156832580481495
7.947744542051225, -20.86554269715824
7.986248563697691, -21.601762658307074
8.019252010823234, -22.43652732926428
8.046754883427852, -23.236540558138877
8.068757181511547, -24.001639309812177
8.090759479595242, -24.935126262250517
8.107261203158012, -25.979623604957787
8.12559645156109, -27.158963418221038
8.140264650283555, -28.140866018634313
8.151265799325403, -28.672559639437132
8.156766373846326, -29.616647660307702
8.19252010823233, -30.957374795451834
8.231417028058862, -32.25247711262922
8.230474072426704, -34.13923740424682
8.215072463768117, -35.37010889019274
8.228273842618334, -37.37000613622061
8.217272693576486, -38.695069143052365
8.228273842618334, -40.546866685329206
8.22277326809741, -42.08342651504683
8.219472923384856, -43.43155138624489
8.22277326809741, -45.387866933137445
8.288780162348495, -29.48899516026419
8.28327958782757, -30.547806044835344
8.29978131139034, -28.42592564479761
8.312615985272496, -27.23728445719368
8.332784758515883, -26.0639238487123
8.356620581439886, -24.80383165024671
8.376789354683273, -23.82946895569271
8.398791652766967, -22.970423678670556
8.426294525371587, -22.137033847741314
8.464798547018052, -21.2750870260027
8.50880314318544, -20.471249505145074
8.552807739352831, -19.804426177887965
8.602312910041144, -19.14829246608391
8.662819229771305, -18.548583159465974
8.734326698543311, -18.012801104023502
8.827836465399015, -17.450090144565692
8.943348530338412, -16.934571454319247
9.064361169798733, -16.53374962392009
9.185373809259055, -16.361520500665822
9.306386448719374, -16.367946597986446
9.427399088179696, -16.535913921086795
9.548411727640017, -16.907992888957804
9.652922643537567, -17.41933904747245
9.735431261351422, -18.023919656899988
9.801438155602506, -18.55659690581022
9.85094332629082, -19.124872134204125
9.89494792245821, -19.76169996286348
9.933451944104675, -20.441795691754972
9.966455391230218, -21.140223159166204
9.993958263834836, -21.778732622845112
