"time in ms","power in W"
"139","+4.34368267E-04"
"259","+4.34319023E-04"
"390","+4.34498128E-04"
"520","+4.34372807E-04"
"660","+4.34381422E-04"
"790","+4.34786925E-04"
"919","+4.34942107E-04"
"1160","+4.34818066E-04"
"1290","+4.34595015E-04"
"1422","+4.34674323E-04"
"1560","+4.34370653E-04"
"1690","+4.34940303E-04"
"1830","+4.34857706E-04"
"1960","+4.34975605E-04"
"2110","+4.34786285E-04"
"2230","+4.34876361E-04"
"2369","+4.34536138E-04"
"2515","+4.34881717E-04"
"2640","+4.34877060E-04"
"2780","+4.34722460E-04"
"2910","+4.34367801E-04"
"3143","+4.34772228E-04"
"3280","+4.34627786E-04"
"3413","+4.34458372E-04"
"3550","+4.34543676E-04"
"3690","+4.34552960E-04"
"3819","+4.34359739E-04"
"3960","+4.34792368E-04"
"4192","+4.34876594E-04"
"4330","+4.34949849E-04"
"4470","+4.34601563E-04"
"4604","+4.34445683E-04"
"4740","+4.34458459E-04"
"4871","+4.34392656E-04"
"5010","+4.34883288E-04"
"5141","+4.34586138E-04"
"5270","+4.34357120E-04"
"5410","+4.34808811E-04"
"5540","+4.34945512E-04"
"5679","+4.34919610E-04"
"5809","+4.34637739E-04"
"5940","+4.34759160E-04"
"6179","+4.34737303E-04"
"6309","+4.34969610E-04"
"6441","+4.34570480E-04"
"6580","+4.34879534E-04"
"6719","+4.34327347E-04"
"6850","+4.34958230E-04"
"6989","+4.34744346E-04"
"7120","+4.34784248E-04"
"7252","+4.34519781E-04"
"7390","+4.34390793E-04"
"7530","+4.34745190E-04"
"7665","+4.34440561E-04"
"7801","+4.34921472E-04"
"7940","+4.34879796E-04"
"8172","+4.34761634E-04"
"8310","+4.34765971E-04"
"8450","+4.34498128E-04"
"8581","+4.34902031E-04"
"8720","+4.34843707E-04"
"8856","+4.34351678E-04"
"8993","+4.34778107E-04"
"9130","+4.34358837E-04"
"9260","+4.34645015E-04"
"9400","+4.34480200E-04"
"9539","+4.34752903E-04"
"9672","+4.34460759E-04"
"9810","+4.34660818E-04"
"9950","+4.34941030E-04"
"10180","+4.34612593E-04"
"10319","+4.34865040E-04"
"10450","+4.34430316E-04"
"10580","+4.34354879E-04"
"10711","+4.34306770E-04"
"10850","+4.34405723E-04"
"10982","+4.34893504E-04"
"11129","+4.34547022E-04"
"11249","+4.34774294E-04"
"11390","+4.34922084E-04"
"11520","+4.34954098E-04"
"11659","+4.34948073E-04"
"11791","+4.34637215E-04"
"11930","+4.34785587E-04"
"12159","+4.34449932E-04"
"12300","+4.34796588E-04"
"12430","+4.34310496E-04"
"12569","+4.34377522E-04"
"12700","+4.34712216E-04"
"12832","+4.34612710E-04"
"12970","+4.34725545E-04"
"13200","+4.34951420E-04"
"13339","+4.34503250E-04"
"13469","+4.34958958E-04"
"13610","+4.34448972E-04"
"13740","+4.34712565E-04"
"13879","+4.34246234E-04"
"14019","+4.34863003E-04"
"14150","+4.34265326E-04"
"14284","+4.34864749E-04"
"14420","+4.34336282E-04"
"14560","+4.34805203E-04"
"14692","+4.34813701E-04"
"14830","+4.34865098E-04"
"14964","+4.34704620E-04"
"15202","+4.34390444E-04"
"15339","+4.34883725E-04"
"15480","+4.34827321E-04"
"15611","+4.34724527E-04"
"15749","+4.34691814E-04"
"15889","+4.34295915E-04"
"16022","+4.34633665E-04"
"16160","+4.34844987E-04"
"16300","+4.34242218E-04"
"16433","+4.34573652E-04"
"16571","+4.34716436E-04"
"16709","+4.34321846E-04"
"16850","+4.34656220E-04"
"16990","+4.34888469E-04"
"17224","+4.34756570E-04"
"17363","+4.34913527E-04"
"17502","+4.34400805E-04"
"17639","+4.34793474E-04"
"17782","+4.34716319E-04"
"17913","+4.34318790E-04"
"18050","+4.34764312E-04"
"18189","+4.34295798E-04"
"18324","+4.34729969E-04"
"18462","+4.34310292E-04"
"18602","+4.34746675E-04"
"18741","+4.34900983E-04"
"18880","+4.34746325E-04"
"19019","+4.34864371E-04"
"19159","+4.34799585E-04"
"19295","+4.34738351E-04"
"19430","+4.34675603E-04"
"19570","+4.34297312E-04"
"19703","+4.34793794E-04"
"19840","+4.34500835E-04"
"19979","+4.34294343E-04"
"20210","+4.34278249E-04"
"20350","+4.34437359E-04"
"20485","+4.34866321E-04"
"20620","+4.34451678E-04"
"20759","+4.34693851E-04"
"20900","+4.34716727E-04"
"21032","+4.34799993E-04"
"21170","+4.34701855E-04"
"21302","+4.34844929E-04"
"21439","+4.34808899E-04"
"21580","+4.34251502E-04"
"21713","+4.34255548E-04"
"21850","+4.34843823E-04"
"21989","+4.34899703E-04"
"22230","+4.34858899E-04"
"22370","+4.34459886E-04"
"22510","+4.34187707E-04"
"22644","+4.34463553E-04"
"22780","+4.34339134E-04"
"22919","+4.34708927E-04"
"23054","+4.34304675E-04"
"23190","+4.34405869E-04"
"23330","+4.34560206E-04"
"23470","+4.34796704E-04"
"23605","+4.34876420E-04"
"23743","+4.34457819E-04"
"23880","+4.34631074E-04"
"24016","+4.34843358E-04"
"24160","+4.34254325E-04"
"24290","+4.34327085E-04"
"24430","+4.34564456E-04"
"24569","+4.34491958E-04"
"24704","+4.34404006E-04"
"24843","+4.34282236E-04"
"24980","+4.34185786E-04"
"25219","+4.34385263E-04"
"25360","+4.34675545E-04"
"25500","+4.34556801E-04"
"25635","+4.34751360E-04"
"25774","+4.34299436E-04"
"25914","+4.34401678E-04"
"26052","+4.34763089E-04"
"26189","+4.34772985E-04"
"26330","+4.34487010E-04"
"26469","+4.34823713E-04"
"26610","+4.34645888E-04"
"26749","+4.34775022E-04"
"26886","+4.34677786E-04"
"27026","+4.34583926E-04"
"27266","+4.34391870E-04"
"27406","+4.34772577E-04"
"27546","+4.34467773E-04"
"27686","+4.34363348E-04"
"27827","+4.34192421E-04"
"27967","+4.34457528E-04"
"28108","+4.34819580E-04"
"28247","+4.34253656E-04"
"28387","+4.34625254E-04"
"28530","+4.34228481E-04"
"28669","+4.34470014E-04"
"28809","+4.34178772E-04"
"28950","+4.34451562E-04"
"29089","+4.34704183E-04"
"29231","+4.34243993E-04"
"29371","+4.34316345E-04"
"29511","+4.34218760E-04"
"29652","+4.34326445E-04"
"29790","+4.34743881E-04"
"29931","+4.34255402E-04"
"30070","+4.34744463E-04"
"30220","+4.34177142E-04"
"30352","+4.34323796E-04"
"30493","+4.34547226E-04"
"30635","+4.34601243E-04"
"30775","+4.34619724E-04"
"30915","+4.34694113E-04"
"31058","+4.34212358E-04"
"31299","+4.34738060E-04"
"31439","+4.34376794E-04"
"31582","+4.34166228E-04"
"31721","+4.34716174E-04"
"31864","+4.34317684E-04"
"32006","+4.34583315E-04"
"32145","+4.34745132E-04"
"32282","+4.34405083E-04"
"32420","+4.34615155E-04"
"32561","+4.34548012E-04"
"32703","+4.34544287E-04"
"32843","+4.34848247E-04"
"32984","+4.34723013E-04"
"33125","+4.34489077E-04"
"33265","+4.34483722E-04"
"33407","+4.34824440E-04"
"33550","+4.34765912E-04"
"33691","+4.34438727E-04"
"33836","+4.34760062E-04"
"33977","+4.34658112E-04"
"34121","+4.34247195E-04"
"34269","+4.34666610E-04"
"34402","+4.34146787E-04"
"34544","+4.34789254E-04"
"34686","+4.34686895E-04"
"34828","+4.34854941E-04"
"34969","+4.34784626E-04"
"35112","+4.34179528E-04"
"35356","+4.34271351E-04"
"35499","+4.34563204E-04"
"35643","+4.34732385E-04"
"35787","+4.34242451E-04"
"35932","+4.34240879E-04"
"36074","+4.34497022E-04"
"36318","+4.34365356E-04"
"36462","+4.34259622E-04"
"36603","+4.34377580E-04"
"36747","+4.34444984E-04"
"36891","+4.34217596E-04"
"37035","+4.34169080E-04"
"37177","+4.34123504E-04"
