"time in ms","power in W"
"1158","+1.26505247E-05"
"1289","+1.26537934E-05"
"1423","+1.26532004E-05"
"1572","+1.26548639E-05"
"1716","+1.26546056E-05"
"1862","+1.26526938E-05"
"2011","+1.26510986E-05"
"2155","+1.26522355E-05"
"2303","+1.26521654E-05"
"2448","+1.26531568E-05"
"2593","+1.26528248E-05"
"2735","+1.26511386E-05"
"2878","+1.26526629E-05"
"3021","+1.26518407E-05"
"3164","+1.26517352E-05"
"3307","+1.26520763E-05"
"3451","+1.26523919E-05"
"3612","+1.26542973E-05"
"3738","+1.26530040E-05"
"3883","+1.26540172E-05"
"4017","+1.26545638E-05"
"4158","+1.26528921E-05"
"4298","+1.26558207E-05"
"4443","+1.26550976E-05"
"4590","+1.26568211E-05"
"4734","+1.26567156E-05"
"4879","+1.26568339E-05"
"5035","+1.26550231E-05"
"5172","+1.26567138E-05"
"5318","+1.26557297E-05"
"5464","+1.26568921E-05"
"5615","+1.26578816E-05"
"5762","+1.26555606E-05"
"5918","+1.26576806E-05"
"6063","+1.26566047E-05"
"6211","+1.26578252E-05"
"6359","+1.26540035E-05"
"6503","+1.26572395E-05"
"6646","+1.26582818E-05"
"6788","+1.26535351E-05"
"6934","+1.26547520E-05"
"7083","+1.26555551E-05"
"7225","+1.26569330E-05"
"7370","+1.26558725E-05"
"7517","+1.26570967E-05"
"7662","+1.26564491E-05"
"7809","+1.26560817E-05"
"7967","+1.26563882E-05"
"8115","+1.26580462E-05"
"8264","+1.26597797E-05"
"8411","+1.26589985E-05"
"8561","+1.26571231E-05"
"8709","+1.26604227E-05"
"8864","+1.26615141E-05"
"9012","+1.26614832E-05"
"9156","+1.26618261E-05"
"9297","+1.26620762E-05"
"9441","+1.26619261E-05"
"9592","+1.26635232E-05"
"9739","+1.26649838E-05"
"9891","+1.26610921E-05"
"10036","+1.26652767E-05"
"10179","+1.26623399E-05"
"10323","+1.26666873E-05"
"10475","+1.26670420E-05"
"10627","+1.26677169E-05"
"10775","+1.26674204E-05"
"10918","+1.26693012E-05"
"11067","+1.26683726E-05"
"11217","+1.26679543E-05"
"11358","+1.26669229E-05"
"11505","+1.26692985E-05"
"11644","+1.26683999E-05"
"11804","+1.26641262E-05"
"11945","+1.26676377E-05"
"12090","+1.26668128E-05"
"12242","+1.26657733E-05"
"12387","+1.26659697E-05"
"12534","+1.26654950E-05"
"12680","+1.26660780E-05"
"12826","+1.26672930E-05"
"12974","+1.26673376E-05"
"13124","+1.26684554E-05"
"13270","+1.26670266E-05"
"13417","+1.26661898E-05"
"13563","+1.26653558E-05"
"13702","+1.26656769E-05"
"13854","+1.26646637E-05"
"14001","+1.26660307E-05"
"14151","+1.26650957E-05"
"14298","+1.26676287E-05"
"14446","+1.26665527E-05"
"14594","+1.26677996E-05"
"14744","+1.26676059E-05"
"14893","+1.26687428E-05"
"15035","+1.26677705E-05"
"15183","+1.26679915E-05"
"15331","+1.26660152E-05"
"15475","+1.26640025E-05"
"15627","+1.26657078E-05"
"15784","+1.26686755E-05"
"15933","+1.26692703E-05"
"16082","+1.26682580E-05"
"16228","+1.26678378E-05"
"16376","+1.26664636E-05"
"16523","+1.26654413E-05"
"16673","+1.26661043E-05"
"16823","+1.26662098E-05"
"16975","+1.26707682E-05"
"17121","+1.26687200E-05"
"17271","+1.26703744E-05"
"17417","+1.26705381E-05"
"17559","+1.26709601E-05"
"17709","+1.26721097E-05"
"17861","+1.26712775E-05"
"18012","+1.26709601E-05"
"18163","+1.26702062E-05"
"18314","+1.26687355E-05"
"18463","+1.26716459E-05"
"18613","+1.26733075E-05"
"18762","+1.26747254E-05"
"18912","+1.26705918E-05"
"19058","+1.26729583E-05"
"19208","+1.26735376E-05"
"19360","+1.26742625E-05"
