"time in ms","power in W"
"143","+3.06658003E-05"
"263","+3.07069058E-05"
"393","+3.04560399E-05"
"524","+3.04967234E-05"
"652","+3.06623697E-05"
"783","+3.04839141E-05"
"915","+3.05771755E-05"
"1153","+3.06236616E-05"
"1283","+3.06393667E-05"
"1424","+3.04454697E-05"
"1553","+3.05881258E-05"
"1683","+3.06857255E-05"
"1812","+3.07156261E-05"
"1952","+3.06525071E-05"
"2183","+3.04657606E-05"
"2312","+3.07242408E-05"
"2442","+3.06114089E-05"
"2573","+3.06242582E-05"
"2712","+3.06289294E-05"
"2843","+3.06313377E-05"
"2972","+3.06206639E-05"
"3123","+3.04738242E-05"
"3242","+3.06638794E-05"
"3373","+3.06271468E-05"
"3504","+3.04655023E-05"
"3633","+3.07039700E-05"
"3762","+3.05755930E-05"
"3894","+3.04456153E-05"
"4034","+3.05080193E-05"
"4163","+3.05572248E-05"
"4292","+3.04929908E-05"
"4438","+3.04862333E-05"
"4562","+3.05098456E-05"
"4694","+3.06553557E-05"
"4833","+3.07047776E-05"
"4965","+3.04807709E-05"
"5202","+3.05037065E-05"
"5332","+3.05315662E-05"
"5473","+3.05112007E-05"
"5603","+3.06700895E-05"
"5732","+3.06308139E-05"
"5877","+3.04677578E-05"
"6002","+3.05008143E-05"
"6154","+3.04748937E-05"
"6272","+3.06740003E-05"
"6402","+3.06706679E-05"
"6534","+3.06907968E-05"
"6673","+3.05141202E-05"
"6803","+3.07108712E-05"
"6943","+3.05651120E-05"
"7172","+3.05443245E-05"
"7305","+3.05096928E-05"
"7442","+3.04917630E-05"
"7586","+3.07485934E-05"
"7712","+3.05851499E-05"
"7846","+3.06174734E-05"
"7982","+3.07059672E-05"
"8214","+3.04785372E-05"
"8352","+3.06781112E-05"
"8482","+3.06820548E-05"
"8622","+3.06769107E-05"
"8754","+3.05211979E-05"
"8892","+3.06128204E-05"
"9024","+3.05471913E-05"
"9162","+3.06973270E-05"
"9293","+3.05653994E-05"
"9432","+3.05999311E-05"
"9568","+3.07352748E-05"
"9703","+3.06643415E-05"
"9843","+3.06676957E-05"
"9975","+3.04767618E-05"
"10213","+3.06377442E-05"
"10342","+3.06783149E-05"
"10483","+3.05590875E-05"
"10612","+3.06756956E-05"
"10744","+3.06855218E-05"
"10882","+3.06986949E-05"
"11013","+3.05320100E-05"
"11144","+3.06438633E-05"
"11286","+3.06326365E-05"
"11412","+3.05168705E-05"
"11543","+3.05863432E-05"
"11682","+3.05524918E-05"
"11814","+3.06690563E-05"
"11952","+3.07666887E-05"
"12183","+3.06737020E-05"
"12316","+3.06529219E-05"
"12453","+3.06894945E-05"
"12583","+3.07701266E-05"
"12724","+3.06188485E-05"
"12853","+3.05506255E-05"
"12993","+3.05721624E-05"
"13222","+3.05297071E-05"
"13354","+3.05904468E-05"
"13492","+3.06087823E-05"
"13624","+3.04670521E-05"
"13762","+3.04817313E-05"
"13894","+3.06689544E-05"
"14033","+3.06525872E-05"
"14164","+3.04682217E-05"
"14303","+3.05240537E-05"
"14447","+3.05939320E-05"
"14572","+3.06966685E-05"
"14707","+3.05373032E-05"
"14842","+3.07036426E-05"
"14976","+3.06527982E-05"
"15212","+3.06634611E-05"
"15353","+3.06732836E-05"
"15483","+3.07796290E-05"
"15623","+3.05235335E-05"
"15758","+3.05861104E-05"
"15894","+3.06820039E-05"
"16032","+3.07026276E-05"
"16172","+3.04993882E-05"
"16304","+3.07297996E-05"
"16442","+3.05297253E-05"
"16574","+3.05235153E-05"
"16712","+3.05163449E-05"
"16846","+3.05138528E-05"
"16983","+3.07315640E-05"
"17217","+3.06609472E-05"
"17353","+3.05128251E-05"
"17492","+3.04597361E-05"
"17627","+3.04832647E-05"
"17764","+3.05633766E-05"
"17903","+3.07431619E-05"
"18038","+3.07567097E-05"
"18174","+3.06724796E-05"
"18312","+3.06917973E-05"
"18446","+3.06077090E-05"
"18584","+3.05361064E-05"
"18723","+3.04920941E-05"
"18857","+3.05505855E-05"
"18992","+3.04578625E-05"
"19227","+3.07140435E-05"
"19363","+3.06998299E-05"
"19502","+3.07379050E-05"
"19634","+3.05497088E-05"
"19773","+3.06209440E-05"
"19905","+3.07033479E-05"
"20042","+3.04632667E-05"
"20174","+3.07561713E-05"
"20312","+3.07161281E-05"
"20446","+3.07224109E-05"
"20583","+3.07165719E-05"
"20723","+3.06030888E-05"
"20856","+3.06161492E-05"
"20995","+3.07051341E-05"
"21232","+3.07141090E-05"
"21371","+3.06863003E-05"
"21512","+3.07451846E-05"
"21648","+3.05657341E-05"
"21786","+3.06999755E-05"
"21926","+3.07634036E-05"
"22065","+3.06179682E-05"
"22202","+3.05681569E-05"
"22338","+3.05339818E-05"
"22477","+3.07508017E-05"
"22613","+3.06682632E-05"
"22753","+3.07556038E-05"
"22893","+3.05101203E-05"
"23030","+3.07328773E-05"
"23168","+3.04944351E-05"
"23307","+3.07822484E-05"
"23443","+3.06905276E-05"
"23583","+3.05273134E-05"
"23718","+3.04754303E-05"
"23859","+3.06925067E-05"
"23997","+3.07060764E-05"
"24237","+3.04975911E-05"
"24376","+3.07557930E-05"
"24514","+3.05544090E-05"
"24652","+3.06601214E-05"
"24790","+3.07470546E-05"
"24929","+3.06485090E-05"
"25068","+3.04991372E-05"
"25206","+3.07373411E-05"
"25346","+3.07079754E-05"
"25485","+3.05675640E-05"
"25624","+3.07478222E-05"
"25762","+3.04963833E-05"
"25903","+3.06562179E-05"
"26043","+3.05781032E-05"
"26183","+3.04946425E-05"
"26321","+3.06991278E-05"
"26463","+3.06143957E-05"
"26601","+3.07721275E-05"
"26741","+3.07352639E-05"
"26878","+3.05971917E-05"
"27016","+3.06594047E-05"
"27257","+3.07615774E-05"
"27394","+3.05715985E-05"
"27533","+3.05775757E-05"
"27673","+3.07223854E-05"
"27813","+3.07293340E-05"
"27954","+3.07080445E-05"
"28093","+3.06009424E-05"
"28233","+3.06458278E-05"
"28373","+3.07795126E-05"
"28512","+3.07153059E-05"
"28650","+3.06684960E-05"
"28788","+3.05467111E-05"
"28931","+3.06079419E-05"
"29073","+3.07072260E-05"
"29212","+3.06692891E-05"
"29350","+3.06008478E-05"
"29489","+3.06445399E-05"
"29633","+3.07968367E-05"
"29772","+3.05561261E-05"
"29909","+3.06600596E-05"
"30046","+3.06738475E-05"
"30288","+3.06945622E-05"
"30425","+3.07259070E-05"
"30565","+3.05495741E-05"
"30706","+3.06773836E-05"
"30846","+3.05459871E-05"
"30990","+3.07141017E-05"
"31133","+3.08283852E-05"
"31274","+3.08226081E-05"
"31415","+3.06577022E-05"
"31553","+3.05661597E-05"
"31696","+3.06284783E-05"
"31835","+3.06951588E-05"
"31975","+3.07474656E-05"
"32119","+3.05342401E-05"
"32257","+3.07077789E-05"
"32397","+3.05765388E-05"
"32535","+3.05617141E-05"
"32675","+3.05862268E-05"
"32814","+3.05101275E-05"
"32957","+3.05292160E-05"
"33101","+3.05991889E-05"
"33344","+3.05250433E-05"
"33486","+3.05601934E-05"
"33628","+3.06263646E-05"
"33771","+3.05429421E-05"
"33914","+3.07307782E-05"
"34056","+3.07563387E-05"
"34298","+3.08258277E-05"
"34439","+3.06637121E-05"
"34582","+3.07627779E-05"
"34726","+3.06246620E-05"
"34868","+3.06998518E-05"
"35013","+3.07726586E-05"
"35156","+3.07249175E-05"
"35298","+3.07873961E-05"
"35441","+3.06129295E-05"
"35582","+3.05773428E-05"
"35721","+3.05988251E-05"
"35862","+3.05607391E-05"
"36003","+3.07475930E-05"
"36148","+3.08310009E-05"
"36291","+3.05967442E-05"
"36433","+3.08046147E-05"
"36575","+3.05891372E-05"
"36715","+3.07956107E-05"
"36860","+3.05563881E-05"
"37005","+3.08531962E-05"
"37151","+3.07535411E-05"
"37292","+3.06520487E-05"
"37436","+3.05819703E-05"
"37580","+3.07331720E-05"
"37723","+3.06225229E-05"
"37866","+3.05592694E-05"
"38010","+3.07615628E-05"
"38155","+3.06083966E-05"
"38298","+3.05938520E-05"
"38440","+3.07274495E-05"
"38582","+3.06692818E-05"
"38725","+3.05635149E-05"
"38872","+3.07329610E-05"
"39014","+3.05554640E-05"
"39161","+3.07353694E-05"
"39303","+3.07689261E-05"
"39445","+3.06690417E-05"
"39587","+3.06007205E-05"
"39731","+3.07883820E-05"
"39871","+3.07991395E-05"
"40017","+3.06455950E-05"
"40163","+3.07516675E-05"
"40309","+3.07795272E-05"
"40454","+3.06500915E-05"
"40596","+3.07190712E-05"
"40738","+3.07925402E-05"
"40882","+3.05549001E-05"
"41026","+3.06084767E-05"
