"time in ms","power in W"
"239","+3.95011768E-04"
"359","+3.95349576E-04"
"489","+3.95696086E-04"
"619","+3.95278825E-04"
"750","+3.95064329E-04"
"889","+3.95479961E-04"
"1020","+3.95973824E-04"
"1151","+3.95728683E-04"
"1289","+3.95140058E-04"
"1419","+3.95336363E-04"
"1551","+3.95374635E-04"
"1689","+3.95173411E-04"
"1820","+3.95667710E-04"
"1953","+3.95775365E-04"
"2189","+3.95031035E-04"
"2320","+3.95409472E-04"
"2462","+3.95558454E-04"
"2589","+3.94974370E-04"
"2719","+3.94502043E-04"
"2850","+3.95285810E-04"
"2980","+3.96062271E-04"
"3219","+3.94891103E-04"
"3350","+3.94315837E-04"
"3482","+3.95553943E-04"
"3620","+3.95994750E-04"
"3752","+3.95259238E-04"
"3889","+3.94492236E-04"
"4019","+3.95223644E-04"
"4150","+3.96147661E-04"
"4280","+3.95247713E-04"
"4423","+3.94509174E-04"
"4549","+3.95177747E-04"
"4680","+3.96080024E-04"
"4819","+3.95128533E-04"
"4949","+3.94620438E-04"
"5189","+3.95369629E-04"
"5319","+3.95583716E-04"
"5451","+3.95026553E-04"
"5590","+3.94478295E-04"
"5719","+3.95103038E-04"
"5863","+3.96069692E-04"
"5989","+3.95173469E-04"
"6131","+3.94645147E-04"
"6259","+3.95197916E-04"
"6390","+3.95618554E-04"
"6524","+3.95061303E-04"
"6659","+3.94664501E-04"
"6799","+3.94932838E-04"
"6930","+3.95891577E-04"
"7162","+3.95234034E-04"
"7300","+3.94957780E-04"
"7430","+3.95578361E-04"
"7572","+3.95232200E-04"
"7700","+3.95143288E-04"
"7840","+3.94693488E-04"
"7972","+3.95334500E-04"
"8210","+3.95212934E-04"
"8349","+3.94457718E-04"
"8485","+3.95156560E-04"
"8624","+3.95332230E-04"
"8762","+3.95534822E-04"
"8903","+3.94826464E-04"
"9041","+3.95412382E-04"
"9179","+3.95689334E-04"
"9316","+3.95444396E-04"
"9455","+3.94933450E-04"
"9596","+3.95105279E-04"
"9737","+3.95662966E-04"
"9876","+3.95351351E-04"
"10016","+3.95042705E-04"
"10152","+3.94835311E-04"
"10289","+3.95606534E-04"
"10430","+3.95387848E-04"
