"time in ms","power in W"
"1183","+3.91446956E-04"
"1313","+3.90530360E-04"
"1446","+3.91446403E-04"
"1573","+3.90993344E-04"
"1716","+3.91493639E-04"
"1843","+3.90483037E-04"
"1975","+3.91800801E-04"
"2123","+3.91985377E-04"
"2246","+3.90729052E-04"
"2383","+3.91172362E-04"
"2514","+3.91544658E-04"
"2653","+3.91738984E-04"
"2783","+3.91652167E-04"
"2923","+3.90920468E-04"
"3154","+3.90869041E-04"
"3283","+3.91111476E-04"
"3423","+3.91191803E-04"
"3553","+3.90744128E-04"
"3683","+3.91727634E-04"
"3813","+3.90680158E-04"
"3944","+3.91177135E-04"
"4183","+3.90730711E-04"
"4314","+3.91836365E-04"
"4453","+3.91722424E-04"
"4584","+3.90913890E-04"
"4723","+3.90999339E-04"
"4853","+3.91026930E-04"
"4993","+3.91970330E-04"
"5128","+3.91315232E-04"
"5253","+3.90950765E-04"
"5395","+3.90884758E-04"
"5523","+3.91650945E-04"
"5655","+3.91708862E-04"
"5793","+3.90744506E-04"
"5939","+3.92002665E-04"
"6164","+3.91739333E-04"
"6303","+3.91054637E-04"
"6435","+3.90764762E-04"
"6573","+3.91835289E-04"
"6706","+3.91810230E-04"
"6843","+3.91261477E-04"
"6974","+3.91423993E-04"
"7123","+3.91471694E-04"
"7244","+3.91606591E-04"
"7384","+3.91353096E-04"
"7515","+3.92017100E-04"
"7654","+3.91607726E-04"
"7793","+3.90698260E-04"
"7936","+3.91879614E-04"
"8163","+3.91135487E-04"
"8303","+3.91887210E-04"
"8435","+3.91574838E-04"
"8573","+3.91492096E-04"
"8713","+3.92009097E-04"
"8845","+3.91442009E-04"
"8983","+3.91804730E-04"
"9133","+3.91107984E-04"
"9257","+3.90848843E-04"
"9394","+3.91112204E-04"
"9533","+3.92050017E-04"
"9673","+3.92131507E-04"
"9807","+3.90998321E-04"
"9945","+3.91952461E-04"
"10184","+3.91651905E-04"
"10323","+3.92017886E-04"
"10463","+3.91298730E-04"
"10603","+3.92226735E-04"
"10738","+3.91996669E-04"
"10875","+3.92236107E-04"
"11013","+3.91903915E-04"
"11148","+3.91883019E-04"
"11288","+3.92403046E-04"
"11423","+3.90965317E-04"
"11563","+3.91700596E-04"
"11694","+3.92441580E-04"
"11827","+3.91180540E-04"
"11964","+3.92289367E-04"
"12203","+3.92372895E-04"
"12334","+3.92221438E-04"
"12468","+3.92147020E-04"
"12603","+3.92213144E-04"
"12743","+3.91597947E-04"
"12885","+3.92414076E-04"
"13013","+3.91470123E-04"
"13143","+3.91040376E-04"
"13283","+3.91412555E-04"
"13413","+3.92255286E-04"
"13553","+3.92529124E-04"
"13684","+3.92468850E-04"
"13823","+3.92421440E-04"
"13955","+3.91942420E-04"
"14193","+3.91386071E-04"
"14333","+3.92282556E-04"
"14464","+3.91197653E-04"
"14603","+3.92491522E-04"
"14735","+3.92367481E-04"
"14873","+3.92197282E-04"
"15008","+3.92368122E-04"
"15144","+3.91598558E-04"
"15283","+3.92523740E-04"
"15415","+3.91361158E-04"
"15553","+3.92677233E-04"
"15693","+3.92448273E-04"
"15826","+3.91209411E-04"
"15964","+3.92030663E-04"
"16203","+3.91597510E-04"
"16343","+3.91606503E-04"
"16477","+3.91347887E-04"
