"time in ms","power in W"
"245","+1.63233926E-04"
"388","+1.63195029E-04"
"521","+1.63188437E-04"
"676","+1.63204386E-04"
"789","+1.63206161E-04"
"927","+1.63245335E-04"
"1167","+1.63213685E-04"
"1304","+1.63193108E-04"
"1447","+1.63169010E-04"
"1577","+1.63236124E-04"
"1715","+1.63225122E-04"
"1849","+1.63207937E-04"
"1988","+1.63173769E-04"
"2128","+1.63234479E-04"
"2267","+1.63253048E-04"
"2406","+1.63183082E-04"
"2536","+1.63217075E-04"
"2679","+1.63190576E-04"
"2809","+1.63266333E-04"
"2947","+1.63197969E-04"
"3186","+1.63215314E-04"
"3328","+1.63267192E-04"
"3460","+1.63262914E-04"
"3600","+1.63257297E-04"
"3740","+1.63272183E-04"
"3881","+1.63250268E-04"
"4020","+1.63280347E-04"
"4160","+1.63200093E-04"
"4302","+1.63199918E-04"
"4439","+1.63281424E-04"
"4581","+1.63257166E-04"
"4721","+1.63252087E-04"
"4862","+1.63269622E-04"
"5005","+1.63286866E-04"
"5147","+1.63292614E-04"
"5291","+1.63294710E-04"
"5439","+1.63198274E-04"
"5579","+1.63275632E-04"
"5717","+1.63288627E-04"
"5857","+1.63225777E-04"
"5988","+1.63231700E-04"
"6225","+1.63249279E-04"
"6360","+1.63272067E-04"
"6496","+1.63241144E-04"
"6636","+1.63310746E-04"
"6766","+1.63284800E-04"
"6907","+1.63300589E-04"
"7047","+1.63236007E-04"
"7210","+1.63284625E-04"
"7396","+1.63225166E-04"
"7599","+1.63248798E-04"
"7785","+1.63302437E-04"
"7932","+1.63299512E-04"
"8082","+1.63271936E-04"
"8217","+1.63274744E-04"
"8356","+1.63271296E-04"
"8476","+1.63293313E-04"
"8634","+1.63256322E-04"
"8789","+1.63252422E-04"
"8930","+1.63291916E-04"
"9123","+1.63243676E-04"
"9262","+1.63246776E-04"
"9403","+1.63296761E-04"
"9552","+1.63298362E-04"
"9696","+1.63249264E-04"
"9837","+1.63289704E-04"
"9976","+1.63232355E-04"
"10111","+1.63313787E-04"
"10248","+1.63263103E-04"
"10389","+1.63311401E-04"
"10528","+1.63274352E-04"
"10669","+1.63290591E-04"
"10809","+1.63239980E-04"
"10949","+1.63302888E-04"
"11088","+1.63254983E-04"
"11331","+1.63318677E-04"
"11470","+1.63252407E-04"
"11609","+1.63265751E-04"
"11749","+1.63324992E-04"
"11899","+1.63294986E-04"
"12033","+1.63334233E-04"
"12277","+1.63308912E-04"
"12409","+1.63311561E-04"
"12548","+1.63308650E-04"
"12689","+1.63284669E-04"
"12830","+1.63330827E-04"
"12970","+1.63332035E-04"
