"time in ms","power in W"
"142","+3.63407016E-05"
"263","+3.63443469E-05"
"409","+3.63447907E-05"
"553","+3.62783612E-05"
"709","+3.63577456E-05"
"842","+3.63070503E-05"
"986","+3.62807368E-05"
"1133","+3.63164509E-05"
"1281","+3.63227555E-05"
"1424","+3.63351974E-05"
"1563","+3.63413528E-05"
"1702","+3.63668732E-05"
"1844","+3.63834915E-05"
"1987","+3.63011968E-05"
"2127","+3.62717656E-05"
"2273","+3.63821637E-05"
"2426","+3.63807376E-05"
"2570","+3.62890823E-05"
"2714","+3.62974897E-05"
"2857","+3.63702093E-05"
"2999","+3.63331637E-05"
"3145","+3.63878898E-05"
"3362","+3.63388972E-05"
"3488","+3.62859319E-05"
"3632","+3.63634135E-05"
"3774","+3.63236577E-05"
"3918","+3.63335021E-05"
"4187","+3.63594227E-05"
"4323","+3.62864484E-05"
"4462","+3.62953579E-05"
"4608","+3.63894869E-05"
"4760","+3.63550862E-05"
"4912","+3.62820720E-05"
"5171","+3.63060535E-05"
"5314","+3.63479703E-05"
"5464","+3.63418585E-05"
"5614","+3.63145518E-05"
"5759","+3.63527433E-05"
"5905","+3.63329600E-05"
"6055","+3.63872532E-05"
"6200","+3.63203944E-05"
"6350","+3.63310246E-05"
"6503","+3.63602594E-05"
"6654","+3.63749823E-05"
"6806","+3.62878054E-05"
"6958","+3.63047075E-05"
"7211","+3.63750005E-05"
"7355","+3.63777544E-05"
"7501","+3.63067338E-05"
"7649","+3.63050021E-05"
"7801","+3.63719519E-05"
"7952","+3.63397266E-05"
"8103","+3.63192848E-05"
"8250","+3.63877152E-05"
"8394","+3.63927647E-05"
"8580","+3.63441504E-05"
"8707","+3.63764157E-05"
"8862","+3.63626023E-05"
"9015","+3.63653962E-05"
"9279","+3.63611362E-05"
"9436","+3.63700274E-05"
"9589","+3.63674517E-05"
"9730","+3.63820145E-05"
"9884","+3.63616382E-05"
"10036","+3.63770050E-05"
"10278","+3.63305480E-05"
"10419","+3.63437975E-05"
"10561","+3.63033432E-05"
"10702","+3.63036488E-05"
"10847","+3.63547952E-05"
"10993","+3.63502695E-05"
"11139","+3.63024301E-05"
"11282","+3.63161089E-05"
"11439","+3.63471372E-05"
"11591","+3.63764229E-05"
"11740","+3.63486288E-05"
"11890","+3.63866857E-05"
"12038","+3.63862091E-05"
"12189","+3.63672953E-05"
"12332","+3.63724794E-05"
"12473","+3.63539839E-05"
"12619","+3.63579275E-05"
"12768","+3.63849394E-05"
"12917","+3.64292719E-05"
"13071","+3.63311883E-05"
"13219","+3.63247636E-05"
"13360","+3.63950639E-05"
"13504","+3.63646250E-05"
"13639","+3.63898544E-05"
"13786","+3.63267500E-05"
"13937","+3.63768850E-05"
"14091","+3.63996332E-05"
"14242","+3.63302170E-05"
"14383","+3.63937506E-05"
"14524","+3.63264480E-05"
"14672","+3.63615654E-05"
"14815","+3.63909530E-05"
"14967","+3.63162108E-05"
"15120","+3.63294384E-05"
"15286","+3.64318548E-05"
"15429","+3.63674371E-05"
"15574","+3.63697436E-05"
"15727","+3.63717008E-05"
"15879","+3.63239451E-05"
"16030","+3.63693143E-05"
"16185","+3.63103900E-05"
"16337","+3.64175248E-05"
"16488","+3.63573272E-05"
"16641","+3.63829422E-05"
"16790","+3.63571526E-05"
"16943","+3.63548825E-05"
"17111","+3.63693071E-05"
"17255","+3.64139814E-05"
"17527","+3.63389372E-05"
"17661","+3.63683903E-05"
"17812","+3.63850631E-05"
"17967","+3.63358558E-05"
"18119","+3.64211010E-05"
"18275","+3.63186300E-05"
"18523","+3.63195650E-05"
"18675","+3.63436411E-05"
"18832","+3.63381150E-05"
"18992","+3.63235486E-05"
"19143","+3.63117615E-05"
"19292","+3.63996332E-05"
"19533","+3.64134212E-05"
"19676","+3.63948457E-05"
"19815","+3.63145082E-05"
"19955","+3.63932268E-05"
"20101","+3.63292638E-05"
"20252","+3.63956533E-05"
"20515","+3.64347798E-05"
"20662","+3.63592590E-05"
"20814","+3.63251856E-05"
"20962","+3.64192019E-05"
"21110","+3.63769686E-05"
"21262","+3.63735999E-05"
"21512","+3.64130283E-05"
"21669","+3.63144463E-05"
"21822","+3.64004336E-05"
"21975","+3.63727886E-05"
"22127","+3.63405379E-05"
"22272","+3.63968829E-05"
"22538","+3.63262334E-05"
"22696","+3.63627478E-05"
"22841","+3.63812360E-05"
"22989","+3.63251202E-05"
"23141","+3.63322615E-05"
"23287","+3.63608087E-05"
"23534","+3.64376356E-05"
"23674","+3.63900581E-05"
"23818","+3.63677682E-05"
"23962","+3.63512336E-05"
"24112","+3.64485786E-05"
"24266","+3.63815270E-05"
"24513","+3.64483094E-05"
"24655","+3.63441577E-05"
"24806","+3.63799663E-05"
"24965","+3.63473191E-05"
"25112","+3.64375410E-05"
"25254","+3.64006846E-05"
"25411","+3.63538675E-05"
"25558","+3.63362196E-05"
"25705","+3.63723011E-05"
"25853","+3.63941544E-05"
"26007","+3.64373773E-05"
"26161","+3.63928302E-05"
"26313","+3.63188701E-05"
"26470","+3.63962827E-05"
"26610","+3.63844156E-05"
"26755","+3.63502404E-05"
"26906","+3.63647778E-05"
"27063","+3.64026127E-05"
"27218","+3.64342959E-05"
"27373","+3.64039297E-05"
"27677","+3.63442014E-05"
"27784","+3.63877953E-05"
"27939","+3.63923755E-05"
"28093","+3.63860636E-05"
"28245","+3.64408588E-05"
"28398","+3.64456428E-05"
"28641","+3.63324834E-05"
"28792","+3.64130719E-05"
"28944","+3.63540712E-05"
"29103","+3.63331128E-05"
"29258","+3.63980544E-05"
"29417","+3.63472755E-05"
"29664","+3.64390617E-05"
"29810","+3.63618637E-05"
"29956","+3.64188418E-05"
"30113","+3.64184161E-05"
"30272","+3.63628824E-05"
"30422","+3.64005136E-05"
"30670","+3.63840809E-05"
"30821","+3.63478248E-05"
"30976","+3.63397485E-05"
"31137","+3.63466461E-05"
"31288","+3.63445542E-05"
"31451","+3.64172301E-05"
"31596","+3.63458385E-05"
"31755","+3.63787112E-05"
"31910","+3.64146945E-05"
"32063","+3.63560939E-05"
"32223","+3.64167354E-05"
"32379","+3.63536747E-05"
"32537","+3.64482948E-05"
"32688","+3.63491272E-05"
"32834","+3.63722829E-05"
"32984","+3.63411782E-05"
"33138","+3.64587177E-05"
"33290","+3.64468433E-05"
"33455","+3.64149892E-05"
"33718","+3.64633233E-05"
"33869","+3.63695617E-05"
"34020","+3.63565596E-05"
"34174","+3.63591498E-05"
"34325","+3.64423140E-05"
"34483","+3.64210318E-05"
"34732","+3.63609652E-05"
"34880","+3.64213593E-05"
"35032","+3.63756699E-05"
"35189","+3.63936742E-05"
"35342","+3.64393672E-05"
"35492","+3.64339649E-05"
"35737","+3.63828658E-05"
"35892","+3.63943800E-05"
"36050","+3.64487678E-05"
"36208","+3.64419902E-05"
"36368","+3.64110310E-05"
"36529","+3.64128136E-05"
"36680","+3.64403058E-05"
"36843","+3.64159459E-05"
"36998","+3.64570951E-05"
"37164","+3.64239932E-05"
"37322","+3.63853978E-05"
"37478","+3.63818326E-05"
"37731","+3.64377847E-05"
"37874","+3.64555563E-05"
"38020","+3.63850413E-05"
"38164","+3.64005355E-05"
"38312","+3.64082844E-05"
"38470","+3.64352309E-05"
"38720","+3.64378066E-05"
"38876","+3.64534171E-05"
"39034","+3.63771796E-05"
"39192","+3.64283878E-05"
"39350","+3.63935833E-05"
"39511","+3.64208245E-05"
"39760","+3.64251173E-05"
"39915","+3.64852058E-05"
"40066","+3.64708394E-05"
"40225","+3.63795698E-05"
"40374","+3.63782492E-05"
"40530","+3.64077641E-05"
"40685","+3.64822045E-05"
