"time in ms","power in W"
"1205","+1.49209052E-04"
"1325","+1.49224419E-04"
"1435","+1.49234154E-04"
"1590","+1.49230022E-04"
"1705","+1.49192667E-04"
"1845","+1.49263316E-04"
"1953","+1.49227068E-04"
"2194","+1.49273881E-04"
"2328","+1.49228203E-04"
"2475","+1.49227519E-04"
"2615","+1.49220068E-04"
"2748","+1.49251224E-04"
"2920","+1.49249187E-04"
"3035","+1.49249434E-04"
"3167","+1.49245607E-04"
"3306","+1.49257306E-04"
"3446","+1.49254673E-04"
"3590","+1.49261949E-04"
"3731","+1.49258878E-04"
"3885","+1.49233398E-04"
"4018","+1.49263084E-04"
"4168","+1.49271975E-04"
"4303","+1.49269807E-04"
"4448","+1.49296568E-04"
"4600","+1.49237225E-04"
"4736","+1.49252359E-04"
"4880","+1.49265659E-04"
"5022","+1.49257918E-04"
"5160","+1.49262996E-04"
"5306","+1.49264422E-04"
"5446","+1.49328072E-04"
"5593","+1.49270112E-04"
"5739","+1.49252926E-04"
"5885","+1.49272935E-04"
"6029","+1.49259271E-04"
"6174","+1.49280226E-04"
"6319","+1.49277766E-04"
"6493","+1.49311541E-04"
"6605","+1.49251980E-04"
"6756","+1.49248837E-04"
"6896","+1.49314626E-04"
"7040","+1.49341082E-04"
"7182","+1.49270665E-04"
"7315","+1.49270301E-04"
"7446","+1.49287342E-04"
"7586","+1.49250671E-04"
"7744","+1.49254833E-04"
"7877","+1.49265121E-04"
"8014","+1.49268380E-04"
"8157","+1.49299784E-04"
"8301","+1.49286963E-04"
"8449","+1.49316416E-04"
"8604","+1.49258471E-04"
"8744","+1.49282045E-04"
"8894","+1.49289684E-04"
"9039","+1.49277112E-04"
"9175","+1.49270971E-04"
"9322","+1.49271902E-04"
"9466","+1.49281186E-04"
"9614","+1.49293235E-04"
"9760","+1.49314001E-04"
"9907","+1.49302316E-04"
"10052","+1.49318905E-04"
"10207","+1.49276369E-04"
"10351","+1.49281899E-04"
"10499","+1.49289946E-04"
"10645","+1.49270141E-04"
"10795","+1.49303421E-04"
"10940","+1.49283311E-04"
"11086","+1.49289946E-04"
"11224","+1.49285843E-04"
"11355","+1.49312851E-04"
"11494","+1.49281695E-04"
"11673","+1.49313724E-04"
"11755","+1.49328887E-04"
"11897","+1.49339554E-04"
"12024","+1.49334737E-04"
"12254","+1.49344865E-04"
"12387","+1.49280328E-04"
"12527","+1.49372878E-04"
"12675","+1.49295054E-04"
"12823","+1.49318148E-04"
"12968","+1.49310392E-04"
"13115","+1.49340121E-04"
"13255","+1.49318730E-04"
"13418","+1.49300206E-04"
"13562","+1.49321277E-04"
"13717","+1.49340718E-04"
"13865","+1.49319574E-04"
"14014","+1.49357118E-04"
"14161","+1.49344414E-04"
"14308","+1.49362342E-04"
"14438","+1.49365136E-04"
"14581","+1.49291634E-04"
"14725","+1.49299056E-04"
"14867","+1.49371423E-04"
"15013","+1.49383064E-04"
"15163","+1.49376327E-04"
"15400","+1.49290368E-04"
"15541","+1.49347339E-04"
"15690","+1.49387895E-04"
"15845","+1.49305168E-04"
"15984","+1.49347194E-04"
"16122","+1.49354601E-04"
"16274","+1.49380183E-04"
"16402","+1.49322397E-04"
"16539","+1.49352287E-04"
"16676","+1.49406609E-04"
"16810","+1.49287211E-04"
"16944","+1.49358326E-04"
"17078","+1.49391082E-04"
"17321","+1.49349493E-04"
"17462","+1.49453102E-04"
"17604","+1.49347732E-04"
"17753","+1.49311541E-04"
"17903","+1.49396074E-04"
"18049","+1.49381740E-04"
"18198","+1.49407162E-04"
"18352","+1.49398431E-04"
"18504","+1.49408836E-04"
"18655","+1.49323154E-04"
"18795","+1.49406682E-04"
"18939","+1.49388739E-04"
"19088","+1.49400672E-04"
"19228","+1.49303567E-04"
"19372","+1.49358850E-04"
"19522","+1.49401560E-04"
"19673","+1.49383399E-04"
"19823","+1.49357977E-04"
"19980","+1.49366722E-04"
"20133","+1.49373664E-04"
"20392","+1.49383573E-04"
"20551","+1.49391490E-04"
"20681","+1.49394633E-04"
"20829","+1.49390253E-04"
"20982","+1.49340238E-04"
"21131","+1.49367334E-04"
"21280","+1.49343643E-04"
"21419","+1.49358733E-04"
"21558","+1.49361818E-04"
"21700","+1.49403451E-04"
"21839","+1.49398504E-04"
"21991","+1.49379892E-04"
"22139","+1.49430925E-04"
"22289","+1.49401589E-04"
"22431","+1.49398125E-04"
"22570","+1.49388026E-04"
"22721","+1.49368483E-04"
"22868","+1.49332001E-04"
"23013","+1.49373009E-04"
"23168","+1.49381201E-04"
