"time in ms","power in W"
"259","+3.66859786E-05"
"379","+3.66607528E-05"
"510","+3.66872518E-05"
"651","+3.69052432E-05"
"786","+3.68091169E-05"
"930","+3.66908716E-05"
"1163","+3.68768851E-05"
"1320","+3.69295922E-05"
"1440","+3.67191715E-05"
"1590","+3.67661196E-05"
"1720","+3.66928834E-05"
"1870","+3.67318062E-05"
"2011","+3.67719258E-05"
"2130","+3.67745743E-05"
"2271","+3.67325629E-05"
"2419","+3.69150039E-05"
"2602","+3.69765767E-05"
"2680","+3.69602240E-05"
"2821","+3.68952715E-05"
"2969","+3.69641821E-05"
"3120","+3.68157998E-05"
"3252","+3.70193702E-05"
"3419","+3.68498986E-05"
"3547","+3.67807843E-05"
"3690","+3.68442779E-05"
"3831","+3.68172950E-05"
"3976","+3.69550871E-05"
"4132","+3.68769397E-05"
"4271","+3.68429173E-05"
"4414","+3.69356167E-05"
"4559","+3.67857974E-05"
"4706","+3.69397276E-05"
"4848","+3.69335103E-05"
"4994","+3.69673908E-05"
"5151","+3.70017115E-05"
"5290","+3.69686677E-05"
"5440","+3.69968475E-05"
"5581","+3.69437694E-05"
"5727","+3.69820955E-05"
"5869","+3.69132540E-05"
"6007","+3.69543559E-05"
"6149","+3.70869675E-05"
"6289","+3.69174813E-05"
"6431","+3.68392066E-05"
"6571","+3.70811285E-05"
"6716","+3.69342233E-05"
"6861","+3.69833469E-05"
"7007","+3.69610170E-05"
"7141","+3.70863308E-05"
"7280","+3.68249639E-05"
"7412","+3.67994726E-05"
"7556","+3.70105590E-05"
"7680","+3.69131558E-05"
"7819","+3.69408954E-05"
"7956","+3.70264534E-05"
"8196","+3.71158239E-05"
"8341","+3.70067573E-05"
"8483","+3.69102927E-05"
"8631","+3.70102534E-05"
"8771","+3.70901980E-05"
"8920","+3.70341440E-05"
"9174","+3.70667403E-05"
"9315","+3.70361886E-05"
"9463","+3.70175039E-05"
"9617","+3.70018715E-05"
"9762","+3.69446279E-05"
"9910","+3.70550260E-05"
"10056","+3.70625894E-05"
"10200","+3.70492307E-05"
"10348","+3.70739835E-05"
"10493","+3.71051246E-05"
"10641","+3.69058034E-05"
"10787","+3.69747759E-05"
"10934","+3.69546942E-05"
"11082","+3.69080772E-05"
"11215","+3.69180452E-05"
"11359","+3.69907284E-05"
"11504","+3.70155685E-05"
"11650","+3.71401402E-05"
"11795","+3.71427886E-05"
"11940","+3.70889284E-05"
"12083","+3.69434420E-05"
"12220","+3.70343259E-05"
"12360","+3.69812806E-05"
"12501","+3.70421621E-05"
"12648","+3.71745446E-05"
"12789","+3.70663838E-05"
"12939","+3.71175192E-05"
"13080","+3.71742462E-05"
"13231","+3.71019778E-05"
"13360","+3.71531241E-05"
"13502","+3.70409398E-05"
"13650","+3.71638162E-05"
"13795","+3.69221016E-05"
"13941","+3.71147653E-05"
"14086","+3.70435591E-05"
"14240","+3.71383867E-05"
"14378","+3.71900824E-05"
"14519","+3.71614478E-05"
"14653","+3.71647402E-05"
"14801","+3.71254027E-05"
"14947","+3.71167371E-05"
"15092","+3.71819988E-05"
"15238","+3.71323804E-05"
"15375","+3.71179594E-05"
"15517","+3.70700473E-05"
"15666","+3.72452305E-05"
"15811","+3.70932903E-05"
"15960","+3.70862908E-05"
"16106","+3.70175730E-05"
"16242","+3.71527567E-05"
"16380","+3.71025490E-05"
"16520","+3.72085888E-05"
"16690","+3.71793431E-05"
"16789","+3.70954549E-05"
"16933","+3.71788083E-05"
"17080","+3.71440510E-05"
"17242","+3.72444192E-05"
"17375","+3.71559472E-05"
"17522","+3.71448550E-05"
"17671","+3.71005408E-05"
"17814","+3.71758360E-05"
"17962","+3.72068207E-05"
"18109","+3.71708047E-05"
"18258","+3.72866634E-05"
"18405","+3.70469934E-05"
"18552","+3.70933485E-05"
"18701","+3.72139257E-05"
"18846","+3.71640745E-05"
"18992","+3.71969363E-05"
"19139","+3.71617280E-05"
"19281","+3.71928982E-05"
"19423","+3.71136157E-05"
"19572","+3.70749513E-05"
"19719","+3.72119830E-05"
"19860","+3.71381138E-05"
"20007","+3.72528739E-05"
"20158","+3.72561008E-05"
"20295","+3.71776659E-05"
"20432","+3.72834984E-05"
"20561","+3.71358765E-05"
"20751","+3.71213791E-05"
"20834","+3.71008500E-05"
"20981","+3.72331233E-05"
"21125","+3.72681643E-05"
"21281","+3.71315618E-05"
"21417","+3.70862399E-05"
"21563","+3.71959613E-05"
"21708","+3.71335118E-05"
"21852","+3.72145769E-05"
"22000","+3.71775277E-05"
"22147","+3.71479582E-05"
"22288","+3.72293289E-05"
"22431","+3.71601564E-05"
"22584","+3.71837268E-05"
"22744","+3.71800525E-05"
"22880","+3.72187387E-05"
"23016","+3.72400245E-05"
"23169","+3.71678470E-05"
"23317","+3.71702081E-05"
"23458","+3.71872011E-05"
"23611","+3.72592622E-05"
"23764","+3.71632777E-05"
"23913","+3.72692448E-05"
"24064","+3.72307986E-05"
"24213","+3.70857124E-05"
"24354","+3.72944523E-05"
"24494","+3.72915456E-05"
"24633","+3.72803879E-05"
"24783","+3.72515024E-05"
"24920","+3.72001159E-05"
"25061","+3.73077237E-05"
"25199","+3.71336100E-05"
"25342","+3.72244685E-05"
"25487","+3.72079376E-05"
